city,season,year,temp,temp_max
Vancouver,Spring,1939,9.0,13.5
Vancouver,Spring,1940,10.7,14.9
Vancouver,Spring,1941,10.5,14.7
Vancouver,Spring,1942,9.5,13.4
Vancouver,Spring,1943,8.9,13.0
Vancouver,Spring,1944,9.3,13.4
Vancouver,Spring,1945,9.1,12.8
Vancouver,Spring,1946,9.5,13.6
Vancouver,Spring,1947,10.3,14.8
Vancouver,Spring,1948,8.3,12.2
Vancouver,Spring,1949,9.4,13.8
Vancouver,Spring,1950,8.0,11.9
Vancouver,Spring,1951,8.2,12.6
Vancouver,Spring,1952,8.9,12.8
Vancouver,Spring,1953,9.5,13.4
Vancouver,Spring,1954,8.3,12.5
Vancouver,Spring,1955,7.2,10.8
Vancouver,Spring,1956,9.4,13.5
Vancouver,Spring,1957,10.3,14.4
Vancouver,Spring,1958,10.6,15.0
Vancouver,Spring,1959,9.2,13.0
Vancouver,Spring,1960,9.3,12.9
Vancouver,Spring,1961,9.9,13.2
Vancouver,Spring,1962,8.8,12.6
Vancouver,Spring,1963,9.3,13.7
Vancouver,Spring,1964,8.3,12.1
Vancouver,Spring,1965,8.1,12.5
Vancouver,Spring,1966,8.8,13.2
Vancouver,Spring,1967,8.3,12.1
Vancouver,Spring,1968,9.6,13.4
Vancouver,Spring,1969,9.2,13.2
Vancouver,Spring,1970,8.6,12.7
Vancouver,Spring,1971,8.1,12.0
Vancouver,Spring,1972,8.9,12.5
Vancouver,Spring,1973,9.0,13.1
Vancouver,Spring,1974,8.6,12.2
Vancouver,Spring,1975,8.0,12.0
Vancouver,Spring,1976,8.3,12.1
Vancouver,Spring,1977,9.0,12.8
Vancouver,Spring,1978,9.4,13.2
Vancouver,Spring,1979,9.7,13.8
Vancouver,Spring,1980,9.4,13.0
Vancouver,Spring,1981,9.7,13.4
Vancouver,Spring,1982,8.5,12.5
Vancouver,Spring,1983,10.4,14.4
Vancouver,Spring,1984,9.4,13.0
Vancouver,Spring,1985,8.7,12.5
Vancouver,Spring,1986,9.5,13.0
Vancouver,Spring,1987,10.5,14.3
Vancouver,Spring,1988,9.7,13.1
Vancouver,Spring,1989,9.7,13.4
Vancouver,Spring,1990,9.9,13.8
Vancouver,Spring,1991,8.8,12.4
Vancouver,Spring,1992,10.9,15.0
Vancouver,Spring,1993,10.8,14.4
Vancouver,Spring,1994,10.7,14.4
Vancouver,Spring,1995,10.3,14.2
Vancouver,Spring,1996,9.7,13.1
Vancouver,Spring,1997,9.8,13.6
Vancouver,Spring,1998,10.3,13.8
Vancouver,Spring,1999,8.8,12.5
Vancouver,Spring,2000,9.5,13.1
Vancouver,Spring,2001,9.3,12.8
Vancouver,Spring,2002,8.3,11.8
Vancouver,Spring,2003,9.7,13.1
Vancouver,Spring,2004,11.1,15.0
Vancouver,Spring,2005,11.0,14.7
Vancouver,Spring,2006,9.7,13.5
Vancouver,Spring,2007,9.7,13.1
Vancouver,Spring,2008,8.8,12.3
Vancouver,Spring,2009,9.0,12.8
Vancouver,Spring,2010,9.8,13.4
Vancouver,Spring,2011,8.5,11.8
Vancouver,Spring,2012,9.1,12.6
Vancouver,Spring,2013,10.1,13.5
Vancouver,Spring,2014,10.5,14.0
Vancouver,Spring,2015,10.9,14.6
Vancouver,Spring,2016,11.6,15.2
Vancouver,Spring,2017,9.8,12.9
Vancouver,Spring,2018,10.2,13.8
Vancouver,Spring,2019,10.1,14.0
Vancouver,Spring,2020,9.7,13.5
Vancouver,Summer,1896,14.9,19.2
Vancouver,Summer,1897,15.2,19.2
Vancouver,Summer,1898,15.1,19.7
Vancouver,Summer,1899,13.9,18.3
Vancouver,Summer,1900,14.7,18.8
Vancouver,Summer,1901,14.0,18.2
Vancouver,Summer,1902,14.3,18.9
Vancouver,Summer,1903,14.3,18.3
Vancouver,Summer,1904,14.0,18.4
Vancouver,Summer,1905,14.8,19.2
Vancouver,Summer,1906,15.1,19.5
Vancouver,Summer,1907,13.9,18.4
Vancouver,Summer,1908,14.9,19.2
Vancouver,Summer,1909,13.9,18.6
Vancouver,Summer,1910,13.7,18.4
Vancouver,Summer,1911,14.4,18.8
Vancouver,Summer,1912,14.7,19.0
Vancouver,Summer,1913,15.0,18.7
Vancouver,Summer,1914,14.7,19.2
Vancouver,Summer,1915,15.9,20.1
Vancouver,Summer,1916,14.9,18.6
Vancouver,Summer,1917,14.7,18.6
Vancouver,Summer,1918,15.5,19.3
Vancouver,Summer,1919,14.6,18.7
Vancouver,Summer,1920,15.2,19.2
Vancouver,Summer,1921,14.9,18.8
Vancouver,Summer,1922,15.3,19.5
Vancouver,Summer,1923,15.8,20.0
Vancouver,Summer,1924,15.4,19.5
Vancouver,Summer,1925,15.7,19.6
Vancouver,Summer,1926,16.3,20.4
Vancouver,Summer,1927,16.2,19.9
Vancouver,Summer,1928,15.8,19.7
Vancouver,Summer,1929,15.2,19.5
Vancouver,Summer,1930,15.3,19.5
Vancouver,Summer,1931,15.6,20.3
Vancouver,Summer,1932,15.4,19.9
Vancouver,Summer,1933,15.5,20.4
Vancouver,Summer,1934,16.1,20.9
Vancouver,Summer,1935,16.0,20.8
Vancouver,Summer,1936,16.3,21.4
Vancouver,Summer,1937,15.9,20.4
Vancouver,Summer,1938,16.6,22.3
Vancouver,Summer,1939,15.9,20.4
Vancouver,Summer,1940,16.9,21.7
Vancouver,Summer,1941,17.1,21.5
Vancouver,Summer,1942,17.3,21.8
Vancouver,Summer,1943,16.4,21.1
Vancouver,Summer,1944,16.8,21.4
Vancouver,Summer,1945,16.5,21.4
Vancouver,Summer,1946,16.2,20.8
Vancouver,Summer,1947,16.7,21.5
Vancouver,Summer,1948,16.6,20.5
Vancouver,Summer,1949,15.9,20.7
Vancouver,Summer,1950,16.9,21.9
Vancouver,Summer,1951,17.0,21.9
Vancouver,Summer,1952,16.3,20.9
Vancouver,Summer,1953,16.5,20.8
Vancouver,Summer,1954,15.1,19.1
Vancouver,Summer,1955,15.3,19.6
Vancouver,Summer,1956,16.7,21.1
Vancouver,Summer,1957,16.4,20.8
Vancouver,Summer,1958,19.1,23.8
Vancouver,Summer,1959,16.8,21.2
Vancouver,Summer,1960,16.8,21.0
Vancouver,Summer,1961,18.2,22.8
Vancouver,Summer,1962,16.3,20.7
Vancouver,Summer,1963,16.2,20.5
Vancouver,Summer,1964,15.7,19.6
Vancouver,Summer,1965,16.6,21.4
Vancouver,Summer,1966,15.7,20.2
Vancouver,Summer,1967,17.8,23.0
Vancouver,Summer,1968,16.4,20.8
Vancouver,Summer,1969,16.7,21.1
Vancouver,Summer,1970,16.6,21.1
Vancouver,Summer,1971,16.4,20.7
Vancouver,Summer,1972,16.4,20.7
Vancouver,Summer,1973,15.6,20.0
Vancouver,Summer,1974,16.0,20.1
Vancouver,Summer,1975,16.1,20.4
Vancouver,Summer,1976,15.5,19.3
Vancouver,Summer,1977,16.9,21.4
Vancouver,Summer,1978,17.2,21.7
Vancouver,Summer,1979,16.9,21.6
Vancouver,Summer,1980,15.7,19.7
Vancouver,Summer,1981,16.6,20.4
Vancouver,Summer,1982,16.8,20.9
Vancouver,Summer,1983,16.6,20.5
Vancouver,Summer,1984,16.5,20.6
Vancouver,Summer,1985,17.1,22.0
Vancouver,Summer,1986,16.9,20.9
Vancouver,Summer,1987,17.1,21.3
Vancouver,Summer,1988,16.8,21.2
Vancouver,Summer,1989,16.9,21.1
Vancouver,Summer,1990,17.7,21.8
Vancouver,Summer,1991,16.8,20.6
Vancouver,Summer,1992,17.8,21.8
Vancouver,Summer,1993,16.6,20.3
Vancouver,Summer,1994,17.3,21.8
Vancouver,Summer,1995,17.2,21.2
Vancouver,Summer,1996,17.2,21.3
Vancouver,Summer,1997,17.4,21.3
Vancouver,Summer,1998,18.3,22.4
Vancouver,Summer,1999,16.5,20.3
Vancouver,Summer,2000,16.7,20.6
Vancouver,Summer,2001,16.5,20.4
Vancouver,Summer,2002,17.5,21.8
Vancouver,Summer,2003,18.2,22.6
Vancouver,Summer,2004,18.8,23.2
Vancouver,Summer,2005,17.6,21.5
Vancouver,Summer,2006,17.7,21.8
Vancouver,Summer,2007,17.3,21.2
Vancouver,Summer,2008,16.7,20.7
Vancouver,Summer,2009,18.4,22.6
Vancouver,Summer,2010,17.1,21.1
Vancouver,Summer,2011,16.9,20.8
Vancouver,Summer,2012,17.0,21.0
Vancouver,Summer,2013,18.0,22.3
Vancouver,Summer,2014,18.0,22.1
Vancouver,Summer,2015,18.7,23.0
Vancouver,Summer,2016,17.9,22.0
Vancouver,Summer,2017,17.8,22.1
Vancouver,Summer,2018,17.8,22.2
Vancouver,Summer,2019,18.1,22.5
Vancouver,Summer,2020,17.2,21.3
Vancouver,Winter,1897,4.3,6.4
Vancouver,Winter,1898,4.3,6.7
Vancouver,Winter,1899,2.4,4.9
Vancouver,Winter,1900,4.4,6.9
Vancouver,Winter,1901,3.6,6.3
Vancouver,Winter,1902,3.8,6.5
Vancouver,Winter,1903,2.9,5.9
Vancouver,Winter,1904,3.2,5.7
Vancouver,Winter,1905,3.5,6.4
Vancouver,Winter,1906,4.3,6.8
Vancouver,Winter,1907,1.3,4.3
Vancouver,Winter,1908,4.0,6.7
Vancouver,Winter,1909,1.9,4.5
Vancouver,Winter,1910,1.3,4.0
Vancouver,Winter,1911,2.5,5.0
Vancouver,Winter,1912,3.8,6.3
Vancouver,Winter,1913,2.1,4.8
Vancouver,Winter,1914,4.0,6.3
Vancouver,Winter,1915,3.2,6.0
Vancouver,Winter,1916,1.0,3.4
Vancouver,Winter,1917,1.6,3.7
Vancouver,Winter,1918,3.9,6.0
Vancouver,Winter,1919,4.3,6.8
Vancouver,Winter,1920,2.9,5.8
Vancouver,Winter,1921,4.7,7.0
Vancouver,Winter,1922,1.3,4.0
Vancouver,Winter,1923,1.7,4.3
Vancouver,Winter,1924,4.9,7.1
Vancouver,Winter,1925,3.9,6.3
Vancouver,Winter,1926,5.8,7.8
Vancouver,Winter,1927,3.8,6.3
Vancouver,Winter,1928,2.9,5.5
Vancouver,Winter,1929,1.1,4.0
Vancouver,Winter,1930,2.0,5.0
Vancouver,Winter,1931,4.7,7.6
Vancouver,Winter,1932,3.2,5.7
Vancouver,Winter,1933,2.6,5.4
Vancouver,Winter,1934,4.9,7.6
Vancouver,Winter,1935,3.9,6.4
Vancouver,Winter,1936,2.9,5.8
Vancouver,Winter,1937,0.9,3.8
Vancouver,Winter,1938,3.8,6.7
Vancouver,Winter,1939,3.4,6.4
Vancouver,Winter,1940,5.7,8.7
Vancouver,Winter,1941,5.5,8.8
Vancouver,Winter,1942,3.9,7.4
Vancouver,Winter,1943,3.0,6.0
Vancouver,Winter,1944,3.8,7.0
Vancouver,Winter,1945,4.3,7.4
Vancouver,Winter,1946,4.3,7.1
Vancouver,Winter,1947,2.8,5.9
Vancouver,Winter,1948,3.4,6.4
Vancouver,Winter,1949,0.3,3.7
Vancouver,Winter,1950,-0.2,2.9
Vancouver,Winter,1951,4.0,6.7
Vancouver,Winter,1952,2.5,5.0
Vancouver,Winter,1953,5.3,8.1
Vancouver,Winter,1954,3.6,6.4
Vancouver,Winter,1955,3.8,6.3
Vancouver,Winter,1956,2.3,4.9
Vancouver,Winter,1957,1.7,5.0
Vancouver,Winter,1958,6.4,9.1
Vancouver,Winter,1959,4.4,7.1
Vancouver,Winter,1960,4.0,6.8
Vancouver,Winter,1961,5.2,7.7
Vancouver,Winter,1962,4.0,6.8
Vancouver,Winter,1963,4.4,7.2
Vancouver,Winter,1964,4.5,7.4
Vancouver,Winter,1965,2.7,5.1
Vancouver,Winter,1966,3.7,6.7
Vancouver,Winter,1967,5.3,7.9
Vancouver,Winter,1968,4.5,7.7
Vancouver,Winter,1969,0.5,3.6
Vancouver,Winter,1970,4.7,7.5
Vancouver,Winter,1971,3.2,5.6
Vancouver,Winter,1972,1.8,4.5
Vancouver,Winter,1973,3.0,6.1
Vancouver,Winter,1974,4.3,6.9
Vancouver,Winter,1975,3.6,6.1
Vancouver,Winter,1976,4.0,6.8
Vancouver,Winter,1977,5.0,7.9
Vancouver,Winter,1978,4.1,6.9
Vancouver,Winter,1979,2.1,5.1
Vancouver,Winter,1980,4.1,6.9
Vancouver,Winter,1981,5.3,7.9
Vancouver,Winter,1982,3.5,5.9
Vancouver,Winter,1983,5.7,8.5
Vancouver,Winter,1984,3.9,6.7
Vancouver,Winter,1985,1.9,4.9
Vancouver,Winter,1986,3.9,6.9
Vancouver,Winter,1987,5.3,8.2
Vancouver,Winter,1988,4.3,7.1
Vancouver,Winter,1989,3.2,6.0
Vancouver,Winter,1990,4.0,6.6
Vancouver,Winter,1991,3.3,6.0
Vancouver,Winter,1992,6.2,8.9
Vancouver,Winter,1993,1.8,5.4
Vancouver,Winter,1994,5.0,7.6
Vancouver,Winter,1995,4.9,7.8
Vancouver,Winter,1996,4.1,7.0
Vancouver,Winter,1997,3.5,6.2
Vancouver,Winter,1998,5.6,8.4
Vancouver,Winter,1999,4.9,7.3
Vancouver,Winter,2000,4.6,7.2
Vancouver,Winter,2001,4.3,7.3
Vancouver,Winter,2002,4.4,7.1
Vancouver,Winter,2003,5.5,8.3
Vancouver,Winter,2004,5.0,7.6
Vancouver,Winter,2005,4.5,7.6
Vancouver,Winter,2006,5.2,7.9
Vancouver,Winter,2007,4.5,7.1
Vancouver,Winter,2008,4.0,6.6
Vancouver,Winter,2009,2.5,5.1
Vancouver,Winter,2010,5.6,8.4
Vancouver,Winter,2011,4.3,7.0
Vancouver,Winter,2012,4.2,6.9
Vancouver,Winter,2013,4.3,6.5
Vancouver,Winter,2014,3.5,6.1
Vancouver,Winter,2015,6.3,9.1
Vancouver,Winter,2016,5.9,8.6
Vancouver,Winter,2017,2.3,5.3
Vancouver,Winter,2018,4.0,6.5
Vancouver,Winter,2019,3.8,6.7
Vancouver,Winter,2020,5.2,7.4
Winnipeg,Autumn,1872,3.4,8.0
Winnipeg,Autumn,1873,0.3,5.0
Winnipeg,Autumn,1874,3.8,9.9
Winnipeg,Autumn,1875,0.5,6.1
Winnipeg,Autumn,1876,1.9,7.5
Winnipeg,Autumn,1877,4.4,10.1
Winnipeg,Autumn,1878,4.5,9.6
Winnipeg,Autumn,1879,3.8,9.7
Winnipeg,Autumn,1880,1.1,6.3
Winnipeg,Autumn,1881,0.3,5.4
Winnipeg,Autumn,1882,4.2,9.3
Winnipeg,Autumn,1883,1.5,6.8
Winnipeg,Autumn,1884,2.6,7.2
Winnipeg,Autumn,1885,4.0,9.4
Winnipeg,Autumn,1886,2.9,8.9
Winnipeg,Autumn,1887,1.8,8.2
Winnipeg,Autumn,1888,4.5,9.8
Winnipeg,Autumn,1889,3.1,8.6
Winnipeg,Autumn,1890,4.9,10.1
Winnipeg,Autumn,1891,3.4,9.1
Winnipeg,Autumn,1892,3.7,10.0
Winnipeg,Autumn,1893,2.5,8.0
Winnipeg,Autumn,1894,3.6,9.0
Winnipeg,Autumn,1895,2.5,8.5
Winnipeg,Autumn,1896,0.1,5.6
Winnipeg,Autumn,1897,4.6,11.1
Winnipeg,Autumn,1898,3.1,8.3
Winnipeg,Autumn,1899,6.2,11.9
Winnipeg,Autumn,1900,3.6,9.1
Winnipeg,Autumn,1901,4.4,10.6
Winnipeg,Autumn,1902,4.6,10.7
Winnipeg,Autumn,1903,3.3,9.6
Winnipeg,Autumn,1904,5.8,11.0
Winnipeg,Autumn,1905,5.1,10.8
Winnipeg,Autumn,1906,6.1,12.0
Winnipeg,Autumn,1907,4.1,9.9
Winnipeg,Autumn,1908,6.3,11.3
Winnipeg,Autumn,1909,5.5,11.3
Winnipeg,Autumn,1910,4.6,9.7
Winnipeg,Autumn,1911,3.2,8.4
Winnipeg,Autumn,1912,5.6,10.0
Winnipeg,Autumn,1913,5.1,10.1
Winnipeg,Autumn,1914,7.1,12.4
Winnipeg,Autumn,1915,5.2,10.2
Winnipeg,Autumn,1916,4.1,8.9
Winnipeg,Autumn,1917,4.8,9.5
Winnipeg,Autumn,1918,5.1,10.4
Winnipeg,Autumn,1919,1.2,6.3
Winnipeg,Autumn,1920,7.1,12.6
Winnipeg,Autumn,1921,4.6,9.2
Winnipeg,Autumn,1922,6.9,11.8
Winnipeg,Autumn,1923,7.5,13.2
Winnipeg,Autumn,1924,5.4,10.4
Winnipeg,Autumn,1925,3.3,7.8
Winnipeg,Autumn,1926,2.3,6.2
Winnipeg,Autumn,1927,4.6,9.1
Winnipeg,Autumn,1928,5.5,10.4
Winnipeg,Autumn,1929,3.8,8.5
Winnipeg,Autumn,1930,4.3,9.0
Winnipeg,Autumn,1931,7.9,12.8
Winnipeg,Autumn,1932,2.8,7.9
Winnipeg,Autumn,1933,2.7,7.6
Winnipeg,Autumn,1934,5.5,9.8
Winnipeg,Autumn,1935,1.8,7.0
Winnipeg,Autumn,1936,3.1,8.8
Winnipeg,Autumn,1937,4.0,8.8
Winnipeg,Autumn,1938,5.7,12.0
Winnipeg,Autumn,1939,5.0,10.4
Winnipeg,Autumn,1940,6.5,11.7
Winnipeg,Autumn,1941,4.3,8.7
Winnipeg,Autumn,1942,4.3,9.7
Winnipeg,Autumn,1943,5.6,11.1
Winnipeg,Autumn,1944,5.9,10.3
Winnipeg,Autumn,1945,3.2,7.9
Winnipeg,Autumn,1946,3.2,8.2
Winnipeg,Autumn,1947,5.0,10.1
Winnipeg,Autumn,1948,7.2,13.0
Winnipeg,Autumn,1949,5.5,10.2
Winnipeg,Autumn,1950,4.4,9.2
Winnipeg,Autumn,1951,2.7,7.3
Winnipeg,Autumn,1952,5.5,11.1
Winnipeg,Autumn,1953,7.3,12.3
Winnipeg,Autumn,1954,5.7,10.1
Winnipeg,Autumn,1955,3.5,8.5
Winnipeg,Autumn,1956,5.3,10.1
Winnipeg,Autumn,1957,5.1,9.9
Winnipeg,Autumn,1958,5.3,10.4
Winnipeg,Autumn,1959,2.0,5.8
Winnipeg,Autumn,1960,5.6,10.6
Winnipeg,Autumn,1961,5.4,10.8
Winnipeg,Autumn,1962,6.5,11.5
Winnipeg,Autumn,1963,9.0,15.0
Winnipeg,Autumn,1964,4.8,10.1
Winnipeg,Autumn,1965,3.1,8.3
Winnipeg,Autumn,1966,3.4,8.9
Winnipeg,Autumn,1967,5.8,10.6
Winnipeg,Autumn,1968,5.9,10.4
Winnipeg,Autumn,1969,4.4,8.7
Winnipeg,Autumn,1970,5.0,9.9
Winnipeg,Autumn,1971,5.0,9.7
Winnipeg,Autumn,1972,2.4,7.3
Winnipeg,Autumn,1973,4.4,9.1
Winnipeg,Autumn,1974,4.6,10.2
Winnipeg,Autumn,1975,5.7,11.0
Winnipeg,Autumn,1976,4.1,10.1
Winnipeg,Autumn,1977,5.4,9.9
Winnipeg,Autumn,1978,4.6,9.7
Winnipeg,Autumn,1979,4.4,9.3
Winnipeg,Autumn,1980,4.8,9.3
Winnipeg,Autumn,1981,6.6,11.2
Winnipeg,Autumn,1982,4.5,9.3
Winnipeg,Autumn,1983,5.9,10.3
Winnipeg,Autumn,1984,4.3,8.9
Winnipeg,Autumn,1985,1.4,5.9
Winnipeg,Autumn,1986,2.9,8.0
Winnipeg,Autumn,1987,6.0,11.2
Winnipeg,Autumn,1988,4.3,9.1
Winnipeg,Autumn,1989,4.4,10.4
Winnipeg,Autumn,1990,5.5,11.3
Winnipeg,Autumn,1991,2.2,6.8
Winnipeg,Autumn,1992,4.2,8.7
Winnipeg,Autumn,1993,3.0,7.7
Winnipeg,Autumn,1994,7.2,12.1
Winnipeg,Autumn,1995,2.6,7.7
Winnipeg,Autumn,1996,2.6,7.6
Winnipeg,Autumn,1997,5.0,9.7
Winnipeg,Autumn,1998,6.2,11.3
Winnipeg,Autumn,1999,5.9,11.3
Winnipeg,Autumn,2000,4.8,10.0
Winnipeg,Autumn,2001,6.6,12.1
Winnipeg,Autumn,2002,3.0,7.9
Winnipeg,Autumn,2003,4.3,9.4
Winnipeg,Autumn,2004,7.0,11.9
Winnipeg,Autumn,2005,6.5,11.5
Winnipeg,Autumn,2006,4.7,9.8
Winnipeg,Autumn,2007,5.8,10.8
Winnipeg,Autumn,2008,5.7,10.2
Winnipeg,Autumn,2009,7.7,12.8
Winnipeg,Autumn,2010,5.8,10.7
Winnipeg,Autumn,2011,7.2,12.6
Winnipeg,Autumn,2012,3.9,9.0
Winnipeg,Autumn,2013,4.7,10.7
Winnipeg,Autumn,2014,4.2,9.1
Winnipeg,Autumn,2015,7.7,12.6
Winnipeg,Autumn,2016,8.4,12.8
Winnipeg,Autumn,2017,5.1,10.3
Winnipeg,Autumn,2018,2.3,6.5
Winnipeg,Autumn,2019,4.2,7.7
Winnipeg,Autumn,2020,4.0,9.7
Winnipeg,Spring,1872,-1.0,4.7
Winnipeg,Spring,1873,1.0,7.4
Winnipeg,Spring,1874,-0.3,6.7
Winnipeg,Spring,1875,0.3,6.7
Winnipeg,Spring,1876,0.2,6.6
Winnipeg,Spring,1877,-0.3,6.5
Winnipeg,Spring,1878,6.3,11.8
Winnipeg,Spring,1879,2.5,8.7
Winnipeg,Spring,1880,-1.0,5.1
Winnipeg,Spring,1881,2.1,9.0
Winnipeg,Spring,1882,0.0,6.4
Winnipeg,Spring,1883,-2.0,4.4
Winnipeg,Spring,1884,-0.4,4.9
Winnipeg,Spring,1885,0.0,6.3
Winnipeg,Spring,1886,3.0,9.9
Winnipeg,Spring,1887,1.2,8.1
Winnipeg,Spring,1888,-1.9,4.7
Winnipeg,Spring,1889,4.4,11.5
Winnipeg,Spring,1890,-1.2,5.4
Winnipeg,Spring,1891,1.7,8.8
Winnipeg,Spring,1892,0.2,5.3
Winnipeg,Spring,1893,-1.5,5.3
Winnipeg,Spring,1894,3.4,9.0
Winnipeg,Spring,1895,3.9,11.1
Winnipeg,Spring,1896,1.7,7.4
Winnipeg,Spring,1897,1.5,8.7
Winnipeg,Spring,1898,2.1,9.5
Winnipeg,Spring,1899,-1.0,5.6
Winnipeg,Spring,1900,4.0,12.2
Winnipeg,Spring,1901,3.8,11.4
Winnipeg,Spring,1902,4.3,10.1
Winnipeg,Spring,1903,3.0,9.7
Winnipeg,Spring,1904,1.0,7.2
Winnipeg,Spring,1905,3.1,9.1
Winnipeg,Spring,1906,3.0,9.9
Winnipeg,Spring,1907,-1.9,3.8
Winnipeg,Spring,1908,1.1,7.8
Winnipeg,Spring,1909,0.7,6.5
Winnipeg,Spring,1910,5.6,12.4
Winnipeg,Spring,1911,4.5,10.8
Winnipeg,Spring,1912,2.6,9.1
Winnipeg,Spring,1913,1.7,8.0
Winnipeg,Spring,1914,2.9,8.7
Winnipeg,Spring,1915,5.4,12.0
Winnipeg,Spring,1916,1.1,6.9
Winnipeg,Spring,1917,1.9,8.2
Winnipeg,Spring,1918,4.6,11.4
Winnipeg,Spring,1919,3.6,9.9
Winnipeg,Spring,1920,1.2,7.4
Winnipeg,Spring,1921,2.4,8.3
Winnipeg,Spring,1922,5.7,11.4
Winnipeg,Spring,1923,-0.2,6.4
Winnipeg,Spring,1924,1.6,7.0
Winnipeg,Spring,1925,3.6,9.5
Winnipeg,Spring,1926,3.2,9.4
Winnipeg,Spring,1927,3.8,8.2
Winnipeg,Spring,1928,2.9,8.9
Winnipeg,Spring,1929,2.9,8.6
Winnipeg,Spring,1930,3.2,8.6
Winnipeg,Spring,1931,2.9,8.4
Winnipeg,Spring,1932,1.1,6.8
Winnipeg,Spring,1933,2.3,8.0
Winnipeg,Spring,1934,2.3,8.2
Winnipeg,Spring,1935,1.7,6.7
Winnipeg,Spring,1936,1.7,7.8
Winnipeg,Spring,1937,2.6,7.9
Winnipeg,Spring,1938,4.0,10.1
Winnipeg,Spring,1939,2.0,8.1
Winnipeg,Spring,1940,1.8,8.0
Winnipeg,Spring,1941,3.7,9.1
Winnipeg,Spring,1942,4.0,9.1
Winnipeg,Spring,1943,0.4,5.9
Winnipeg,Spring,1944,2.6,8.8
Winnipeg,Spring,1945,2.0,6.8
Winnipeg,Spring,1946,5.2,11.2
Winnipeg,Spring,1947,0.3,5.9
Winnipeg,Spring,1948,1.0,6.8
Winnipeg,Spring,1949,2.9,8.8
Winnipeg,Spring,1950,-1.1,3.5
Winnipeg,Spring,1951,1.8,7.7
Winnipeg,Spring,1952,4.5,11.1
Winnipeg,Spring,1953,2.2,7.7
Winnipeg,Spring,1954,0.1,5.1
Winnipeg,Spring,1955,2.5,8.1
Winnipeg,Spring,1956,-0.8,4.2
Winnipeg,Spring,1957,3.5,8.8
Winnipeg,Spring,1958,5.3,11.3
Winnipeg,Spring,1959,2.4,7.7
Winnipeg,Spring,1960,1.4,6.7
Winnipeg,Spring,1961,2.8,8.7
Winnipeg,Spring,1962,1.4,6.5
Winnipeg,Spring,1963,3.5,9.5
Winnipeg,Spring,1964,2.1,8.2
Winnipeg,Spring,1965,0.3,5.7
Winnipeg,Spring,1966,1.8,6.7
Winnipeg,Spring,1967,0.3,6.0
Winnipeg,Spring,1968,3.4,9.5
Winnipeg,Spring,1969,2.1,8.2
Winnipeg,Spring,1970,-0.5,4.8
Winnipeg,Spring,1971,2.5,8.5
Winnipeg,Spring,1972,3.5,9.0
Winnipeg,Spring,1973,4.7,10.7
Winnipeg,Spring,1974,0.0,5.2
Winnipeg,Spring,1975,1.5,6.7
Winnipeg,Spring,1976,3.0,9.7
Winnipeg,Spring,1977,7.7,14.2
Winnipeg,Spring,1978,3.5,9.1
Winnipeg,Spring,1979,-0.7,3.8
Winnipeg,Spring,1980,4.8,12.0
Winnipeg,Spring,1981,5.2,11.7
Winnipeg,Spring,1982,3.3,8.7
Winnipeg,Spring,1983,2.5,7.9
Winnipeg,Spring,1984,3.7,9.9
Winnipeg,Spring,1985,5.8,12.1
Winnipeg,Spring,1986,5.1,10.5
Winnipeg,Spring,1987,6.7,12.8
Winnipeg,Spring,1988,5.4,12.2
Winnipeg,Spring,1989,2.3,8.0
Winnipeg,Spring,1990,3.4,9.1
Winnipeg,Spring,1991,5.7,11.0
Winnipeg,Spring,1992,3.9,8.9
Winnipeg,Spring,1993,3.6,9.1
Winnipeg,Spring,1994,5.0,11.1
Winnipeg,Spring,1995,2.2,7.8
Winnipeg,Spring,1996,-1.4,4.0
Winnipeg,Spring,1997,-0.7,4.8
Winnipeg,Spring,1998,5.2,11.4
Winnipeg,Spring,1999,5.7,11.2
Winnipeg,Spring,2000,5.4,12.2
Winnipeg,Spring,2001,4.2,9.6
Winnipeg,Spring,2002,-0.2,5.9
Winnipeg,Spring,2003,3.7,10.4
Winnipeg,Spring,2004,2.1,7.6
Winnipeg,Spring,2005,3.4,9.1
Winnipeg,Spring,2006,5.4,10.9
Winnipeg,Spring,2007,4.2,10.0
Winnipeg,Spring,2008,1.4,7.6
Winnipeg,Spring,2009,1.5,6.8
Winnipeg,Spring,2010,6.9,12.9
Winnipeg,Spring,2011,2.7,7.9
Winnipeg,Spring,2012,7.1,13.2
Winnipeg,Spring,2013,-0.6,5.3
Winnipeg,Spring,2014,0.0,5.6
Winnipeg,Spring,2015,4.8,11.4
Winnipeg,Spring,2016,5.3,10.8
Winnipeg,Spring,2017,3.9,9.4
Winnipeg,Spring,2018,3.2,9.8
Winnipeg,Spring,2019,2.4,8.2
Winnipeg,Spring,2020,2.7,8.3
Winnipeg,Summer,1873,19.0,25.9
Winnipeg,Summer,1874,19.4,26.4
Winnipeg,Summer,1875,17.8,25.3
Winnipeg,Summer,1876,18.1,25.0
Winnipeg,Summer,1877,17.9,24.4
Winnipeg,Summer,1878,19.8,27.0
Winnipeg,Summer,1879,18.5,24.0
Winnipeg,Summer,1880,17.6,23.6
Winnipeg,Summer,1881,18.4,25.4
Winnipeg,Summer,1882,17.6,24.3
Winnipeg,Summer,1883,16.7,23.4
Winnipeg,Summer,1884,16.9,22.2
Winnipeg,Summer,1885,16.3,22.4
Winnipeg,Summer,1886,18.8,26.7
