city,year,month,temp
Toronto,1885,9,13.8
Toronto,1885,10,7.6
Toronto,1885,11,3.5
Toronto,1885,12,-2.6
Toronto,1886,1,-7.4
Toronto,1886,2,-7.7
Toronto,1886,3,-1.2
Toronto,1886,4,7.2
Toronto,1886,5,11.7
Toronto,1886,6,16.2
Toronto,1886,7,19.0
Toronto,1886,8,18.7
Toronto,1886,9,14.9
Toronto,1886,10,9.1
Toronto,1886,11,1.9
Toronto,1886,12,-6.2
Toronto,1887,1,-8.0
Toronto,1887,2,-5.9
Toronto,1887,3,-4.1
Toronto,1887,4,4.2
Toronto,1887,5,14.6
Toronto,1887,6,17.5
Toronto,1887,7,22.9
Toronto,1887,8,19.0
Toronto,1887,9,13.7
Toronto,1887,10,6.5
Toronto,1887,11,1.6
Toronto,1887,12,-2.3
Toronto,1888,1,-9.6
Toronto,1888,2,-5.9
Toronto,1888,3,-5.4
Toronto,1888,4,4.0
Toronto,1888,5,10.6
Toronto,1888,6,18.0
Toronto,1888,7,19.0
Toronto,1888,8,19.1
Toronto,1888,9,13.7
Toronto,1888,10,6.3
Toronto,1888,11,3.1
Toronto,1888,12,-1.5
Toronto,1889,1,-2.4
Toronto,1889,2,-8.3
Toronto,1889,3,0.5
Toronto,1889,4,6.3
Toronto,1889,5,12.2
Toronto,1889,6,15.7
Toronto,1889,7,20.6
Toronto,1889,8,18.7
Toronto,1889,9,15.6
Toronto,1889,10,6.0
Toronto,1889,11,3.7
Toronto,1889,12,1.2
Toronto,1890,1,-1.4
Toronto,1890,2,-2.4
Toronto,1890,3,-2.3
Toronto,1890,4,5.7
Toronto,1890,5,10.1
Toronto,1890,6,18.7
Toronto,1890,7,19.8
Toronto,1890,8,18.1
Toronto,1890,9,14.3
Toronto,1890,10,9.2
Toronto,1890,11,2.8
Toronto,1890,12,-5.3
Toronto,1891,1,-4.8
Toronto,1891,2,-2.4
Toronto,1891,3,-1.9
Toronto,1891,4,6.4
Toronto,1891,5,10.9
Toronto,1891,6,18.0
Toronto,1891,7,17.9
Toronto,1891,8,19.0
Toronto,1891,9,17.2
Toronto,1891,10,8.7
Toronto,1891,11,2.6
Toronto,1891,12,0.8
Toronto,1892,1,-7.0
Toronto,1892,2,-4.3
Toronto,1892,3,-2.3
Toronto,1892,4,5.3
Toronto,1892,5,10.9
Toronto,1892,6,18.6
Toronto,1892,7,20.2
Toronto,1892,8,19.8
Toronto,1892,9,15.7
Toronto,1892,10,8.7
Toronto,1892,11,1.7
Toronto,1892,12,-3.6
Toronto,1893,1,-10.0
Toronto,1893,2,-7.6
Toronto,1893,3,-1.7
Toronto,1893,4,4.3
Toronto,1893,5,11.1
Toronto,1893,6,19.3
Toronto,1893,7,20.2
Toronto,1893,8,19.3
Toronto,1893,9,14.1
Toronto,1893,10,9.2
Toronto,1893,11,2.9
Toronto,1893,12,-4.7
Toronto,1894,1,-2.1
Toronto,1894,2,-6.5
Toronto,1894,3,2.1
Toronto,1894,4,6.9
Toronto,1894,5,11.3
Toronto,1894,6,19.3
Toronto,1894,7,20.7
Toronto,1894,8,18.6
Toronto,1894,9,17.1
Toronto,1894,10,10.2
Toronto,1894,11,1.1
Toronto,1894,12,-0.4
Toronto,1895,1,-6.1
Toronto,1895,2,-8.7
Toronto,1895,3,-4.4
Toronto,1895,4,6.4
Toronto,1895,5,13.1
Toronto,1895,6,19.9
Toronto,1895,7,19.1
Toronto,1895,8,18.8
Toronto,1895,9,16.0
Toronto,1895,10,6.1
Toronto,1895,11,2.8
Toronto,1895,12,-1.3
Toronto,1896,1,-5.8
Toronto,1896,2,-5.6
Toronto,1896,3,-4.8
Toronto,1896,4,8.0
Toronto,1896,5,15.7
Toronto,1896,6,18.2
Toronto,1896,7,20.7
Toronto,1896,8,19.8
Toronto,1896,9,14.1
Toronto,1896,10,7.2
Toronto,1896,11,4.3
Toronto,1896,12,-2.4
Toronto,1897,1,-5.1
Toronto,1897,2,-4.0
Toronto,1897,3,-0.1
Toronto,1897,4,6.3
Toronto,1897,5,11.6
Toronto,1897,6,16.4
Toronto,1897,7,22.5
Toronto,1897,8,18.6
Toronto,1897,9,16.3
Toronto,1897,10,10.5
Toronto,1897,11,3.7
Toronto,1897,12,-2.2
Toronto,1898,1,-3.8
Toronto,1898,2,-4.2
Toronto,1898,3,2.8
Toronto,1898,4,6.6
Toronto,1898,5,13.3
Toronto,1898,6,18.8
Toronto,1898,7,21.8
Toronto,1898,8,21.4
Toronto,1898,9,17.8
Toronto,1898,10,10.3
Toronto,1898,11,2.0
Toronto,1898,12,-3.1
Toronto,1899,1,-5.0
Toronto,1899,2,-7.1
Toronto,1899,3,-2.1
Toronto,1899,4,7.1
Toronto,1899,5,13.0
Toronto,1899,6,18.6
Toronto,1899,7,20.4
Toronto,1899,8,21.0
Toronto,1899,9,14.0
Toronto,1899,10,10.5
Toronto,1899,11,4.7
Toronto,1899,12,-1.8
Toronto,1900,1,-3.4
Toronto,1900,2,-6.7
Toronto,1900,3,-4.8
Toronto,1900,4,7.5
Toronto,1900,5,12.9
Toronto,1900,6,18.4
Toronto,1900,7,20.6
Toronto,1900,8,22.6
Toronto,1900,9,18.0
Toronto,1900,10,13.5
Toronto,1900,11,3.7
Toronto,1900,12,-1.7
Toronto,1901,1,-4.7
Toronto,1901,2,-8.5
Toronto,1901,3,-1.2
Toronto,1901,4,8.0
Toronto,1901,5,12.5
Toronto,1901,6,18.5
Toronto,1901,7,22.9
Toronto,1901,8,20.7
Toronto,1901,9,16.6
Toronto,1901,10,9.3
Toronto,1901,11,1.4
Toronto,1901,12,-3.0
Toronto,1902,1,-4.8
Toronto,1902,2,-6.0
Toronto,1902,3,3.1
Toronto,1902,4,6.7
Toronto,1902,5,11.9
Toronto,1902,6,15.6
Toronto,1902,7,20.5
Toronto,1902,8,18.6
Toronto,1902,9,15.7
Toronto,1902,10,9.3
Toronto,1902,11,6.1
Toronto,1902,12,-4.2
Toronto,1903,1,-4.9
Toronto,1903,2,-3.5
Toronto,1903,3,4.3
Toronto,1903,4,6.6
Toronto,1903,5,13.3
Toronto,1903,6,16.5
Toronto,1903,7,20.7
Toronto,1903,8,17.7
Toronto,1903,9,16.2
Toronto,1903,10,10.5
Toronto,1903,11,1.7
Toronto,1903,12,-5.1
Toronto,1904,1,-8.9
Toronto,1904,2,-10.4
Toronto,1904,3,-1.9
Toronto,1904,4,4.0
Toronto,1904,5,13.2
Toronto,1904,6,17.3
Toronto,1904,7,19.7
Toronto,1904,8,18.2
Toronto,1904,9,14.8
Toronto,1904,10,7.8
Toronto,1904,11,2.2
Toronto,1904,12,-5.4
Toronto,1905,1,-7.8
Toronto,1905,2,-8.6
Toronto,1905,3,-0.8
Toronto,1905,4,5.7
Toronto,1905,5,11.5
Toronto,1905,6,17.6
Toronto,1905,7,21.0
Toronto,1905,8,19.7
Toronto,1905,9,16.8
Toronto,1905,10,9.3
Toronto,1905,11,2.7
Toronto,1905,12,-0.4
Toronto,1906,1,-0.6
Toronto,1906,2,-5.4
Toronto,1906,3,-2.8
Toronto,1906,4,7.1
Toronto,1906,5,12.3
Toronto,1906,6,18.7
Toronto,1906,7,21.2
Toronto,1906,8,22.1
Toronto,1906,9,18.3
Toronto,1906,10,9.5
Toronto,1906,11,3.0
Toronto,1906,12,-4.8
Toronto,1907,1,-5.5
Toronto,1907,2,-7.5
Toronto,1907,3,1.0
Toronto,1907,4,3.6
Toronto,1907,5,9.0
Toronto,1907,6,17.7
Toronto,1907,7,20.7
Toronto,1907,8,18.5
Toronto,1907,9,16.5
Toronto,1907,10,7.2
Toronto,1907,11,2.8
Toronto,1907,12,-1.4
Toronto,1908,1,-4.2
Toronto,1908,2,-7.1
Toronto,1908,3,-0.3
Toronto,1908,4,5.5
Toronto,1908,5,13.5
Toronto,1908,6,19.1
Toronto,1908,7,21.6
Toronto,1908,8,19.5
Toronto,1908,9,17.7
Toronto,1908,10,10.8
Toronto,1908,11,4.3
Toronto,1908,12,-1.6
Toronto,1909,1,-3.1
Toronto,1909,2,-3.0
Toronto,1909,3,-1.1
Toronto,1909,4,5.0
Toronto,1909,5,12.1
Toronto,1909,6,18.6
Toronto,1909,7,19.9
Toronto,1909,8,20.7
Toronto,1909,9,15.7
Toronto,1909,10,7.9
Toronto,1909,11,4.8
Toronto,1909,12,-3.3
Toronto,1910,1,-3.6
Toronto,1910,2,-6.1
Toronto,1910,3,3.8
Toronto,1910,4,8.3
Toronto,1910,5,11.5
Toronto,1910,6,18.2
Toronto,1910,7,21.8
Toronto,1910,8,19.8
Toronto,1910,9,15.6
Toronto,1910,10,10.7
Toronto,1910,11,2.3
Toronto,1910,12,-6.0
Toronto,1911,1,-3.4
Toronto,1911,2,-3.6
Toronto,1911,3,-1.1
Toronto,1911,4,6.3
Toronto,1911,5,16.3
Toronto,1911,6,18.7
Toronto,1911,7,22.0
Toronto,1911,8,20.8
Toronto,1911,9,15.9
Toronto,1911,10,9.8
Toronto,1911,11,2.2
Toronto,1911,12,1.1
Toronto,1912,1,-10.1
Toronto,1912,2,-7.2
Toronto,1912,3,-3.5
Toronto,1912,4,5.5
Toronto,1912,5,12.9
Toronto,1912,6,16.9
Toronto,1912,7,21.0
Toronto,1912,8,17.8
Toronto,1912,9,17.1
Toronto,1912,10,10.4
Toronto,1912,11,4.7
Toronto,1912,12,0.4
Toronto,1913,1,-0.3
Toronto,1913,2,-6.4
Toronto,1913,3,0.8
Toronto,1913,4,8.0
Toronto,1913,5,12.4
Toronto,1913,6,18.2
Toronto,1913,7,21.3
Toronto,1913,8,20.4
Toronto,1913,9,15.3
Toronto,1913,10,10.9
Toronto,1913,11,5.7
Toronto,1913,12,0.8
Toronto,1914,1,-3.6
Toronto,1914,2,-9.2
Toronto,1914,3,-0.7
Toronto,1914,4,5.3
Toronto,1914,5,14.8
Toronto,1914,6,18.0
Toronto,1914,7,21.4
Toronto,1914,8,20.1
Toronto,1914,9,16.2
Toronto,1914,10,11.6
Toronto,1914,11,3.4
Toronto,1914,12,-3.5
Toronto,1915,1,-4.6
Toronto,1915,2,-3.2
Toronto,1915,3,-1.1
Toronto,1915,4,10.0
Toronto,1915,5,11.2
Toronto,1915,6,16.9
Toronto,1915,7,20.3
Toronto,1915,8,19.1
Toronto,1915,9,17.5
Toronto,1915,10,11.1
Toronto,1915,11,4.8
Toronto,1915,12,-2.5
Toronto,1916,1,-1.0
Toronto,1916,2,-7.3
Toronto,1916,3,-3.7
Toronto,1916,4,6.9
Toronto,1916,5,12.4
Toronto,1916,6,15.7
Toronto,1916,7,24.5
Toronto,1916,8,22.2
Toronto,1916,9,16.3
Toronto,1916,10,9.8
Toronto,1916,11,3.2
Toronto,1916,12,-2.8
Toronto,1917,1,-5.2
Toronto,1917,2,-8.3
Toronto,1917,3,0.1
Toronto,1917,4,5.1
Toronto,1917,5,9.7
Toronto,1917,6,16.1
Toronto,1917,7,21.4
Toronto,1917,8,19.9
Toronto,1917,9,14.8
Toronto,1917,10,7.0
Toronto,1917,11,1.4
Toronto,1917,12,-6.9
Toronto,1918,1,-10.4
Toronto,1918,2,-6.0
Toronto,1918,3,0.9
Toronto,1918,4,6.5
Toronto,1918,5,14.0
Toronto,1918,6,16.4
Toronto,1918,7,21.0
Toronto,1918,8,21.7
Toronto,1918,9,13.7
Toronto,1918,10,10.8
Toronto,1918,11,5.6
Toronto,1918,12,-0.4
Toronto,1919,1,-1.5
Toronto,1919,2,-2.1
Toronto,1919,3,1.0
Toronto,1919,4,5.9
Toronto,1919,5,12.9
Toronto,1919,6,22.5
Toronto,1919,7,23.0
Toronto,1919,8,20.0
Toronto,1919,9,17.5
Toronto,1919,10,11.7
Toronto,1919,11,3.5
Toronto,1919,12,-5.2
Toronto,1920,1,-10.6
Toronto,1920,2,-6.6
Toronto,1920,3,1.0
Toronto,1920,4,4.5
Toronto,1920,5,12.5
Toronto,1920,6,18.8
Toronto,1920,7,19.2
Toronto,1920,8,21.1
Toronto,1920,9,17.7
Toronto,1920,10,12.8
Toronto,1920,11,2.7
Toronto,1920,12,-0.3
Toronto,1921,1,-2.3
Toronto,1921,2,-2.0
Toronto,1921,3,3.7
Toronto,1921,4,9.6
Toronto,1921,5,14.6
Toronto,1921,6,20.3
Toronto,1921,7,25.5
Toronto,1921,8,20.1
Toronto,1921,9,19.9
Toronto,1921,10,10.2
Toronto,1921,11,2.4
Toronto,1921,12,-2.0
Toronto,1922,1,-4.8
Toronto,1922,2,-3.1
Toronto,1922,3,1.3
Toronto,1922,4,7.5
Toronto,1922,5,15.4
Toronto,1922,6,19.3
Toronto,1922,7,20.9
Toronto,1922,8,20.6
Toronto,1922,9,17.5
Toronto,1922,10,9.9
Toronto,1922,11,4.9
Toronto,1922,12,-2.0
Toronto,1923,1,-5.7
Toronto,1923,2,-7.3
Toronto,1923,3,-2.7
Toronto,1923,4,5.8
Toronto,1923,5,10.9
Toronto,1923,6,19.2
Toronto,1923,7,20.6
Toronto,1923,8,18.8
Toronto,1923,9,16.0
Toronto,1923,10,9.4
Toronto,1923,11,3.9
Toronto,1923,12,2.3
Toronto,1924,1,-4.8
Toronto,1924,2,-6.6
Toronto,1924,3,-0.2
Toronto,1924,4,6.0
Toronto,1924,5,10.1
Toronto,1924,6,17.2
Toronto,1924,7,19.7
Toronto,1924,8,19.4
Toronto,1924,9,13.9
Toronto,1924,10,10.4
Toronto,1924,11,3.9
Toronto,1924,12,-4.5
Toronto,1925,1,-6.5
Toronto,1925,2,-2.6
Toronto,1925,3,1.6
Toronto,1925,4,7.3
Toronto,1925,5,10.5
Toronto,1925,6,19.3
Toronto,1925,7,19.8
Toronto,1925,8,20.5
Toronto,1925,9,16.5
Toronto,1925,10,5.8
Toronto,1925,11,3.2
Toronto,1925,12,-3.1
Toronto,1926,1,-4.0
Toronto,1926,2,-6.1
Toronto,1926,3,-3.3
Toronto,1926,4,3.0
Toronto,1926,5,11.6
Toronto,1926,6,15.5
Toronto,1926,7,19.9
Toronto,1926,8,20.3
Toronto,1926,9,15.1
Toronto,1926,10,8.4
Toronto,1926,11,3.0
Toronto,1926,12,-4.5
Toronto,1927,1,-6.0
Toronto,1927,2,-2.8
Toronto,1927,3,1.8
Toronto,1927,4,6.4
Toronto,1927,5,11.6
Toronto,1927,6,16.5
Toronto,1927,7,20.5
Toronto,1927,8,18.3
Toronto,1927,9,17.4
Toronto,1927,10,11.7
Toronto,1927,11,5.0
Toronto,1927,12,-1.5
Toronto,1928,1,-3.8
Toronto,1928,2,-4.4
Toronto,1928,3,-0.7
Toronto,1928,4,5.4
Toronto,1928,5,12.3
Toronto,1928,6,16.4
Toronto,1928,7,21.1
Toronto,1928,8,21.4
Toronto,1928,9,14.3
Toronto,1928,10,10.5
Toronto,1928,11,4.3
Toronto,1928,12,0.4
Toronto,1929,1,-5.0
Toronto,1929,2,-5.6
Toronto,1929,3,2.7
Toronto,1929,4,7.6
Toronto,1929,5,11.7
Toronto,1929,6,17.7
Toronto,1929,7,20.4
Toronto,1929,8,18.6
Toronto,1929,9,16.8
Toronto,1929,10,9.2
Toronto,1929,11,3.3
Toronto,1929,12,-3.7
Toronto,1930,1,-5.1
Toronto,1930,2,-2.9
Toronto,1930,3,-0.5
Toronto,1930,4,6.1
Toronto,1930,5,14.2
Toronto,1930,6,19.4
Toronto,1930,7,21.2
Toronto,1930,8,20.7
Toronto,1930,9,17.3
Toronto,1930,10,9.5
Toronto,1930,11,5.0
Toronto,1930,12,-1.8
Toronto,1931,1,-4.0
Toronto,1931,2,-3.0
Toronto,1931,3,0.8
Toronto,1931,4,7.1
Toronto,1931,5,13.4
Toronto,1931,6,18.8
Toronto,1931,7,23.1
Toronto,1931,8,20.8
Toronto,1931,9,18.9
Toronto,1931,10,11.8
Toronto,1931,11,7.7
Toronto,1931,12,0.8
Toronto,1932,1,1.9
Toronto,1932,2,-1.3
Toronto,1932,3,-1.6
Toronto,1932,4,5.0
Toronto,1932,5,13.0
Toronto,1932,6,19.2
Toronto,1932,7,19.9
Toronto,1932,8,21.0
Toronto,1932,9,16.7
Toronto,1932,10,10.8
Toronto,1932,11,2.1
Toronto,1932,12,-0.9
Toronto,1933,1,0.9
Toronto,1933,2,-3.3
Toronto,1933,3,-0.2
Toronto,1933,4,7.3
Toronto,1933,5,14.2
Toronto,1933,6,19.8
Toronto,1933,7,22.8
Toronto,1933,8,20.7
Toronto,1933,9,17.2
Toronto,1933,10,8.9
Toronto,1933,11,-0.1
Toronto,1933,12,-4.3
Toronto,1934,1,-3.4
Toronto,1934,2,-12.1
Toronto,1934,3,-2.2
Toronto,1934,4,5.6
Toronto,1934,5,14.3
Toronto,1934,6,20.0
Toronto,1934,7,22.0
Toronto,1934,8,18.7
Toronto,1934,9,17.2
Toronto,1934,10,9.2
Toronto,1934,11,5.7
Toronto,1934,12,-3.6
Toronto,1935,1,-6.3
Toronto,1935,2,-5.4
Toronto,1935,3,2.0
Toronto,1935,4,6.5
Toronto,1935,5,11.1
Toronto,1935,6,17.6
Toronto,1935,7,23.3
Toronto,1935,8,21.1
Toronto,1935,9,14.9
Toronto,1935,10,10.2
Toronto,1935,11,4.4
Toronto,1935,12,-5.2
Toronto,1936,1,-5.3
Toronto,1936,2,-8.1
Toronto,1936,3,1.4
Toronto,1936,4,4.3
Toronto,1936,5,14.9
Toronto,1936,6,18.3
Toronto,1936,7,22.9
Toronto,1936,8,20.6
Toronto,1936,9,17.1
Toronto,1936,10,9.5
Toronto,1936,11,1.3
Toronto,1936,12,-0.3
Toronto,1937,1,-0.5
Toronto,1937,2,-2.2
Toronto,1937,3,-1.9
Toronto,1937,4,6.3
Toronto,1937,5,13.7
Toronto,1937,6,18.8
Toronto,1937,7,21.9
Toronto,1937,8,22.6
Toronto,1937,9,15.6
Toronto,1937,10,8.7
Toronto,1937,11,3.7
Toronto,1937,12,-2.5
Toronto,1938,1,-5.4
Toronto,1938,2,-2.7
Toronto,1938,3,2.2
Toronto,1938,4,8.0
Toronto,1938,5,12.9
Toronto,1938,6,18.8
Toronto,1938,7,22.2
Toronto,1938,8,22.7
Toronto,1938,9,15.0
Toronto,1938,10,11.2
Toronto,1938,11,5.1
Toronto,1938,12,-0.6
Toronto,1939,1,-4.6
Toronto,1939,2,-4.0
Toronto,1939,3,-1.8
Toronto,1939,4,4.8
Toronto,1939,5,14.4
Toronto,1939,6,18.7
Toronto,1939,7,22.1
Toronto,1939,8,22.4
Toronto,1939,9,16.6
Toronto,1939,10,10.1
Toronto,1939,11,2.8
Toronto,1939,12,-0.3
Toronto,1940,1,-7.5
Toronto,1940,2,-4.2
Toronto,1940,3,-3.2
Toronto,1940,4,5.3
Toronto,1940,5,12.3
Toronto,1940,6,17.4
Toronto,1940,7,21.6
Toronto,1940,8,20.6
Toronto,1940,9,16.3
Toronto,1940,10,9.0
Toronto,1940,11,3.4
Toronto,1940,12,-1.2
Toronto,1941,1,-5.2
Toronto,1941,2,-4.5
Toronto,1941,3,-2.7
Toronto,1941,4,10.4
Toronto,1941,5,14.8
Toronto,1941,6,20.5
Toronto,1941,7,22.3
Toronto,1941,8,20.1
Toronto,1941,9,17.5
Toronto,1941,10,11.2
Toronto,1941,11,5.7
Toronto,1941,12,0.2
Toronto,1942,1,-4.0
Toronto,1942,2,-6.2
Toronto,1942,3,2.4
Toronto,1942,4,9.9
Toronto,1942,5,13.6
Toronto,1942,6,19.0
Toronto,1942,7,21.3
Toronto,1942,8,20.8
Toronto,1942,9,16.4
Toronto,1942,10,10.8
Toronto,1942,11,4.4
Toronto,1942,12,-4.0
Toronto,1943,1,-6.9
Toronto,1943,2,-3.5
Toronto,1943,3,-1.0
Toronto,1943,4,4.0
Toronto,1943,5,12.8
Toronto,1943,6,20.8
Toronto,1943,7,21.9
Toronto,1943,8,20.5
Toronto,1943,9,15.6
Toronto,1943,10,9.4
Toronto,1943,11,3.3
Toronto,1943,12,-2.9
Toronto,1944,1,-1.1
Toronto,1944,2,-3.7
Toronto,1944,3,-1.9
Toronto,1944,4,4.8
Toronto,1944,5,15.6
Toronto,1944,6,19.1
Toronto,1944,7,22.0
Toronto,1944,8,22.3
Toronto,1944,9,16.8
Toronto,1944,10,10.3
Toronto,1944,11,4.5
Toronto,1944,12,-3.4
Toronto,1945,1,-9.4
Toronto,1945,2,-3.4
Toronto,1945,3,6.2
Toronto,1945,4,8.7
Toronto,1945,5,10.3
Toronto,1945,6,17.4
Toronto,1945,7,20.6
Toronto,1945,8,21.0
Toronto,1945,9,16.8
Toronto,1945,10,9.2
Toronto,1945,11,4.4
Toronto,1945,12,-4.2
Toronto,1946,1,-3.4
Toronto,1946,2,-5.2
Toronto,1946,3,6.1
Toronto,1946,4,7.1
Toronto,1946,5,12.5
Toronto,1946,6,18.2
Toronto,1946,7,21.4
Toronto,1946,8,19.1
Toronto,1946,9,17.2
Toronto,1946,10,12.4
Toronto,1946,11,5.9
Toronto,1946,12,-1.5
Toronto,1947,1,-2.9
Toronto,1947,2,-5.3
Toronto,1947,3,-0.6
Toronto,1947,4,5.8
Toronto,1947,5,11.3
Toronto,1947,6,18.1
Toronto,1947,7,21.0
Toronto,1947,8,23.0
Toronto,1947,9,17.6
Toronto,1947,10,14.6
Toronto,1947,11,3.8
Toronto,1947,12,-2.7
Toronto,1948,1,-7.3
Toronto,1948,2,-5.0
Toronto,1948,3,0.1
Toronto,1948,4,8.5
Toronto,1948,5,11.8
Toronto,1948,6,18.8
Toronto,1948,7,22.0
Toronto,1948,8,21.7
Toronto,1948,9,19.0
Toronto,1948,10,9.4
Toronto,1948,11,7.5
Toronto,1948,12,-0.3
Toronto,1949,1,-1.6
Toronto,1949,2,-1.4
Toronto,1949,3,0.3
Toronto,1949,4,7.7
Toronto,1949,5,14.7
Toronto,1949,6,22.2
Toronto,1949,7,23.3
Toronto,1949,8,22.9
Toronto,1949,9,15.1
Toronto,1949,10,13.1
Toronto,1949,11,2.9
Toronto,1949,12,0.2
Toronto,1950,1,-0.1
Toronto,1950,2,-4.6
Toronto,1950,3,-2.2
Toronto,1950,4,4.6
Toronto,1950,5,13.2
Toronto,1950,6,18.4
Toronto,1950,7,20.8
Toronto,1950,8,20.4
Toronto,1950,9,15.5
Toronto,1950,10,12.2
Toronto,1950,11,3.7
Toronto,1950,12,-1.9
Toronto,1951,1,-2.6
Toronto,1951,2,-2.5
Toronto,1951,3,1.7
Toronto,1951,4,7.6
Toronto,1951,5,14.8
Toronto,1951,6,18.7
Toronto,1951,7,21.9
Toronto,1951,8,20.6
Toronto,1951,9,16.7
Toronto,1951,10,11.5
Toronto,1951,11,1.7
Toronto,1951,12,-1.6
Toronto,1952,1,-2.6
Toronto,1952,2,-1.8
Toronto,1952,3,0.1
Toronto,1952,4,9.8
Toronto,1952,5,12.7
Toronto,1952,6,19.7
Toronto,1952,7,23.5
Toronto,1952,8,20.9
Toronto,1952,9,18.0
Toronto,1952,10,8.5
Toronto,1952,11,5.7
Toronto,1952,12,1.0
Toronto,1953,1,-1.3
Toronto,1953,2,-0.7
Toronto,1953,3,2.5
Toronto,1953,4,7.1
Toronto,1953,5,13.8
Toronto,1953,6,19.6
Toronto,1953,7,22.3
Toronto,1953,8,22.0
Toronto,1953,9,17.4
Toronto,1953,10,12.0
Toronto,1953,11,6.8
Toronto,1953,12,1.1
Toronto,1954,1,-6.0
Toronto,1954,2,0.5
Toronto,1954,3,0.0
Toronto,1954,4,7.9
Toronto,1954,5,12.5
Toronto,1954,6,19.9
Toronto,1954,7,21.5
Toronto,1954,8,20.1
Toronto,1954,9,16.5
Toronto,1954,10,12.0
Toronto,1954,11,5.3
Toronto,1954,12,-1.7
Toronto,1955,1,-3.9
Toronto,1955,2,-3.0
Toronto,1955,3,0.2
Toronto,1955,4,10.5
Toronto,1955,5,15.5
Toronto,1955,6,20.2
Toronto,1955,7,24.6
Toronto,1955,8,23.5
Toronto,1955,9,16.8
Toronto,1955,10,12.2
Toronto,1955,11,3.7
Toronto,1955,12,-3.8
Toronto,1956,1,-3.9
Toronto,1956,2,-2.2
Toronto,1956,3,-0.9
Toronto,1956,4,5.5
Toronto,1956,5,11.1
Toronto,1956,6,19.2
Toronto,1956,7,20.5
Toronto,1956,8,20.2
Toronto,1956,9,14.4
Toronto,1956,10,12.2
Toronto,1956,11,5.2
Toronto,1956,12,0.0
Toronto,1957,1,-6.5
Toronto,1957,2,-1.3
Toronto,1957,3,2.1
Toronto,1957,4,8.6
Toronto,1957,5,12.6
Toronto,1957,6,20.0
Toronto,1957,7,21.6
Toronto,1957,8,20.2
Toronto,1957,9,16.8
Toronto,1957,10,10.4
Toronto,1957,11,5.6
Toronto,1957,12,1.1
Toronto,1958,1,-3.8
Toronto,1958,2,-6.1
Toronto,1958,3,2.6
Toronto,1958,4,9.1
Toronto,1958,5,12.7
Toronto,1958,6,16.4
Toronto,1958,7,21.5
Toronto,1958,8,20.7
Toronto,1958,9,17.0
Toronto,1958,10,10.8
Toronto,1958,11,5.4
Toronto,1958,12,-5.2
Toronto,1959,1,-5.8
Toronto,1959,2,-5.7
Toronto,1959,3,-0.6
Toronto,1959,4,8.1
Toronto,1959,5,14.5
Toronto,1959,6,20.4
Toronto,1959,7,22.9
Toronto,1959,8,24.1
Toronto,1959,9,19.3
Toronto,1959,10,10.4
Toronto,1959,11,3.0
Toronto,1959,12,-0.2
Toronto,1960,1,-3.5
Toronto,1960,2,-2.9
Toronto,1960,3,-3.7
Toronto,1960,4,8.0
Toronto,1960,5,13.9
Toronto,1960,6,18.7
Toronto,1960,7,20.9
Toronto,1960,8,21.1
Toronto,1960,9,18.6
Toronto,1960,10,11.0
Toronto,1960,11,6.6
Toronto,1960,12,-3.9
Toronto,1961,1,-6.4
Toronto,1961,2,-1.2
Toronto,1961,3,1.1
Toronto,1961,4,5.4
Toronto,1961,5,12.4
Toronto,1961,6,18.0
Toronto,1961,7,21.8
Toronto,1961,8,21.4
Toronto,1961,9,20.3
Toronto,1961,10,13.0
Toronto,1961,11,4.8
Toronto,1961,12,-1.2
Toronto,1962,1,-5.5
Toronto,1962,2,-6.2
Toronto,1962,3,1.4
Toronto,1962,4,7.9
Toronto,1962,5,16.4
Toronto,1962,6,19.6
Toronto,1962,7,20.6
Toronto,1962,8,21.3
Toronto,1962,9,15.6
Toronto,1962,10,11.4
Toronto,1962,11,4.1
Toronto,1962,12,-2.7
Toronto,1963,1,-6.9
Toronto,1963,2,-7.5
Toronto,1963,3,2.0
Toronto,1963,4,7.9
Toronto,1963,5,12.6
Toronto,1963,6,19.8
Toronto,1963,7,22.3
Toronto,1963,8,19.7
Toronto,1963,9,15.0
Toronto,1963,10,14.6
Toronto,1963,11,7.3
Toronto,1963,12,-5.3
Toronto,1964,1,-1.8
Toronto,1964,2,-3.2
Toronto,1964,3,0.7
Toronto,1964,4,7.0
Toronto,1964,5,15.6
Toronto,1964,6,18.8
Toronto,1964,7,23.0
Toronto,1964,8,18.6
Toronto,1964,9,16.3
Toronto,1964,10,10.0
Toronto,1964,11,5.8
Toronto,1964,12,-1.0
Toronto,1965,1,-5.1
Toronto,1965,2,-4.2
Toronto,1965,3,-0.8
Toronto,1965,4,5.4
Toronto,1965,5,15.3
Toronto,1965,6,18.5
Toronto,1965,7,19.6
Toronto,1965,8,19.9
Toronto,1965,9,16.9
Toronto,1965,10,9.3
Toronto,1965,11,4.5
Toronto,1965,12,1.2
Toronto,1966,1,-5.9
Toronto,1966,2,-3.0
Toronto,1966,3,2.0
Toronto,1966,4,6.4
Toronto,1966,5,11.1
Toronto,1966,6,20.1
Toronto,1966,7,23.2
Toronto,1966,8,21.0
Toronto,1966,9,15.9
Toronto,1966,10,9.9
Toronto,1966,11,5.6
Toronto,1966,12,-1.7
Toronto,1967,1,-1.0
Toronto,1967,2,-6.7
Toronto,1967,3,-0.6
