lat,lon,size_ha,province,cause,year
53.1903,-123.5378,11.0,British Columbia,Other / unknown,2023
57.1088,-121.099,11.0,British Columbia,Other / unknown,2023
54.9156,-99.6506,11.1,Manitoba,Other / unknown,2023
54.5405,-120.686,11.1,British Columbia,Other / unknown,2023
46.1881,-59.8832,11.1,Nova Scotia,Human,2023
59.2495,-120.4344,11.2,British Columbia,Other / unknown,2023
52.9458,-99.3578,11.3,Manitoba,Other / unknown,2023
57.4107,-115.2212,11.3,Alberta,Other / unknown,2023
57.6592,-118.8294,11.4,Alberta,Other / unknown,2023
53.8135,-122.0264,11.5,British Columbia,Other / unknown,2023
48.9044,-76.7822,11.5,Quebec,Human,2023
52.4364,-119.9846,11.5,British Columbia,Other / unknown,2023
51.2342,-90.2378,11.5,Ontario,Prescribed burn,2023
50.7802,-119.7319,11.5,British Columbia,Human,2023
51.6691,-90.2371,11.6,Ontario,Other / unknown,2023
51.6002,-92.9579,11.7,Ontario,Other / unknown,2023
51.3656,-97.5325,11.7,Manitoba,Human,2023
55.3948,-115.74,11.9,Alberta,Unknown,2023
43.8174,-65.8171,11.9,Nova Scotia,Human,2023
49.4624,-83.8582,12.0,Ontario,Other / unknown,2023
56.0769,-123.1569,12.0,British Columbia,Other / unknown,2023
56.3743,-121.2339,12.0,British Columbia,Human,2023
59.4837,-111.9567,12.0,Parks Canada,Other / unknown,2023
56.168,-121.7653,12.0,British Columbia,Human,2023
65.5796,-118.173,12.0,Northwest Territories,Other / unknown,2023
59.7755,-125.3435,12.0,British Columbia,Other / unknown,2023
52.1839,-96.2486,12.0,Manitoba,Other / unknown,2023
48.9432,-124.7155,12.1,British Columbia,Other / unknown,2023
53.5489,-123.611,12.2,British Columbia,Other / unknown,2023
52.2583,-66.725,12.2,Quebec,Other / unknown,2023
55.6375,-119.8397,12.2,Alberta,Unknown,2023
50.3334,-121.6624,12.2,British Columbia,Human,2023
55.6208,-127.3493,12.3,British Columbia,Other / unknown,2023
52.3658,-97.0283,12.4,Manitoba,Human,2023
51.5814,-98.7156,12.8,Manitoba,Human,2023
51.2827,-62.4106,12.8,Quebec,Other / unknown,2023
46.8739,-74.6022,12.9,Quebec,Other / unknown,2023
51.1289,-88.8342,13.0,Ontario,Other / unknown,2023
50.8679,-122.8325,13.0,British Columbia,Human,2023
50.6038,-117.0109,13.0,British Columbia,Human,2023
53.3602,-106.8985,13.0,Saskatchewan,Human,2023
58.6745,-114.3208,13.0,Alberta,Other / unknown,2023
59.835,-112.285,13.0,Parks Canada,Other / unknown,2023
51.9223,-117.3818,13.0,British Columbia,Other / unknown,2023
49.6353,-95.6661,13.0,Manitoba,Human,2023
54.2327,-123.3681,13.2,British Columbia,Other / unknown,2023
43.807,-65.8687,13.4,Nova Scotia,Human,2023
53.9455,-126.0765,13.5,British Columbia,Other / unknown,2023
53.6573,-121.07,13.6,British Columbia,Other / unknown,2023
46.8307,-72.7312,13.8,Quebec,Other / unknown,2023
50.925,-89.8494,13.8,Ontario,Other / unknown,2023
48.6473,-77.6321,13.9,Quebec,Human,2023
57.3122,-115.4864,13.9,Alberta,Other / unknown,2023
49.8359,-125.757,14.0,British Columbia,Other / unknown,2023
52.2153,-90.7567,14.0,Ontario,Other / unknown,2023
50.5858,-120.2218,14.0,British Columbia,Other / unknown,2023
48.9986,-117.212,14.0,British Columbia,Other / unknown,2023
58.8485,-121.3661,14.0,British Columbia,Other / unknown,2023
52.4342,-95.5572,14.0,Manitoba,Other / unknown,2023
55.9436,-110.7126,14.0,Alberta,Human,2023
46.6557,-82.1163,14.1,Ontario,Other / unknown,2023
57.8494,-116.0591,14.2,Alberta,Other / unknown,2023
46.2295,-82.7615,14.4,Ontario,Other / unknown,2023
59.4932,-126.3203,14.5,British Columbia,Human,2023
49.3734,-121.6439,14.6,British Columbia,Unknown,2023
49.3504,-73.364,14.7,Quebec,Other / unknown,2023
46.5548,-81.8095,14.8,Ontario,Other / unknown,2023
47.2008,-72.7846,14.8,Quebec,Other / unknown,2023
53.0514,-104.8306,15.0,Saskatchewan,Human,2023
52.3362,-93.8299,15.0,Ontario,Other / unknown,2023
55.7333,-122.2614,15.0,British Columbia,Other / unknown,2023
55.059,-86.3432,15.0,Ontario,Other / unknown,2023
53.5263,-106.0292,15.0,Saskatchewan,Human,2023
56.5572,-120.2308,15.0,British Columbia,Other / unknown,2023
50.4991,-89.5601,15.0,Ontario,Other / unknown,2023
53.0768,-104.791,15.0,Saskatchewan,Human,2023
62.566,-132.1785,15.0,Yukon,Unknown,2023
58.4676,-114.4811,15.0,Alberta,Human,2023
64.9713,-121.5842,15.0,Parks Canada,Other / unknown,2023
64.9713,-121.5842,15.0,Parks Canada,Other / unknown,2023
57.5197,-98.7125,15.0,Manitoba,Other / unknown,2023
52.9263,-94.6549,15.2,Ontario,Other / unknown,2023
55.8659,-119.2866,15.2,Alberta,Human,2023
55.3447,-115.7802,15.3,Alberta,Unknown,2023
58.9918,-119.2266,15.4,Alberta,Human,2023
54.8404,-118.9562,15.4,Alberta,Human,2023
62.6123,-132.0235,15.7,Yukon,Unknown,2023
57.252,-117.0952,15.8,Alberta,Other / unknown,2023
49.489,-120.6499,15.8,British Columbia,Human,2023
54.0427,-109.5851,16.0,Saskatchewan,Human,2023
50.5651,-121.2966,16.0,British Columbia,Human,2023
50.9414,-117.7506,16.0,British Columbia,Other / unknown,2023
63.9069,-140.1144,16.0,Yukon,Other / unknown,2023
67.3425,-139.4484,16.0,Yukon,Unknown,2023
55.604,-107.271,16.0,Saskatchewan,Other / unknown,2023
53.263,-115.1497,16.0,Alberta,Human,2023
50.1679,-73.91,16.0,Quebec,Other / unknown,2023
53.9218,-102.3737,16.0,Saskatchewan,Human,2023
52.6309,-121.0397,16.0,British Columbia,Other / unknown,2023
47.6158,-75.788,16.0,Quebec,Other / unknown,2023
51.5718,-101.904,16.0,Saskatchewan,Human,2023
56.4365,-111.2011,16.1,Alberta,Unknown,2023
56.5629,-119.0828,16.2,Alberta,Human,2023
51.1999,-119.5736,16.3,British Columbia,Human,2023
53.526,-104.8061,16.4,Saskatchewan,Human,2023
52.0024,-123.1614,16.4,British Columbia,Human,2023
53.5533,-122.63,16.5,British Columbia,Human,2023
48.7785,-124.8782,16.6,British Columbia,Human,2023
57.7105,-118.7234,16.7,Alberta,Other / unknown,2023
53.7003,-125.7428,17.0,British Columbia,Human,2023
51.7689,-95.6831,17.0,Manitoba,Other / unknown,2023
55.4097,-121.1851,17.0,British Columbia,Other / unknown,2023
53.3941,-104.8645,17.0,Saskatchewan,Human,2023
63.8907,-112.915,17.0,Northwest Territories,Other / unknown,2023
50.0385,-120.8573,17.0,British Columbia,Human,2023
53.6255,-123.4729,17.1,British Columbia,Other / unknown,2023
50.527,-74.6658,17.5,Quebec,Other / unknown,2023
50.1955,-126.2582,17.5,British Columbia,Other / unknown,2023
51.1125,-120.1241,17.5,British Columbia,Other / unknown,2023
52.903,-126.7879,17.5,British Columbia,Other / unknown,2023
52.4242,-119.9659,18.0,British Columbia,Other / unknown,2023
51.3865,-77.0472,18.0,Quebec,Other / unknown,2023
54.8044,-97.0836,18.0,Manitoba,Other / unknown,2023
66.7095,-123.4211,18.0,Northwest Territories,Other / unknown,2023
55.0241,-89.1329,18.0,Ontario,Other / unknown,2023
50.3994,-95.7533,18.1,Manitoba,Human,2023
52.0427,-123.2098,18.1,British Columbia,Human,2023
60.5739,-118.0267,18.2,Northwest Territories,Other / unknown,2023
49.8712,-125.7888,18.3,British Columbia,Other / unknown,2023
53.3029,-84.0011,18.3,Ontario,Other / unknown,2023
55.3742,-115.6981,18.6,Alberta,Unknown,2023
57.4369,-115.1395,18.9,Alberta,Other / unknown,2023
49.4264,-76.514,19.0,Quebec,Other / unknown,2023
64.4581,-128.6335,19.0,Northwest Territories,Other / unknown,2023
59.7391,-112.0581,19.0,Parks Canada,Other / unknown,2023
56.4426,-121.5235,19.1,British Columbia,Human,2023
51.5419,-98.6289,19.2,Manitoba,Human,2023
49.3036,-122.2179,19.2,British Columbia,Human,2023
54.1517,-101.753,19.2,Manitoba,Other / unknown,2023
49.7822,-74.4846,19.4,Quebec,Human,2023
56.9375,-111.5498,19.4,Alberta,Human,2023
54.3953,-97.4942,19.5,Manitoba,Other / unknown,2023
51.5977,-122.2641,19.6,British Columbia,Human,2023
52.2206,-66.7691,19.7,Quebec,Other / unknown,2023
54.5023,-105.5585,19.8,Saskatchewan,Human,2023
53.5324,-106.0088,19.8,Saskatchewan,Human,2023
48.2602,-70.4205,19.8,Quebec,Other / unknown,2023
54.5342,-96.5467,20.0,Manitoba,Other / unknown,2023
54.1754,-106.1845,20.0,Parks Canada,Other / unknown,2023
54.1123,-127.198,20.0,British Columbia,Other / unknown,2023
48.9344,-89.2959,20.0,Ontario,Other / unknown,2023
49.2396,-121.4832,20.0,British Columbia,Other / unknown,2023
53.7701,-128.3378,20.0,British Columbia,Other / unknown,2023
57.2633,-105.5612,20.0,Saskatchewan,Other / unknown,2023
52.6553,-96.7072,20.0,Manitoba,Other / unknown,2023
55.0673,-125.8777,20.0,British Columbia,Other / unknown,2023
63.0947,-108.9946,20.0,Northwest Territories,Other / unknown,2023
50.3701,-78.2176,20.0,Quebec,Human,2023
58.0495,-115.6104,20.1,Alberta,Human,2023
50.9509,-104.1606,20.2,Saskatchewan,Human,2023
50.8417,-103.8302,20.3,Saskatchewan,Human,2023
55.9288,-124.1418,20.5,British Columbia,Other / unknown,2023
49.6938,-122.9149,21.0,British Columbia,Human,2023
52.8786,-96.5647,21.0,Manitoba,Other / unknown,2023
57.1206,-100.683,21.0,Manitoba,Other / unknown,2023
54.8142,-96.5878,21.1,Manitoba,Other / unknown,2023
55.0741,-117.8831,21.2,Alberta,Human,2023
56.534,-118.8474,21.2,Alberta,Human,2023
51.9191,-123.1273,21.5,British Columbia,Human,2023
50.5933,-118.8496,21.9,British Columbia,Other / unknown,2023
51.9797,-96.8139,22.0,Manitoba,Human,2023
56.2065,-108.7977,22.0,Saskatchewan,Other / unknown,2023
58.7075,-118.6705,22.5,Alberta,Human,2023
56.6731,-115.9401,22.6,Alberta,Other / unknown,2023
55.9093,-119.3347,22.7,Alberta,Other / unknown,2023
56.7969,-125.1075,23.0,British Columbia,Other / unknown,2023
55.5153,-92.9317,23.0,Manitoba,Other / unknown,2023
53.7547,-96.1553,23.0,Manitoba,Other / unknown,2023
53.7433,-66.3725,23.0,Newfoundland and Labrador,Other / unknown,2023
56.6941,-126.315,23.0,British Columbia,Other / unknown,2023
57.981,-120.004,23.1,British Columbia,Unknown,2023
54.302,-120.243,23.3,British Columbia,Other / unknown,2023
53.9292,-97.0736,24.0,Manitoba,Other / unknown,2023
52.0563,-121.3162,24.0,British Columbia,Other / unknown,2023
51.1985,-115.5424,24.0,Parks Canada,Human,2023
66.8333,-133.7167,24.0,Northwest Territories,Other / unknown,2023
54.4524,-117.4407,24.1,Alberta,Human,2023
59.327,-122.7183,24.3,British Columbia,Other / unknown,2023
56.8867,-90.0383,24.6,Manitoba,Other / unknown,2023
52.6924,-120.486,25.0,British Columbia,Other / unknown,2023
53.8628,-97.3014,25.0,Manitoba,Other / unknown,2023
55.4211,-99.0811,25.0,Manitoba,Other / unknown,2023
51.4401,-118.6399,25.0,British Columbia,Other / unknown,2023
61.0333,-118.4833,25.0,Northwest Territories,Other / unknown,2023
60.5384,-110.7427,25.0,Northwest Territories,Other / unknown,2023
67.108,-133.307,25.0,Northwest Territories,Other / unknown,2023
52.7972,-122.0771,25.0,British Columbia,Other / unknown,2023
55.456,-109.7292,25.0,Saskatchewan,Other / unknown,2023
50.3894,-91.2869,25.0,Ontario,Unknown,2023
64.2772,-137.1414,25.2,Yukon,Unknown,2023
55.987,-120.5132,25.9,British Columbia,Human,2023
56.4749,-117.2947,26.2,Alberta,Human,2023
48.6372,-74.0287,26.9,Quebec,Other / unknown,2023
50.7548,-122.7466,26.9,British Columbia,Other / unknown,2023
52.2696,-123.5857,27.0,British Columbia,Other / unknown,2023
53.0425,-99.8942,27.1,Manitoba,Other / unknown,2023
48.0277,-66.6799,27.1,Quebec,Human,2023
52.5704,-120.4943,27.3,British Columbia,Other / unknown,2023
48.8997,-74.3517,27.9,Quebec,Other / unknown,2023
50.5983,-117.316,28.0,British Columbia,Other / unknown,2023
49.3798,-122.021,28.0,British Columbia,Human,2023
50.0156,-117.3419,28.0,British Columbia,Other / unknown,2023
52.0766,-91.5473,28.1,Ontario,Other / unknown,2023
50.8742,-121.8337,28.1,British Columbia,Human,2023
51.7737,-123.5816,28.4,British Columbia,Human,2023
60.0154,-112.1651,28.5,Northwest Territories,Human,2023
52.0845,-88.3668,29.3,Ontario,Other / unknown,2023
53.4824,-125.035,29.3,British Columbia,Other / unknown,2023
54.0494,-126.1423,30.0,British Columbia,Other / unknown,2023
45.9237,-77.9212,30.0,Ontario,Other / unknown,2023
48.7808,-76.1767,30.0,Quebec,Other / unknown,2023
53.0417,-104.9106,30.0,Saskatchewan,Human,2023
60.6041,-107.1338,30.0,Northwest Territories,Other / unknown,2023
52.9523,-83.5714,30.0,Ontario,Other / unknown,2023
55.1719,-86.7197,30.0,Ontario,Other / unknown,2023
55.6003,-96.5528,30.0,Manitoba,Other / unknown,2023
54.4974,-108.3881,30.0,Saskatchewan,Human,2023
54.4685,-66.7438,30.0,Newfoundland and Labrador,Other / unknown,2023
55.9359,-113.8271,30.4,Alberta,Human,2023
48.8067,-77.3003,30.4,Quebec,Other / unknown,2023
48.9217,-72.0526,30.8,Quebec,Human,2023
49.7345,-74.5378,31.7,Quebec,Human,2023
55.3063,-127.7026,32.0,British Columbia,Other / unknown,2023
46.1258,-65.9912,32.0,New Brunswick,Human,2023
45.6622,-66.5871,32.0,New Brunswick,Human,2023
54.6262,-124.0031,32.0,British Columbia,Other / unknown,2023
53.6897,-124.1313,32.7,British Columbia,Other / unknown,2023
49.8203,-119.7892,33.0,British Columbia,Other / unknown,2023
54.5193,-77.4329,33.0,Quebec,Other / unknown,2023
58.7124,-120.667,33.0,British Columbia,Other / unknown,2023
58.8491,-123.4713,33.2,British Columbia,Other / unknown,2023
59.8411,-118.7053,33.4,Alberta,Other / unknown,2023
54.6983,-127.1635,34.0,British Columbia,Other / unknown,2023
48.1687,-70.8723,34.6,Quebec,Human,2023
64.2386,-139.0922,34.6,Yukon,Other / unknown,2023
49.0704,-80.5995,35.0,Ontario,Other / unknown,2023
55.8807,-107.2616,35.0,Saskatchewan,Other / unknown,2023
54.4285,-114.7254,35.0,Alberta,Human,2023
55.9045,-108.9141,36.0,Saskatchewan,Human,2023
52.9958,-124.4607,36.0,British Columbia,Other / unknown,2023
51.9822,-99.6078,36.3,Manitoba,Human,2023
47.2929,-73.6192,37.0,Quebec,Other / unknown,2023
52.9571,-89.2777,37.0,Ontario,Other / unknown,2023
52.5488,-89.2926,37.0,Ontario,Other / unknown,2023
53.6725,-95.325,37.2,Manitoba,Other / unknown,2023
47.7743,-76.6954,37.2,Quebec,Human,2023
53.4402,-78.0601,37.5,Quebec,Other / unknown,2023
60.4825,-120.6938,37.5,Northwest Territories,Other / unknown,2023
57.724,-112.2059,38.0,Alberta,Other / unknown,2023
50.0611,-123.3296,38.0,British Columbia,Human,2023
45.2248,-66.8878,38.5,New Brunswick,Human,2023
50.1469,-120.8489,38.6,British Columbia,Human,2023
63.9372,-134.6985,38.7,Yukon,Unknown,2023
43.7753,-65.5926,38.9,Nova Scotia,Human,2023
53.9803,-97.0039,39.4,Manitoba,Other / unknown,2023
55.2252,-114.2428,39.4,Alberta,Unknown,2023
53.3731,-123.1637,39.7,British Columbia,Other / unknown,2023
54.9686,-101.114,39.9,Manitoba,Human,2023
57.3392,-106.6075,40.0,Saskatchewan,Other / unknown,2023
45.6278,-65.9153,40.0,New Brunswick,Human,2023
61.9052,-112.7445,40.0,Northwest Territories,Human,2023
53.908,-106.08,40.0,Parks Canada,Human,2023
50.6875,-115.8263,40.0,British Columbia,Other / unknown,2023
49.3272,-72.393,40.0,Quebec,Other / unknown,2023
56.8036,-115.0869,40.5,Alberta,Other / unknown,2023
55.0661,-86.7,40.7,Ontario,Other / unknown,2023
59.4356,-123.7344,42.0,British Columbia,Other / unknown,2023
46.2269,-76.4591,42.1,Quebec,Other / unknown,2023
49.3754,-69.7899,42.3,Quebec,Other / unknown,2023
56.1199,-114.5503,42.5,Alberta,Other / unknown,2023
60.466,-113.278,43.0,Parks Canada,Other / unknown,2023
56.3517,-103.7857,43.1,Saskatchewan,Human,2023
52.6915,-120.8282,43.7,British Columbia,Other / unknown,2023
50.5177,-124.5693,44.5,British Columbia,Human,2023
52.6481,-95.7817,45.0,Manitoba,Other / unknown,2023
64.2315,-114.3929,45.0,Northwest Territories,Other / unknown,2023
56.6895,-104.1503,45.5,Saskatchewan,Other / unknown,2023
52.4403,-115.3707,46.0,Alberta,Unknown,2023
49.6281,-117.1801,46.0,British Columbia,Other / unknown,2023
53.6827,-115.9476,46.6,Alberta,Unknown,2023
61.9023,-131.5001,46.9,Yukon,Unknown,2023
51.8912,-123.2319,47.8,British Columbia,Human,2023
52.3142,-95.4742,48.0,Manitoba,Other / unknown,2023
54.0937,-115.3212,48.0,Alberta,Human,2023
51.9929,-66.9804,48.0,Quebec,Other / unknown,2023
52.9267,-127.1769,48.1,British Columbia,Other / unknown,2023
45.1537,-77.0691,48.3,Ontario,Human,2023
58.5581,-116.662,48.3,Alberta,Other / unknown,2023
55.6979,-105.7622,48.3,Saskatchewan,Other / unknown,2023
52.9552,-114.9578,48.5,Alberta,Unknown,2023
57.0217,-116.2504,49.4,Alberta,Other / unknown,2023
64.2275,-124.2367,50.0,Northwest Territories,Other / unknown,2023
63.0474,-116.0885,50.0,Northwest Territories,Other / unknown,2023
60.8894,-112.7272,50.0,Northwest Territories,Human,2023
53.7956,-96.3006,50.0,Manitoba,Other / unknown,2023
50.6741,-80.62,50.0,Ontario,Other / unknown,2023
58.0408,-121.244,50.0,British Columbia,Other / unknown,2023
67.0867,-140.9182,50.0,Yukon,Other / unknown,2023
60.9177,-112.7763,50.0,Northwest Territories,Human,2023
50.4227,-126.4163,50.0,British Columbia,Human,2023
53.7828,-96.9439,50.0,Manitoba,Other / unknown,2023
51.7097,-98.6408,50.0,Manitoba,Human,2023
56.504,-122.0215,50.0,British Columbia,Human,2023
55.0733,-117.0088,50.3,Alberta,Other / unknown,2023
51.464,-118.7302,50.4,British Columbia,Other / unknown,2023
55.2417,-99.4469,51.1,Manitoba,Other / unknown,2023
51.7175,-98.535,52.6,Manitoba,Human,2023
57.5631,-117.1796,52.8,Alberta,Human,2023
53.0082,-78.8149,52.9,Quebec,Human,2023
51.2854,-122.0068,53.0,British Columbia,Other / unknown,2023
47.3328,-73.7778,53.1,Quebec,Human,2023
50.5981,-126.0416,53.2,British Columbia,Other / unknown,2023
55.0956,-116.9335,53.2,Alberta,Human,2023
56.7583,-100.565,53.4,Manitoba,Other / unknown,2023
59.6485,-119.7028,54.1,Alberta,Other / unknown,2023
43.7141,-65.0386,54.4,Nova Scotia,Human,2023
53.9116,-89.5752,54.5,Ontario,Other / unknown,2023
59.76,-119.913,54.8,Alberta,Other / unknown,2023
53.5568,-121.7668,55.0,British Columbia,Other / unknown,2023
56.4627,-108.6638,55.0,Saskatchewan,Human,2023
53.1551,-127.0735,55.0,British Columbia,Other / unknown,2023
62.0521,-135.3608,55.5,Yukon,Other / unknown,2023
53.1559,-88.0715,55.9,Ontario,Other / unknown,2023
55.9048,-110.7659,56.7,Alberta,Human,2023
64.2089,-114.1454,57.2,Northwest Territories,Other / unknown,2023
45.0154,-63.2143,57.3,Nova Scotia,Other / unknown,2023
55.093,-115.9748,58.5,Alberta,Unknown,2023
55.9044,-123.1021,58.5,British Columbia,Other / unknown,2023
54.8759,-69.4955,59.0,Quebec,Other / unknown,2023
57.1177,-112.9783,59.9,Alberta,Other / unknown,2023
54.5029,-85.3328,60.0,Ontario,Other / unknown,2023
50.2812,-121.6097,60.0,British Columbia,Human,2023
51.9843,-122.6356,60.0,British Columbia,Human,2023
56.848,-124.9785,60.0,British Columbia,Other / unknown,2023
52.606,-89.0149,60.0,Ontario,Other / unknown,2023
62.7478,-124.8905,60.0,Northwest Territories,Other / unknown,2023
56.3572,-103.7513,60.2,Saskatchewan,Other / unknown,2023
52.8787,-87.4019,60.7,Ontario,Other / unknown,2023
59.5531,-108.2652,61.8,Saskatchewan,Other / unknown,2023
56.5072,-121.957,62.0,British Columbia,Human,2023
53.8313,-104.3573,62.0,Saskatchewan,Human,2023
51.8214,-118.5007,62.0,British Columbia,Other / unknown,2023
55.8831,-120.2447,63.0,British Columbia,Human,2023
46.5852,-81.8167,63.0,Ontario,Other / unknown,2023
48.817,-76.2739,63.2,Quebec,Other / unknown,2023
57.0122,-90.3681,63.3,Manitoba,Other / unknown,2023
53.1985,-87.0576,63.7,Ontario,Other / unknown,2023
48.0129,-75.8641,63.8,Quebec,Other / unknown,2023
64.4802,-140.398,64.1,Yukon,Unknown,2023
56.235,-101.274,64.7,Manitoba,Other / unknown,2023
51.8592,-117.944,64.8,British Columbia,Other / unknown,2023
65.5296,-137.0567,65.0,Yukon,Unknown,2023
50.4329,-120.3149,65.0,British Columbia,Human,2023
53.6414,-124.6138,65.0,British Columbia,Other / unknown,2023
51.2098,-117.9639,66.0,British Columbia,Other / unknown,2023
53.069,-127.52,66.0,British Columbia,Other / unknown,2023
60.1275,-123.8218,66.0,Northwest Territories,Other / unknown,2023
45.2628,-66.859,67.0,New Brunswick,Human,2023
53.5822,-91.8482,67.1,Ontario,Other / unknown,2023
62.3533,-136.3048,67.1,Yukon,Unknown,2023
55.5407,-108.3107,67.3,Saskatchewan,Other / unknown,2023
55.8719,-101.201,67.8,Manitoba,Other / unknown,2023
54.1014,-97.6589,68.0,Manitoba,Human,2023
54.5314,-96.6258,68.0,Manitoba,Other / unknown,2023
52.9419,-82.5495,68.2,Ontario,Unknown,2023
57.9994,-128.4329,68.2,British Columbia,Other / unknown,2023
49.5128,-68.6239,68.6,Quebec,Other / unknown,2023
51.4024,-88.5687,69.0,Ontario,Other / unknown,2023
46.8146,-54.1283,69.7,Newfoundland and Labrador,Human,2023
65.5817,-115.1167,70.0,Northwest Territories,Other / unknown,2023
53.1376,-123.57,70.0,British Columbia,Other / unknown,2023
67.1006,-137.3475,70.0,Yukon,Other / unknown,2023
56.7086,-120.0409,70.0,British Columbia,Other / unknown,2023
54.7233,-85.0455,70.0,Ontario,Other / unknown,2023
51.9495,-87.5303,70.9,Ontario,Other / unknown,2023
50.811,-120.2019,71.5,British Columbia,Other / unknown,2023
52.9975,-116.4221,71.6,Alberta,Other / unknown,2023
58.8388,-123.5821,72.0,British Columbia,Other / unknown,2023
53.9406,-103.8322,73.0,Saskatchewan,Other / unknown,2023
63.4624,-138.873,73.2,Yukon,Other / unknown,2023
53.0758,-121.8475,74.0,British Columbia,Other / unknown,2023
66.1338,-130.2845,75.0,Northwest Territories,Other / unknown,2023
53.0288,-119.8997,75.0,British Columbia,Other / unknown,2023
52.6272,-123.0407,75.0,British Columbia,Other / unknown,2023
60.934,-107.482,75.0,Northwest Territories,Other / unknown,2023
58.7334,-111.5067,75.0,Parks Canada,Other / unknown,2023
61.7942,-112.4567,75.0,Northwest Territories,Other / unknown,2023
66.1509,-139.2266,76.9,Yukon,Unknown,2023
62.8147,-130.9666,77.4,Yukon,Unknown,2023
51.4371,-103.14,77.8,Saskatchewan,Human,2023
52.8769,-120.4056,78.0,British Columbia,Other / unknown,2023
49.3533,-122.022,78.0,British Columbia,Human,2023
49.0792,-75.0029,78.2,Quebec,Other / unknown,2023
52.9425,-95.1925,78.9,Manitoba,Other / unknown,2023
54.0935,-104.8714,80.0,Saskatchewan,Other / unknown,2023
49.9428,-125.7659,80.0,British Columbia,Other / unknown,2023
52.3535,-115.8962,80.0,Alberta,Other / unknown,2023
48.9046,-81.0934,80.0,Ontario,Other / unknown,2023
61.6034,-117.5202,80.0,Northwest Territories,Other / unknown,2023
53.3528,-106.8689,80.0,Saskatchewan,Human,2023
53.9036,-97.0533,80.0,Manitoba,Other / unknown,2023
61.6793,-117.6871,80.0,Northwest Territories,Other / unknown,2023
66.6867,-127.309,81.2,Northwest Territories,Other / unknown,2023
53.2956,-121.6261,82.0,British Columbia,Other / unknown,2023
48.463,-90.8627,82.0,Ontario,Other / unknown,2023
53.942,-126.0732,82.0,British Columbia,Other / unknown,2023
58.5135,-66.1941,82.6,Quebec,Other / unknown,2023
66.6566,-135.1712,83.2,Yukon,Unknown,2023
49.0489,-75.8296,83.5,Quebec,Human,2023
56.6103,-109.7082,84.0,Saskatchewan,Other / unknown,2023
50.4896,-125.3837,84.0,British Columbia,Other / unknown,2023
50.6653,-90.9121,85.0,Ontario,Other / unknown,2023
54.0392,-126.8265,86.0,British Columbia,Other / unknown,2023
46.84,-76.9474,88.0,Quebec,Other / unknown,2023
59.8849,-108.9406,88.5,Saskatchewan,Other / unknown,2023
56.3376,-121.1013,89.0,British Columbia,Human,2023
52.422,-119.4754,90.0,British Columbia,Other / unknown,2023
49.1387,-82.1934,90.0,Ontario,Other / unknown,2023
59.9142,-110.1144,90.0,Alberta,Other / unknown,2023
54.6359,-72.3576,92.7,Quebec,Other / unknown,2023
50.1336,-94.9316,94.7,Ontario,Prescribed burn,2023
54.0634,-85.218,95.1,Ontario,Other / unknown,2023
54.533,-119.2756,95.3,Alberta,Other / unknown,2023
57.026,-118.363,96.4,Alberta,Other / unknown,2023
52.4803,-89.2566,98.0,Ontario,Other / unknown,2023
49.4676,-117.764,99.0,British Columbia,Other / unknown,2023
62.9833,-139.15,99.9,Yukon,Unknown,2023
52.8269,-125.7716,100.0,British Columbia,Other / unknown,2023
57.4795,-113.2583,100.0,Alberta,Other / unknown,2023
55.6615,-123.8975,100.0,British Columbia,Other / unknown,2023
63.9333,-112.5667,100.0,Northwest Territories,Other / unknown,2023
58.841,-113.1957,100.0,Parks Canada,Other / unknown,2023
65.0458,-114.475,100.0,Northwest Territories,Other / unknown,2023
57.4531,-102.7586,100.0,Saskatchewan,Other / unknown,2023
49.101,-113.845,100.0,Parks Canada,Human,2023
53.2281,-127.8515,100.0,British Columbia,Other / unknown,2023
56.4526,-116.1798,101.2,Alberta,Unknown,2023
64.5015,-107.283,102.0,Northwest Territories,Other / unknown,2023
49.5461,-67.6534,102.0,Quebec,Other / unknown,2023
51.9805,-120.262,103.0,British Columbia,Other / unknown,2023
62.65,-107.3,103.0,Northwest Territories,Other / unknown,2023
54.2797,-91.594,103.2,Ontario,Other / unknown,2023
48.615,-85.371,103.7,Ontario,Human,2023
65.5668,-137.0195,103.9,Yukon,Unknown,2023
49.9396,-121.2622,104.0,British Columbia,Other / unknown,2023
53.5284,-125.0497,104.4,British Columbia,Other / unknown,2023
52.8275,-76.7917,104.4,Quebec,Other / unknown,2023
55.0779,-128.2529,105.0,British Columbia,Other / unknown,2023
49.772,-125.6675,107.0,British Columbia,Other / unknown,2023
56.5533,-90.8742,108.3,Manitoba,Human,2023
63.148,-125.1574,109.2,Northwest Territories,Other / unknown,2023
54.638,-104.4114,110.0,Saskatchewan,Other / unknown,2023
66.4905,-135.8268,110.0,Yukon,Other / unknown,2023
57.4449,-113.3526,110.0,Alberta,Other / unknown,2023
61.6487,-134.847,110.0,Yukon,Unknown,2023
53.159,-127.728,110.0,British Columbia,Unknown,2023
62.3154,-135.6669,110.9,Yukon,Unknown,2023
56.5608,-90.9489,112.0,Manitoba,Other / unknown,2023
49.889,-121.5983,112.1,British Columbia,Other / unknown,2023
59.9508,-123.8739,112.2,British Columbia,Other / unknown,2023
51.3709,-120.9989,113.0,British Columbia,Human,2023
59.3719,-114.4257,113.2,Alberta,Other / unknown,2023
