hood_id,name,population,auto_theft,bike_theft,break_enter,theft_from_mv,robbery,assault,theft_over,shooting,homicide,year
18,New Toronto,13064,145.437850952148,68.8916091918945,183.710968017578,244.947952270508,76.5462341308594,903.245544433594,91.8554840087891,15.3092470169067,0.0,2025
16,Stonegate-Queensway,29422,193.732574462891,30.58935546875,217.524307250977,129.155059814453,40.7858047485352,465.637969970703,67.9763412475586,13.595269203186,3.39881730079651,2025
15,Kingsway South,10329,125.859230041504,58.0888748168945,271.081420898438,48.407398223877,29.0444374084473,513.118408203125,58.0888748168945,0.0,0.0,2025
13,Etobicoke West Mall,14512,199.834625244141,13.7816982269287,110.25358581543,179.162078857422,27.5633964538574,468.577728271484,13.7816982269287,0.0,0.0,2025
12,Markland Wood,11437,174.871032714844,8.74355125427246,244.819442749023,218.588790893555,96.179069519043,332.254974365234,96.179069519043,0.0,0.0,2025
11,Eringate-Centennial-West Deane,20086,233.99382019043,0.0,109.529022216797,114.507614135742,29.8715515136719,393.308776855469,24.8929595947266,9.95718383789063,0.0,2025
10,Princess-Rosethorn,12441,184.872604370117,8.03793907165527,385.821075439453,128.607025146484,80.37939453125,241.138168334961,88.4173278808594,0.0,0.0,2025
9,Edenbridge-Humber Valley,18577,231.469024658203,0.0,242.235015869141,59.213005065918,53.830005645752,306.831024169922,48.4470062255859,0.0,0.0,2025
8,Humber Heights-Westmount,11340,220.458557128906,8.8183422088623,114.638450622559,88.1834182739258,88.1834182739258,405.643737792969,35.2733688354492,8.8183422088623,0.0,2025
7,Willowridge-Martingrove-Richview,25305,324.046630859375,11.8553647994995,122.505432128906,138.312591552734,51.3732452392578,375.419891357422,75.0839767456055,0.0,0.0,2025
6,Kingsview Village-The Westway,24019,295.599304199219,4.16337060928345,116.574378967285,145.717971801758,41.6337051391602,632.832336425781,20.8168525695801,0.0,0.0,2025
5,Elms-Old Rexdale,10093,485.484985351563,9.90785694122314,158.52571105957,158.52571105957,138.709991455078,802.536437988281,39.6314277648926,19.8157138824463,0.0,2025
4,Rexdale-Kipling,11131,332.404998779297,0.0,170.694458007813,188.662292480469,125.774864196777,718.713500976563,62.8874320983887,8.98391914367676,0.0,2025
3,Thistletown-Beaumond Heights,10902,321.042022705078,18.3452568054199,100.898918151855,146.762054443359,155.934692382813,623.73876953125,45.8631439208984,18.3452568054199,0.0,2025
2,Mount Olive-Silverstone-Jamestown,34492,275.426177978516,11.5968923568726,55.0852355957031,130.465042114258,107.27124786377,788.588684082031,26.0930061340332,20.2945613861084,2.89922308921814,2025
1,West Humber-Clairville,37406,1320.64379882813,13.3668394088745,347.537841796875,545.367065429688,152.381973266602,933.00537109375,245.949844360352,26.733678817749,2.67336797714233,2025
24,Black Creek,23252,258.042327880859,34.4056434631348,94.6155166625977,167.727508544922,51.6084632873535,1204.19750976563,47.3077583312988,34.4056434631348,0.0,2025
23,Pelmo Park-Humberlea,12651,371.512145996094,39.5225677490234,118.56770324707,229.230895996094,71.140625,616.552062988281,86.9496459960938,15.8090267181396,7.90451335906982,2025
22,Humbermede,19579,439.246124267578,5.10751295089722,168.547927856445,112.365287780762,71.5051803588867,990.857543945313,71.5051803588867,15.3225393295288,0.0,2025
21,Humber Summit,13084,672.577209472656,0.0,397.431976318359,282.788146972656,191.073059082031,1031.79455566406,191.073059082031,30.5716915130615,0.0,2025
