ctuid,name,all_vm,south_asian,chinese,black,filipino,arab,latin_american,southeast_asian,west_asian,korean,japanese,white,indigenous,population
4620200.00,4620200.00,38.0,0.0,3.8,11.3,0.0,12.6,4.8,3.2,0.0,0.0,0.0,61.1,0.9,4555
4620201.00,4620201.00,33.2,1.6,2.3,12.5,0.0,8.6,5.6,1.1,0.4,0.2,0.0,65.9,0.9,6395
4620202.00,4620202.00,21.9,0.9,2.6,5.1,0.0,5.0,5.4,1.9,0.2,0.5,0.0,76.9,1.2,4225
4620203.00,4620203.00,9.6,0.0,0.6,2.2,0.6,1.8,1.8,1.5,0.0,0.0,0.0,88.2,2.0,2720
4620204.00,4620204.00,10.0,0.0,0.7,1.3,0.0,1.1,3.1,1.6,0.0,0.0,0.0,88.5,1.6,2750
4620205.00,4620205.00,10.9,0.5,0.0,2.5,0.0,1.8,2.3,2.5,0.0,0.0,0.0,89.1,0.0,2205
4620206.00,4620206.00,7.0,0.0,0.6,2.4,0.0,1.2,0.8,1.0,0.0,0.0,0.0,91.8,1.2,2500
4620207.00,4620207.00,18.4,1.2,1.9,4.8,0.0,3.2,4.9,1.9,0.0,0.0,0.0,80.3,1.3,3445
4620208.00,4620208.00,14.1,0.6,0.4,6.5,0.4,0.6,3.2,1.5,0.0,0.0,0.0,84.4,1.5,2310
4620209.00,4620209.00,21.4,1.5,1.5,4.9,0.6,3.4,5.3,2.8,0.3,0.3,0.4,77.1,1.3,5620
4620210.00,4620210.00,22.5,1.3,1.6,6.0,0.6,4.1,3.9,2.9,0.0,0.0,0.0,76.1,1.2,4105
4620211.00,4620211.00,12.8,0.6,1.3,3.4,0.0,1.9,3.2,0.6,0.0,0.0,0.0,86.7,0.4,2335
4620212.00,4620212.00,12.5,1.4,1.0,2.0,0.0,1.6,2.4,2.6,0.0,0.0,0.4,86.5,1.2,2520
4620213.00,4620213.00,14.1,0.0,0.6,2.9,0.0,1.1,3.6,3.2,0.0,0.0,0.4,85.1,0.8,2380
4620214.00,4620214.00,15.4,1.1,1.1,0.9,0.0,2.9,4.5,3.8,0.0,0.0,0.0,83.2,1.3,2765
4620215.00,4620215.00,19.0,0.4,2.0,4.8,0.0,4.1,3.6,2.1,0.0,0.0,0.0,80.1,0.7,2810
4620216.00,4620216.00,16.1,1.3,0.9,1.8,0.4,2.0,4.4,1.8,0.0,0.0,0.0,82.6,1.1,2265
4620217.00,4620217.00,12.9,1.1,0.9,3.2,0.4,1.3,3.4,1.1,0.4,0.0,0.0,86.3,0.6,2635
4620218.00,4620218.00,18.9,1.9,0.5,3.1,0.3,3.7,3.7,4.0,0.5,0.0,0.0,79.4,1.6,2860
4620219.00,4620219.00,19.8,2.2,2.4,2.9,0.4,3.5,3.5,2.4,0.7,0.4,0.4,79.8,0.4,2725
4620220.00,4620220.00,60.1,38.0,1.7,7.5,0.5,4.9,3.6,1.3,0.0,0.0,0.0,39.4,0.4,5450
4620221.00,4620221.00,63.6,41.4,1.5,8.2,0.3,4.1,3.7,1.6,0.2,0.0,0.0,36.0,0.4,6150
4620222.00,4620222.00,63.8,45.3,1.2,7.5,0.5,4.6,1.5,0.5,0.8,0.0,0.0,35.9,0.3,3775
4620223.01,4620223.01,78.6,55.8,0.0,12.2,0.6,4.0,4.2,0.3,0.3,0.0,0.0,21.0,0.4,3855
4620223.02,4620223.02,74.1,52.0,0.0,12.0,0.3,3.2,0.7,1.0,1.5,0.0,0.0,25.7,0.0,3555
4620224.00,4620224.00,70.9,45.8,0.9,9.3,0.8,4.4,3.8,1.1,1.2,0.0,0.0,29.1,0.0,6025
4620225.00,4620225.00,29.2,4.9,0.0,1.8,0.0,7.4,8.8,4.2,0.0,0.0,0.0,69.0,1.8,1420
4620226.00,4620226.00,13.7,0.8,0.7,4.1,0.0,0.5,4.4,1.7,0.0,0.0,0.3,85.6,0.8,2960
4620227.00,4620227.00,7.0,0.0,0.7,1.7,0.0,1.3,1.7,1.0,0.0,0.0,0.0,92.0,1.0,1500
4620228.00,4620228.00,11.5,0.0,1.2,4.7,0.0,1.9,1.6,0.9,0.0,0.0,0.0,87.2,1.2,1605
4620230.00,4620230.00,11.8,0.8,0.0,0.6,0.0,2.8,4.8,1.4,0.0,0.0,0.0,87.3,0.6,1775
4620231.00,4620231.00,11.8,2.1,0.0,3.3,0.0,0.6,1.8,1.2,0.0,0.0,0.0,87.0,0.9,1655
4620232.00,4620232.00,16.5,1.3,1.1,2.1,0.0,4.0,3.4,2.1,0.3,0.4,0.3,82.1,1.5,4670
4620233.00,4620233.00,26.8,2.0,3.3,5.4,0.5,3.1,5.9,5.1,0.0,0.0,0.0,71.2,2.0,1960
4620234.00,4620234.00,30.6,2.1,2.7,4.1,0.0,8.9,7.8,3.0,0.7,0.5,0.0,68.0,1.6,2190
4620235.00,4620235.00,11.1,0.0,0.8,4.0,0.0,1.1,2.1,1.6,0.0,0.0,0.0,88.4,0.5,1890
4620236.00,4620236.00,18.7,1.1,0.9,8.3,0.6,2.0,2.6,2.9,0.0,0.0,0.0,80.5,1.1,1740
4620237.00,4620237.00,17.8,0.3,0.9,4.7,0.0,3.6,4.0,2.7,0.0,0.0,0.3,81.4,1.0,3490
4620238.00,4620238.00,18.2,1.3,1.7,2.6,0.0,4.7,4.7,2.6,0.0,0.0,0.4,81.3,0.4,2330
4620239.00,4620239.00,31.3,1.9,1.9,9.3,0.3,8.0,4.2,3.9,0.2,0.3,0.0,68.3,0.4,4540
4620240.00,4620240.00,37.2,0.0,0.3,12.9,0.0,9.5,7.0,4.0,0.8,0.0,0.0,61.8,1.0,2995
4620241.00,4620241.00,47.9,2.8,2.8,10.5,0.0,10.5,10.5,7.2,1.1,0.0,0.5,51.9,0.0,2850
4620242.00,4620242.00,38.7,0.7,0.7,7.0,0.2,11.3,10.8,5.8,0.2,0.0,0.0,60.8,0.4,6070
4620243.00,4620243.00,43.5,1.4,1.6,9.9,0.0,15.6,9.1,4.1,0.0,0.0,0.0,56.4,0.4,3805
4620244.00,4620244.00,19.1,1.2,0.0,3.9,0.0,5.1,6.8,1.2,0.0,0.0,0.0,78.7,2.0,2045
4620245.00,4620245.00,19.7,1.3,2.0,4.3,0.0,5.6,4.0,1.3,0.0,0.0,0.4,79.4,0.9,2765
4620247.00,4620247.00,11.6,1.2,0.5,2.1,0.0,2.6,1.7,2.8,0.0,0.0,0.0,87.4,0.7,2110
4620249.00,4620249.00,34.4,2.4,3.9,8.9,0.2,9.4,4.5,3.4,0.0,0.0,0.0,64.7,0.8,4210
4620250.00,4620250.00,35.7,1.0,0.9,11.9,0.0,5.1,7.5,8.0,0.0,0.0,0.0,63.8,0.5,3945
4620251.01,4620251.01,54.8,4.3,5.5,9.0,0.0,9.7,12.9,10.5,0.6,0.0,0.0,44.5,0.7,3460
4620251.02,4620251.02,65.1,3.8,4.6,12.8,0.0,14.6,14.8,13.4,0.0,0.0,0.0,34.3,0.6,2505
4620252.00,4620252.00,52.9,1.7,2.0,13.3,0.0,19.1,11.2,4.1,0.3,0.0,0.0,46.0,1.1,5185
4620253.00,4620253.00,60.1,3.0,4.4,14.2,0.0,15.5,11.3,9.5,0.0,0.0,0.0,39.3,0.7,3510
4620254.00,4620254.00,54.9,2.3,3.2,13.7,0.2,13.0,14.4,6.1,1.1,0.0,0.0,44.5,0.6,4090
4620256.00,4620256.00,75.9,3.9,1.4,30.2,0.0,7.7,17.9,12.9,0.0,0.0,0.0,24.1,0.0,3940
4620257.00,4620257.00,76.8,5.7,3.8,26.8,0.2,8.9,13.8,13.4,0.0,0.0,0.0,22.8,0.3,4400
4620258.00,4620258.00,72.9,7.6,3.0,18.0,0.3,18.7,14.2,9.0,0.0,0.0,0.0,26.5,0.6,5415
4620259.00,4620259.00,78.2,4.5,1.6,38.6,0.0,13.7,9.0,9.5,0.0,0.0,0.0,21.6,0.2,6340
4620260.00,4620260.00,69.5,4.0,1.6,29.4,0.9,11.2,14.3,7.0,0.0,0.0,0.0,30.5,0.0,2230
4620261.00,4620261.00,70.5,5.3,2.8,26.1,0.0,6.4,17.0,8.1,0.0,0.0,0.0,28.2,1.2,3030
4620262.00,4620262.00,69.8,7.4,2.8,33.1,0.4,6.9,10.7,6.5,0.0,0.0,0.0,29.8,0.5,4800
4620263.00,4620263.00,59.9,2.9,1.2,25.2,0.0,10.2,10.2,7.6,0.0,0.0,0.0,39.6,0.6,4075
4620264.01,4620264.01,24.9,1.5,1.0,8.1,0.0,6.6,4.4,1.6,0.7,0.0,0.0,73.8,1.4,5125
4620264.02,4620264.02,30.8,4.3,0.8,5.7,0.0,10.6,6.1,2.9,0.0,0.0,0.0,68.5,0.6,4905
4620265.00,4620265.00,25.3,2.0,2.0,6.9,0.0,4.6,6.4,1.4,0.0,0.2,0.0,74.4,0.3,4435
4620266.00,4620266.00,34.0,1.4,1.3,9.6,0.0,8.9,5.4,4.3,0.0,0.0,0.0,64.9,1.0,3135
4620267.00,4620267.00,52.9,17.6,1.5,8.3,1.1,12.3,6.0,4.4,0.4,0.0,0.0,46.7,0.4,6470
4620268.01,4620268.01,51.3,3.8,1.9,7.4,0.8,29.3,3.1,1.6,1.6,0.2,0.0,48.3,0.5,6425
4620268.02,4620268.02,64.2,9.3,3.1,10.6,0.0,29.1,4.5,2.3,3.0,0.2,0.0,35.3,0.5,6155
4620268.03,4620268.03,48.7,0.0,0.0,9.2,0.0,26.3,3.9,3.9,3.9,0.0,0.0,51.3,0.0,380
4620269.00,4620269.00,51.9,4.9,1.8,23.8,0.0,11.0,7.7,2.0,0.2,0.0,0.0,47.3,0.8,4470
4620270.00,4620270.00,29.6,2.7,2.7,9.3,0.3,6.5,4.0,3.1,0.0,0.0,0.0,69.7,0.7,4800
4620271.00,4620271.00,15.7,0.0,0.7,5.0,0.0,3.0,3.2,1.5,0.3,0.0,0.0,83.0,1.1,3625
4620272.00,4620272.00,37.2,1.2,0.8,14.3,0.0,14.0,4.9,0.8,0.0,0.0,0.3,62.4,0.3,3775
4620273.00,4620273.00,36.9,1.3,0.4,15.2,0.2,8.8,5.0,4.1,0.0,0.4,0.0,62.0,1.0,4565
4620274.00,4620274.00,44.3,1.4,1.3,14.0,0.5,16.4,6.3,3.5,0.0,0.0,0.0,54.6,1.0,3115
4620275.00,4620275.00,34.9,0.7,0.8,15.8,0.0,8.5,6.0,1.8,0.0,0.0,0.0,64.9,0.2,4135
4620276.00,4620276.00,35.2,1.3,0.0,19.2,0.0,8.8,3.5,0.5,0.7,0.0,0.0,64.2,0.7,5085
4620277.00,4620277.00,37.6,0.9,0.9,22.4,0.0,6.6,3.6,1.6,0.0,0.0,0.0,61.9,0.5,3790
4620278.00,4620278.00,26.5,1.2,1.5,7.9,0.0,9.3,4.1,0.9,0.0,0.0,0.0,73.1,0.5,4310
4620279.00,4620279.00,30.3,2.0,2.0,9.3,0.0,8.9,4.4,2.0,0.0,0.0,0.0,69.1,0.7,4285
4620280.00,4620280.00,38.0,0.8,2.3,15.7,0.0,13.9,3.4,1.5,0.2,0.2,0.0,61.3,0.5,4655
4620281.00,4620281.00,17.3,0.6,2.2,4.3,0.6,7.2,1.3,0.0,0.0,0.0,0.0,82.3,0.5,3130
4620282.00,4620282.00,43.4,4.8,0.7,12.9,0.7,18.3,2.9,1.5,0.3,0.0,0.0,56.2,0.5,6335
4620283.01,4620283.01,38.5,7.9,0.4,5.1,0.8,20.0,2.1,1.4,0.0,0.0,0.0,61.6,0.0,3620
4620283.02,4620283.02,37.9,6.2,1.2,6.9,0.7,17.2,2.3,0.5,1.1,0.0,0.0,61.4,0.7,2825
4620284.00,4620284.00,39.9,3.4,0.0,10.4,0.0,14.9,4.2,1.4,4.2,0.0,0.0,59.9,0.3,3550
4620285.00,4620285.00,55.1,8.6,2.7,19.7,1.4,14.4,2.8,4.1,0.3,0.0,0.0,45.0,0.0,5790
4620286.00,4620286.00,62.1,15.8,1.8,15.5,0.6,20.4,1.9,2.2,0.7,0.0,0.3,37.5,0.3,5435
4620287.01,4620287.01,74.5,8.8,2.4,38.3,0.7,17.8,2.8,1.8,0.5,0.0,0.0,25.1,0.3,6575
4620287.02,4620287.02,42.7,2.5,2.2,8.5,0.0,20.4,1.5,4.3,1.3,0.0,0.0,57.4,0.0,4570
4620288.00,4620288.00,27.7,4.0,4.0,2.4,0.0,9.9,0.0,2.8,0.0,0.0,0.0,71.9,0.0,1265
4620290.01,4620290.01,34.9,1.5,2.6,15.4,0.0,5.8,3.3,4.1,0.4,0.0,0.0,64.5,0.6,2690
4620290.02,4620290.02,31.6,0.2,0.0,19.7,0.0,5.1,4.6,1.4,0.0,0.0,0.0,68.2,0.3,5695
4620290.03,4620290.03,46.0,0.0,0.6,24.1,0.0,7.7,5.4,5.8,0.4,0.0,0.0,54.0,0.0,4280
4620290.04,4620290.04,44.4,1.4,0.8,30.6,0.0,3.2,6.0,1.5,0.0,0.0,0.0,55.1,0.4,6875
4620290.05,4620290.05,36.0,0.6,0.4,22.3,0.0,3.7,4.5,3.0,0.0,0.0,0.0,63.4,0.6,4825
4620290.06,4620290.06,41.4,0.0,0.7,26.6,0.0,6.1,5.1,0.7,0.3,0.0,0.0,58.0,0.8,5320
4620290.07,4620290.07,36.7,1.0,1.7,19.2,0.6,5.2,5.4,2.0,1.0,0.0,0.0,63.2,0.0,4010
4620290.08,4620290.08,37.9,0.2,0.7,22.2,0.0,5.3,6.1,2.7,0.0,0.0,0.0,62.0,0.2,4075
4620290.09,4620290.09,40.5,0.4,0.9,25.1,0.0,7.2,3.9,2.2,0.0,0.0,0.0,59.1,0.4,4930
4620291.01,4620291.01,49.6,0.0,1.2,32.9,0.0,4.9,3.3,6.4,0.0,0.0,0.0,49.2,1.2,3900
4620291.03,4620291.03,31.6,0.0,0.3,19.6,0.0,5.6,4.4,1.0,0.0,0.0,0.0,67.9,0.5,5760
4620291.04,4620291.04,27.6,0.2,0.5,16.4,0.0,5.2,3.4,1.3,0.0,0.0,0.0,71.9,0.5,4645
4620300.00,4620300.00,32.0,4.6,8.7,4.3,0.0,3.7,7.1,1.6,0.0,0.7,0.5,67.4,0.9,2190
4620301.00,4620301.00,26.2,4.7,4.0,4.7,1.2,2.9,3.7,2.0,0.0,0.6,0.7,72.9,1.0,5160
4620302.00,4620302.00,19.8,2.5,2.0,4.3,0.0,4.1,4.0,0.7,0.4,0.0,0.4,79.0,1.1,2780
4620303.00,4620303.00,21.9,3.6,2.0,6.0,1.0,0.8,4.8,2.2,0.0,0.0,0.0,77.5,0.6,2515
4620304.00,4620304.00,27.9,3.1,2.3,7.6,0.5,2.9,8.1,1.0,0.5,0.8,0.5,70.4,1.6,3095
4620305.00,4620305.00,24.6,2.6,5.3,3.7,1.2,3.0,5.3,1.4,0.5,0.0,0.0,73.7,1.7,3880
4620306.00,4620306.00,15.3,1.4,0.7,4.6,0.0,1.9,2.9,0.7,0.0,0.0,0.3,82.1,2.4,2905
4620307.00,4620307.00,25.9,4.4,4.4,4.4,2.0,2.2,4.9,1.2,0.0,0.3,0.0,70.6,3.7,2955
4620308.00,4620308.00,20.8,3.6,2.5,6.3,0.0,1.9,3.0,1.3,0.0,0.0,0.0,77.7,1.5,2625
4620309.00,4620309.00,19.2,2.6,2.6,7.8,0.0,1.6,2.6,0.7,0.0,0.0,0.0,78.2,2.6,1535
4620310.00,4620310.00,12.5,0.3,1.2,5.8,1.7,1.1,1.4,0.3,0.0,0.0,0.0,85.9,1.7,3290
4620311.00,4620311.00,15.6,0.8,1.3,4.2,0.8,2.4,4.2,0.8,0.0,0.0,0.0,82.2,1.9,3915
4620312.00,4620312.00,11.3,0.0,1.6,2.7,0.0,1.7,2.1,1.6,0.0,0.0,0.0,85.6,3.0,3150
4620313.00,4620313.00,11.5,2.0,0.0,3.2,0.0,1.5,3.6,0.3,0.0,0.0,0.0,86.7,1.8,3315
4620314.00,4620314.00,14.8,0.0,1.5,4.1,0.0,0.9,4.1,0.4,0.0,0.0,0.0,84.5,0.9,2325
4620316.00,4620316.00,13.8,1.0,1.0,3.9,0.0,1.7,2.2,2.7,0.0,0.0,0.0,85.0,1.0,2070
4620317.03,4620317.03,22.9,1.1,6.5,2.2,0.0,3.3,2.1,2.7,2.0,1.1,0.2,76.7,0.4,4455
4620317.05,4620317.05,45.0,3.1,6.6,6.2,0.3,8.5,11.6,0.4,5.7,1.1,0.0,54.5,0.4,3575
4620317.06,4620317.06,34.2,1.7,8.6,1.6,0.4,5.6,7.8,0.9,5.6,1.7,0.2,65.4,0.4,4695
4620317.07,4620317.07,31.4,1.5,11.5,2.3,0.3,4.6,2.1,1.5,5.5,0.7,0.0,67.9,0.8,5165
4620317.08,4620317.08,47.0,1.4,5.9,9.4,0.5,7.0,15.9,1.4,4.1,0.0,0.0,52.5,0.3,3200
4620320.00,4620320.00,21.8,2.0,1.1,8.2,0.4,3.3,3.5,1.3,0.3,0.0,0.0,76.7,1.5,4745
4620321.00,4620321.00,18.2,2.7,1.5,8.1,0.7,2.0,1.4,0.5,0.0,0.0,0.0,80.4,1.2,2960
4620322.02,4620322.02,31.4,4.1,4.4,10.3,2.2,3.1,3.5,0.5,1.6,0.0,0.0,67.8,1.0,3870
4620322.03,4620322.03,29.2,5.2,2.7,10.0,1.0,3.2,4.4,0.6,1.1,0.0,0.0,69.4,1.4,4985
4620322.04,4620322.04,24.8,4.3,2.9,6.1,1.2,3.0,4.6,1.1,0.0,0.0,0.0,74.3,0.9,2800
4620323.00,4620323.00,28.9,1.6,2.3,13.3,0.0,6.0,4.0,1.1,0.0,0.0,0.0,69.1,1.9,2850
4620324.01,4620324.01,47.3,8.3,2.7,25.1,0.8,2.3,4.2,0.8,1.1,0.2,0.0,51.7,1.1,4750
4620324.02,4620324.02,56.6,11.7,2.5,31.0,0.0,5.3,3.0,0.0,0.7,0.0,0.0,42.7,0.7,2825
4620325.01,4620325.01,60.9,17.8,2.4,25.3,0.7,6.4,4.6,0.5,0.5,0.0,0.0,38.8,0.3,3735
4620325.02,4620325.02,57.0,18.3,3.4,23.3,0.6,4.7,3.8,0.4,1.1,0.2,0.0,41.6,1.3,6645
4620325.03,4620325.03,53.4,15.7,2.7,25.6,1.9,2.8,2.0,0.0,0.3,0.5,0.0,45.5,1.1,3755
4620325.05,4620325.05,56.6,5.9,29.8,6.9,0.3,3.5,2.6,1.1,2.7,2.5,0.2,42.3,0.9,8950
4620325.06,4620325.06,37.6,6.1,8.9,10.0,1.0,3.6,4.1,0.9,0.6,0.2,0.0,61.3,1.0,4835
4620326.01,4620326.01,55.1,23.1,0.7,23.7,1.0,1.2,2.8,0.0,0.0,0.0,0.0,43.8,1.0,2875
4620326.02,4620326.02,49.1,13.3,1.2,22.6,1.7,3.6,4.1,0.6,0.3,0.0,0.0,50.5,0.6,3635
4620326.03,4620326.03,57.9,23.1,6.1,17.3,0.0,3.8,2.5,0.9,1.8,0.0,0.5,41.4,0.7,5005
4620327.00,4620327.00,45.1,6.2,2.6,23.7,1.4,4.1,4.3,0.2,0.9,0.0,0.0,54.6,0.3,4760
4620328.00,4620328.00,55.0,2.4,0.0,21.1,0.0,16.6,9.7,0.0,3.7,0.0,0.0,44.2,0.8,1900
4620329.00,4620329.00,42.2,5.2,2.5,22.9,1.6,3.7,4.4,0.9,0.3,0.0,0.0,56.8,0.9,4340
4620330.00,4620330.00,43.3,2.9,5.4,20.7,5.7,2.1,2.5,1.2,0.5,0.0,0.2,53.0,3.6,5480
4620340.00,4620340.00,18.2,3.5,1.7,4.3,1.2,1.3,1.7,0.8,2.8,0.3,0.0,81.2,0.5,5105
4620350.00,4620350.00,27.5,2.8,7.2,4.4,0.0,2.8,2.0,1.2,3.8,2.0,0.4,71.7,0.8,2490
4620351.00,4620351.00,21.4,1.4,3.8,1.2,0.7,7.4,0.7,1.8,1.6,1.3,0.8,78.5,0.2,4855
4620352.00,4620352.00,25.9,2.2,4.6,4.0,0.6,0.8,3.2,0.6,2.0,5.6,1.0,73.5,0.4,2490
4620353.00,4620353.00,11.5,1.4,5.3,0.0,0.0,0.7,1.2,0.0,0.7,0.0,0.0,88.0,0.5,2920
4620354.00,4620354.00,16.4,0.0,7.9,1.3,1.2,0.3,0.5,1.5,1.8,0.5,0.0,83.4,0.0,2990
4620355.00,4620355.00,15.2,0.0,5.1,2.4,0.7,0.0,1.0,1.3,0.7,0.0,0.0,85.2,0.0,1485
4620356.00,4620356.00,24.8,2.9,11.4,0.0,1.0,3.2,0.0,3.9,1.5,0.0,0.0,74.9,0.0,2055
4620360.00,4620360.00,9.6,0.0,2.7,0.0,0.0,1.6,0.0,2.4,0.0,0.5,0.0,89.3,1.1,1870
4620361.00,4620361.00,31.8,1.6,5.6,5.6,0.0,5.9,0.0,3.0,8.2,0.0,0.0,67.9,0.0,1525
4620362.00,4620362.00,4.5,0.0,0.6,0.9,0.0,0.4,0.4,0.9,0.4,0.0,0.0,95.5,0.0,2330
4620363.00,4620363.00,5.9,0.0,0.8,1.5,0.0,0.3,0.2,0.9,1.3,0.3,0.0,93.3,0.9,4600
4620364.00,4620364.00,8.3,0.5,0.9,2.9,0.0,1.7,0.5,0.3,0.8,0.0,0.0,91.6,0.0,3315
4620365.00,4620365.00,11.3,0.8,0.6,3.1,0.3,1.7,2.1,0.6,0.5,0.0,0.0,88.7,0.0,3270
4620366.00,4620366.00,7.9,0.8,0.8,1.0,0.0,1.9,0.8,0.4,0.0,0.0,0.0,91.0,1.2,2605
4620367.00,4620367.00,16.9,0.2,0.5,4.3,0.4,5.1,2.8,1.5,0.8,0.0,0.6,82.1,1.1,4235
4620370.00,4620370.00,20.1,1.1,4.0,3.3,2.8,1.4,2.4,1.1,2.3,0.6,0.3,79.8,0.1,7035
4620380.00,4620380.00,36.4,3.4,3.6,6.9,9.0,2.3,2.5,0.6,4.9,1.3,0.0,63.6,0.0,4215
4620381.00,4620381.00,47.5,4.3,1.9,15.9,8.5,3.9,2.5,1.5,5.8,1.1,0.0,51.7,0.7,5950
4620382.01,4620382.01,20.8,0.6,0.0,2.7,1.6,2.4,0.0,0.0,12.3,0.0,0.0,79.2,0.0,4015
4620382.02,4620382.02,29.0,2.2,4.8,9.3,4.6,1.6,0.7,0.0,3.3,0.6,0.0,70.6,0.4,4450
4620383.01,4620383.01,15.6,1.3,1.2,2.8,3.2,1.3,1.2,0.4,1.5,1.6,0.0,83.9,0.5,3760
4620383.02,4620383.02,16.7,1.6,1.0,0.9,3.2,2.0,1.6,0.2,4.5,0.9,0.0,83.3,0.0,8640
4620385.00,4620385.00,30.5,1.9,2.5,4.1,8.3,5.4,1.9,1.0,4.4,0.0,0.0,69.5,0.0,1575
4620390.00,4620390.00,17.8,1.3,3.6,5.6,0.0,1.3,2.6,0.0,0.0,2.0,0.0,79.9,2.3,1520
4620391.00,4620391.00,19.6,3.8,1.6,6.6,0.6,1.6,4.1,0.0,0.0,0.0,0.0,79.4,1.3,1580
4620392.00,4620392.00,18.1,0.6,1.0,7.1,0.0,1.3,4.5,0.0,0.0,0.0,0.0,79.7,2.6,1550
4620393.00,4620393.00,30.7,1.8,1.8,14.0,1.8,3.3,4.0,1.7,0.9,0.2,0.0,67.4,1.9,6810
4620394.00,4620394.00,32.4,4.3,1.5,13.8,4.2,2.3,3.0,0.6,1.0,0.0,0.0,65.3,2.4,4195
4620395.01,4620395.01,51.8,2.2,0.0,34.8,1.2,6.7,6.1,0.0,0.0,0.0,0.0,45.5,2.6,2530
4620395.02,4620395.02,46.7,6.2,3.9,25.0,1.8,4.7,1.8,0.9,0.8,0.0,0.2,51.4,1.9,6340
4620395.03,4620395.03,31.1,3.1,6.3,13.5,0.7,2.1,3.5,0.0,0.8,0.2,0.2,67.6,1.4,4810
4620396.00,4620396.00,17.5,0.4,2.6,5.7,1.0,2.2,1.7,1.0,0.9,0.3,0.4,80.3,2.2,5725
4620397.00,4620397.00,15.3,0.9,3.1,4.8,0.6,0.8,2.4,0.8,0.9,0.0,0.0,84.0,0.9,3990
4620400.00,4620400.00,26.6,1.9,6.6,3.4,0.2,6.8,1.4,4.6,0.6,0.0,0.0,72.9,0.5,5405
4620401.00,4620401.00,28.1,1.9,7.5,1.2,1.0,8.2,1.2,2.7,2.0,0.9,0.0,71.9,0.0,2935
4620402.00,4620402.00,51.7,7.7,17.5,4.1,2.2,5.8,4.1,5.0,4.1,0.0,0.0,48.6,0.0,2080
4620403.00,4620403.00,35.5,4.0,6.6,3.2,0.3,9.8,1.6,5.4,2.1,0.6,0.2,64.4,0.3,5360
4620404.00,4620404.00,29.6,1.8,4.9,1.9,1.0,10.6,1.6,1.8,3.0,1.0,0.2,70.4,0.0,4910
4620410.01,4620410.01,61.2,11.8,4.2,10.1,1.0,24.5,2.3,4.0,1.5,0.0,0.0,38.8,0.0,5525
4620410.02,4620410.02,51.9,6.9,2.8,2.9,0.7,31.7,2.3,0.7,1.5,0.4,0.0,47.9,0.2,5655
4620410.03,4620410.03,64.4,5.3,2.4,27.3,6.4,11.0,2.1,8.6,0.0,0.0,0.0,35.3,0.0,1870
4620412.00,4620412.00,57.2,8.6,14.2,7.2,3.2,8.3,3.8,7.3,0.8,0.8,0.0,42.4,0.4,7060
4620413.01,4620413.01,35.9,7.5,10.0,2.5,0.8,7.6,0.8,4.2,1.3,0.0,0.0,64.0,0.0,3815
4620413.02,4620413.02,57.7,11.8,3.1,21.2,4.6,8.6,3.6,1.3,1.6,0.0,0.0,42.1,0.3,3995
4620415.03,4620415.03,53.6,11.9,4.9,7.8,2.9,16.3,3.4,1.3,2.1,0.9,0.0,45.9,0.6,4115
4620415.04,4620415.04,59.7,12.5,3.5,10.5,3.2,18.6,4.3,2.2,1.5,0.0,0.2,40.0,0.4,5195
4620415.07,4620415.07,43.0,3.5,16.0,1.9,0.3,10.4,2.6,3.4,1.6,0.5,0.0,56.8,0.3,7285
4620415.08,4620415.08,46.2,3.8,15.1,1.8,1.8,11.9,5.3,3.1,1.8,0.0,0.0,53.8,0.0,2740
4620415.09,4620415.09,45.5,4.7,11.0,3.0,0.0,15.2,2.8,2.7,1.3,2.7,0.0,54.7,0.0,2990
4620415.10,4620415.10,41.6,2.8,13.0,2.9,0.7,9.5,1.2,6.5,2.0,0.8,0.0,58.4,0.0,5340
4620416.01,4620416.01,52.2,3.2,22.3,4.2,1.4,9.9,0.5,4.6,1.5,0.0,0.6,47.8,0.0,3920
4620416.02,4620416.02,58.3,7.6,5.6,7.6,0.7,26.9,3.1,2.8,1.0,0.0,0.0,41.7,0.0,3405
4620417.01,4620417.01,69.0,14.9,8.0,10.9,3.7,15.7,4.9,5.9,1.7,0.0,0.0,31.0,0.0,5125
4620417.02,4620417.02,90.7,7.8,8.8,34.3,5.0,11.4,6.9,11.2,1.5,0.0,0.0,9.1,0.4,2625
4620418.00,4620418.00,52.8,7.3,10.5,9.6,2.8,11.8,4.5,3.6,1.0,0.3,0.0,46.4,0.8,5700
4620419.00,4620419.00,89.1,17.3,9.2,37.1,5.5,7.7,4.1,5.4,0.0,0.0,0.0,10.4,0.4,4785
4620420.00,4620420.00,51.2,11.5,8.6,9.4,0.3,9.5,2.6,5.8,1.0,0.0,0.0,48.9,0.0,4670
4620421.03,4620421.03,71.7,7.4,3.0,5.4,0.8,45.0,2.7,3.0,2.0,0.0,0.0,28.1,0.0,2955
4620421.04,4620421.04,74.2,9.1,1.0,12.9,1.6,42.0,3.4,0.9,0.9,0.0,0.0,25.3,0.2,4405
4620421.05,4620421.05,72.2,4.1,0.0,6.9,0.4,47.8,5.6,0.6,3.2,0.0,0.0,28.1,0.0,2335
4620421.06,4620421.06,75.9,10.4,0.7,11.8,0.8,43.0,2.4,0.7,3.6,0.0,0.0,23.9,0.2,5355
4620430.00,4620430.00,29.2,3.9,4.1,6.1,1.6,4.7,4.1,1.1,1.4,0.4,0.2,69.7,1.1,7005
