ctuid,name,english,french,mandarin,punjabi,cantonese,spanish,arabic,tagalog,italian,vietnamese,portuguese,urdu,other,population
9150008.00,9150008.00,91.4,0.3,0.3,0.6,0.1,0.3,0.7,1.0,0.1,0.1,0.4,0.0,4.7,7710
9150009.01,9150009.01,92.4,0.3,0.3,0.4,0.0,0.8,0.0,0.7,0.3,0.3,0.1,0.0,4.4,3540
9150009.02,9150009.02,93.5,0.5,0.2,0.4,0.0,0.6,0.1,0.3,0.2,0.1,0.0,0.0,4.1,4880
9150009.03,9150009.03,91.0,0.5,0.4,0.9,0.0,0.7,0.4,0.9,0.2,0.0,0.4,0.0,4.6,2770
9150010.01,9150010.01,90.5,0.2,1.1,1.2,0.5,0.8,0.0,0.8,0.0,0.3,0.0,0.0,4.6,3330
9150010.02,9150010.02,91.7,0.5,0.6,0.8,0.2,0.7,0.2,0.2,0.5,0.0,0.3,0.0,4.3,4345
9150010.03,9150010.03,94.6,0.3,0.5,0.0,0.0,0.5,0.5,0.2,0.0,0.2,0.0,0.0,3.2,3235
9150011.00,9150011.00,87.7,0.3,0.2,1.2,0.1,0.8,0.2,2.1,0.0,0.2,0.1,0.0,7.1,4590
9150012.00,9150012.00,95.7,0.8,0.0,0.1,0.0,0.4,0.0,0.0,0.3,0.1,0.0,0.1,2.5,3645
9150013.00,9150013.00,97.4,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,1.4,1330
9150014.00,9150014.00,94.9,0.2,0.0,0.4,0.1,0.4,0.1,0.1,0.1,0.0,0.1,0.0,3.6,4110
9150015.00,9150015.00,95.1,0.2,0.2,0.2,0.1,0.6,0.6,0.4,0.2,0.0,0.1,0.0,2.3,6055
9150016.00,9150016.00,83.6,0.4,0.5,8.0,0.1,0.2,0.2,0.7,0.0,0.4,0.0,0.0,5.9,4125
9150017.00,9150017.00,80.3,0.0,0.4,9.5,0.3,0.3,0.6,1.0,0.0,0.6,0.1,0.1,6.8,5920
9150018.01,9150018.01,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1850
9150018.02,9150018.02,87.6,0.5,0.2,7.0,0.2,0.5,0.0,0.7,0.2,0.0,0.0,0.0,3.1,2215
9150019.01,9150019.01,90.4,0.3,1.5,1.0,0.6,0.4,0.3,0.1,0.1,0.3,0.1,0.2,4.7,9295
9150019.02,9150019.02,93.3,0.3,0.6,0.3,0.4,0.6,0.1,0.2,0.2,0.1,0.2,0.2,3.5,6235
9150019.03,9150019.03,94.6,0.3,0.7,0.3,0.2,0.3,0.0,0.1,0.1,0.0,0.1,0.0,3.3,7645
9150019.04,9150019.04,93.2,0.5,0.6,0.4,0.2,0.2,0.6,0.1,0.2,0.2,0.2,0.2,3.4,4995
9150102.04,9150102.04,96.8,0.2,0.0,0.1,0.0,0.4,0.0,0.1,0.0,0.1,0.1,0.0,2.2,8970
9150103.00,9150103.00,97.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5790
9150104.01,9150104.01,97.5,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1765
9150104.03,9150104.03,96.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2900
9150105.02,9150105.02,96.7,0.4,0.1,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4660
9150105.04,9150105.04,95.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,805
9150105.05,9150105.05,96.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3145
9150105.06,9150105.06,98.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2100
9150105.07,9150105.07,94.9,0.2,0.2,1.1,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.0,3.0,9675
9150200.00,9150200.00,97.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,565
9150201.00,9150201.00,93.5,0.1,0.7,0.5,0.1,0.8,0.0,0.1,0.1,0.0,0.0,0.0,4.1,3695
9150202.00,9150202.00,94.8,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3620
9150203.00,9150203.00,97.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1475
9150204.00,9150204.00,94.3,0.3,0.3,0.4,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.0,3.7,3355
9150205.00,9150205.00,91.9,0.3,0.0,1.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,5.1,1485
9150206.00,9150206.00,96.8,0.2,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.4,6190
9150207.00,9150207.00,95.7,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2210
9150208.00,9150208.00,95.4,0.3,0.3,0.3,0.1,0.2,0.0,0.1,0.1,0.3,0.0,0.0,2.9,6145
9150209.00,9150209.00,96.2,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1185
9150210.00,9150210.00,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50
9150211.00,9150211.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
9150212.00,9150212.00,95.9,0.3,0.4,0.4,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.2,2.4,5565
9150213.00,9150213.00,95.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,225
5210001.00,5210001.00,92.6,0.8,1.1,0.1,0.1,0.7,1.1,0.0,0.0,0.0,0.3,0.0,3.2,3600
5210002.00,5210002.00,88.6,0.3,3.4,1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4,1450
5210003.00,5210003.00,92.8,0.7,1.5,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.4,0.2,3.5,2715
5210004.00,5210004.00,90.3,0.4,1.2,0.6,0.2,0.4,0.0,0.0,0.2,0.0,0.2,0.0,6.5,2590
5210005.00,5210005.00,89.6,0.7,0.5,0.9,0.0,0.1,1.4,0.4,0.0,0.0,0.2,0.3,5.9,5570
5210006.00,5210006.00,82.4,0.7,2.3,0.3,0.5,0.7,1.9,0.1,0.1,0.0,0.5,0.3,10.2,3675
5210007.00,5210007.00,92.3,0.8,1.0,0.8,0.3,0.6,0.6,0.1,0.0,0.0,0.3,0.0,3.2,3970
5210008.00,5210008.00,88.5,0.9,4.3,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.4,0.0,4.9,2690
5210009.00,5210009.00,90.8,1.4,2.3,0.2,0.3,0.8,0.3,0.0,0.0,0.0,0.5,0.0,3.4,3250
5210010.00,5210010.00,94.5,0.7,0.4,0.4,0.1,0.3,0.5,0.0,0.0,0.0,0.5,0.0,2.6,3840
5210011.01,5210011.01,93.6,0.9,0.3,0.4,0.0,0.6,0.4,0.1,0.0,0.1,0.6,0.1,2.9,6980
5210011.02,5210011.02,89.7,2.7,0.0,0.0,0.0,0.2,0.6,0.4,0.0,0.2,2.3,0.0,3.9,2385
5210012.00,5210012.00,94.1,0.5,0.0,0.2,0.2,0.5,0.4,0.2,0.1,0.2,1.4,0.0,2.2,4040
5210013.00,5210013.00,89.1,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.4,960
5210014.00,5210014.00,86.9,0.8,0.4,0.7,0.1,0.4,3.8,0.2,0.0,0.1,0.5,0.4,5.7,4230
5210015.00,5210015.00,91.6,1.0,0.2,0.3,0.5,0.5,0.5,0.2,0.3,0.0,1.0,0.0,3.9,2965
5210100.01,5210100.01,84.4,11.6,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1375
5210100.02,5210100.02,89.5,4.4,0.6,0.1,0.1,0.3,0.4,0.1,0.0,0.0,0.3,0.1,4.1,10985
5210101.00,5210101.00,97.2,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3795
5210102.00,5210102.00,97.4,1.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.2,6395
5210103.00,5210103.00,98.8,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6005
5210104.00,5210104.00,99.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5700
5210105.01,5210105.01,97.6,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,1.2,5860
5210105.02,5210105.02,97.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2345
5210106.00,5210106.00,96.3,1.4,0.0,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.2,0.1,1.4,8325
5210107.00,5210107.00,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,435
5210108.00,5210108.00,99.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1285
5210109.00,5210109.00,99.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640
5210110.00,5210110.00,90.5,0.9,0.9,0.4,0.2,0.4,0.5,0.3,0.1,0.0,0.7,0.4,4.7,9315
5210111.01,5210111.01,96.2,0.9,0.1,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.3,0.3,1.8,3400
5210111.02,5210111.02,93.2,0.7,0.6,0.1,0.1,0.3,0.5,0.1,0.1,0.0,0.3,0.1,3.9,7245
5210112.03,5210112.03,95.9,0.8,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,2.3,2575
5210112.04,5210112.04,92.3,1.3,0.7,0.2,0.1,0.2,0.2,0.0,0.3,0.0,0.3,0.1,4.3,4600
5210112.05,5210112.05,94.4,0.9,0.3,0.0,0.3,0.3,0.2,0.3,0.0,0.2,0.5,0.3,2.3,3195
5210112.06,5210112.06,90.3,0.6,1.5,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.4,0.3,5.8,4725
5210112.07,5210112.07,95.5,1.0,0.3,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.3,0.0,2.4,2895
5210113.01,5210113.01,86.8,1.8,1.1,0.4,0.2,0.5,0.6,0.3,0.1,0.4,0.6,0.5,6.7,15430
5210113.02,5210113.02,96.7,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.7,0.0,1.5,5380
5210200.00,5210200.00,99.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2085
5410001.01,5410001.01,80.1,0.2,0.5,1.7,0.0,1.8,0.5,0.6,0.0,0.1,0.8,0.3,13.4,7075
5410001.03,5410001.03,77.4,0.2,0.7,3.8,0.1,1.1,1.3,0.4,0.1,0.2,0.6,0.6,13.5,6255
5410001.05,5410001.05,83.2,0.4,2.1,1.7,0.4,0.1,0.7,0.1,0.0,0.4,0.3,0.7,9.9,3630
5410001.06,5410001.06,61.1,0.3,2.1,9.3,0.2,1.0,1.7,0.2,0.0,0.7,1.3,1.8,20.3,7900
5410002.01,5410002.01,75.2,0.6,0.2,1.6,0.1,1.3,1.8,0.5,0.0,0.3,0.9,0.2,17.3,4650
5410002.02,5410002.02,77.4,0.3,0.3,0.7,0.1,2.4,1.4,0.1,0.1,0.8,0.8,0.1,15.5,5940
5410002.03,5410002.03,80.7,0.7,0.2,1.3,0.2,3.1,0.7,0.2,0.0,0.3,0.8,0.3,11.5,3055
5410002.04,5410002.04,80.1,0.0,0.1,0.7,0.0,1.9,1.4,0.0,0.0,0.5,0.8,0.3,14.2,4565
5410002.06,5410002.06,78.7,0.1,0.0,1.4,0.1,1.7,2.1,0.6,0.0,0.3,0.3,0.4,14.3,3505
5410002.07,5410002.07,77.5,0.5,0.1,0.9,0.2,3.5,0.8,0.1,0.1,1.0,2.2,0.2,12.9,6255
5410002.09,5410002.09,68.1,0.4,0.5,3.3,0.1,2.5,1.9,0.4,0.0,1.2,1.0,1.0,19.6,4965
5410002.12,5410002.12,64.2,0.3,0.6,4.2,0.1,2.4,1.7,0.2,0.0,1.7,1.1,1.3,22.2,7460
5410002.13,5410002.13,63.1,0.2,1.2,4.2,0.6,1.6,1.0,0.3,0.0,1.9,1.0,0.8,24.1,4290
5410002.14,5410002.14,65.0,0.6,1.1,4.2,0.1,2.0,1.9,0.2,0.0,0.9,0.9,2.1,21.0,9830
5410002.15,5410002.15,67.8,0.4,0.5,5.2,0.3,1.5,1.0,0.2,0.0,0.8,0.6,1.9,19.8,5545
5410003.00,5410003.00,62.9,0.2,0.3,2.7,0.1,2.3,1.7,2.4,0.1,0.4,0.2,0.6,26.1,4810
5410004.01,5410004.01,80.8,0.3,0.3,0.9,0.1,1.1,2.2,0.4,0.1,0.4,0.5,0.3,12.6,5970
5410004.02,5410004.02,77.5,0.3,0.1,1.1,0.1,1.4,2.4,0.8,0.1,0.5,0.5,0.4,14.8,7315
5410005.01,5410005.01,75.8,0.2,0.2,1.9,0.0,2.7,1.8,1.1,0.0,0.5,0.8,0.0,15.0,3100
5410005.02,5410005.02,63.9,0.2,0.6,1.9,0.2,4.1,3.9,0.9,0.0,0.3,0.2,0.4,23.4,4895
5410006.00,5410006.00,85.5,0.0,0.0,0.4,0.0,0.4,1.6,0.4,0.0,0.4,0.4,0.8,10.1,1275
5410007.00,5410007.00,81.8,0.4,0.3,0.8,0.1,1.9,1.3,0.3,0.0,0.4,1.0,0.2,11.5,7795
5410008.01,5410008.01,85.9,0.3,0.2,0.0,0.2,0.9,0.7,0.0,0.0,0.4,0.6,0.1,10.7,5335
5410008.02,5410008.02,85.9,0.4,0.0,0.7,0.0,1.6,2.2,0.0,0.0,0.6,0.1,0.0,8.5,3395
5410008.04,5410008.04,89.5,0.2,0.4,0.6,0.5,1.1,0.6,0.1,0.0,0.4,0.4,0.1,6.1,4245
5410008.05,5410008.05,86.8,0.2,0.2,0.5,0.0,0.8,0.8,0.5,0.0,1.1,0.8,0.2,8.1,3215
5410008.06,5410008.06,87.5,0.0,0.0,0.3,0.2,0.9,0.3,0.0,0.0,0.5,0.8,0.5,9.0,3205
5410009.01,5410009.01,70.2,0.5,0.5,0.9,0.1,2.1,4.1,0.5,0.0,0.7,0.8,0.4,19.2,6545
5410009.02,5410009.02,63.3,0.1,0.5,0.8,0.1,2.1,2.8,0.2,0.0,0.8,0.5,0.4,28.4,7090
5410009.04,5410009.04,68.9,0.5,2.0,2.4,0.6,1.4,2.9,0.0,0.0,1.5,0.8,1.0,18.0,5990
5410009.05,5410009.05,69.3,0.2,0.8,2.2,0.2,1.7,3.2,0.2,0.0,2.1,0.7,0.5,18.9,6485
5410010.00,5410010.00,84.9,0.3,0.2,0.3,0.1,1.3,1.5,0.1,0.0,0.4,0.5,0.3,10.1,5405
5410011.00,5410011.00,82.2,0.4,0.9,0.3,0.1,1.2,0.9,0.4,0.0,0.6,2.3,0.1,10.6,4895
5410012.00,5410012.00,85.8,0.2,0.4,0.0,0.0,1.3,1.1,0.7,0.0,0.2,0.4,0.0,9.9,2225
5410013.00,5410013.00,93.1,0.3,0.0,0.3,0.0,0.1,0.7,0.0,0.0,0.1,0.9,0.0,4.5,3385
5410014.02,5410014.02,79.1,0.2,0.0,0.2,0.0,0.9,1.6,0.2,0.2,0.1,0.3,0.6,16.6,4480
5410014.03,5410014.03,81.6,0.3,0.1,0.2,0.3,0.7,0.4,0.0,0.2,1.0,0.8,0.0,14.4,7345
5410014.04,5410014.04,84.3,0.7,0.0,0.1,0.0,1.5,1.9,0.3,0.0,0.4,0.4,0.0,10.4,3685
5410014.06,5410014.06,82.7,0.3,0.1,0.4,0.2,0.9,0.4,0.2,0.1,0.9,0.8,0.1,12.9,4990
5410014.08,5410014.08,67.7,0.2,0.9,4.7,0.3,1.2,1.0,0.1,0.0,1.1,0.4,0.7,21.7,6680
5410014.09,5410014.09,74.0,0.0,1.9,1.7,0.5,1.3,1.1,0.3,0.2,1.3,0.8,0.6,16.3,3175
5410015.00,5410015.00,90.6,0.3,0.1,0.4,0.0,0.9,0.6,0.0,0.1,0.1,0.4,0.1,6.4,5370
5410016.00,5410016.00,88.7,0.3,0.1,0.2,0.2,1.1,1.1,0.2,0.1,0.2,0.3,0.0,7.5,5820
5410017.00,5410017.00,79.3,0.2,1.8,0.2,0.2,0.8,1.7,0.2,0.0,0.5,0.7,0.3,14.1,2995
5410018.00,5410018.00,80.4,0.2,0.8,0.2,0.2,1.1,1.1,0.2,0.0,0.3,0.8,0.0,14.7,3240
5410019.00,5410019.00,78.5,0.1,0.4,0.2,0.5,1.0,1.8,0.1,0.0,0.1,0.4,0.1,16.8,4630
5410020.00,5410020.00,88.3,0.8,0.8,0.2,0.0,0.8,0.8,0.0,0.0,0.4,0.4,0.4,7.1,2470
5410021.00,5410021.00,88.2,0.5,0.6,0.1,0.3,0.6,0.6,0.0,0.0,0.2,0.7,0.1,8.1,5165
5410022.00,5410022.00,91.7,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,6.3,965
5410023.00,5410023.00,93.4,0.3,0.3,0.1,0.1,0.1,0.4,0.0,0.0,0.1,0.3,0.0,4.9,3480
5410024.00,5410024.00,82.6,0.3,3.7,1.1,0.2,0.7,1.0,0.1,0.1,0.3,0.3,0.4,9.2,5785
5410025.00,5410025.00,84.1,0.5,2.8,2.0,0.2,0.5,1.0,0.0,0.0,0.2,0.0,0.5,8.2,3045
5410100.00,5410100.00,88.3,0.4,1.1,0.2,0.3,0.4,1.5,0.3,0.0,0.1,0.0,0.2,7.2,5700
5410101.01,5410101.01,76.5,0.1,4.1,0.7,0.4,0.7,2.9,0.1,0.0,0.2,0.6,0.5,13.2,5415
5410101.02,5410101.02,97.4,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,755
5410101.03,5410101.03,82.0,0.3,1.2,0.6,0.2,1.0,1.1,0.2,0.2,0.5,0.3,0.3,12.1,6480
5410101.04,5410101.04,85.0,0.0,4.3,0.1,0.4,0.3,0.4,0.0,0.0,0.1,0.3,0.3,8.8,3725
5410102.00,5410102.00,88.8,0.5,1.1,0.1,0.9,0.5,0.6,0.2,0.1,0.2,0.5,0.0,6.5,4260
5410103.00,5410103.00,90.6,0.6,0.1,0.5,0.1,0.8,0.4,0.3,0.0,0.4,0.4,0.1,5.7,3865
5410104.00,5410104.00,85.5,0.4,0.9,0.4,0.1,0.8,1.4,0.4,0.0,0.2,0.4,0.2,9.3,6870
5410105.00,5410105.00,78.6,0.8,5.4,0.5,0.5,0.3,0.8,0.3,0.0,0.3,0.5,0.5,11.5,1865
5410106.01,5410106.01,61.8,0.1,14.0,2.0,0.7,0.7,0.8,0.4,0.0,0.2,0.3,0.7,18.3,8385
5410106.02,5410106.02,69.4,0.3,6.8,1.7,0.3,1.1,2.2,0.6,0.0,0.2,0.5,0.6,16.3,5040
5410107.01,5410107.01,87.9,0.0,1.1,0.4,0.4,1.1,0.7,0.4,0.0,0.5,0.1,0.5,6.9,4160
5410107.02,5410107.02,76.1,0.5,2.8,1.1,0.4,0.7,1.2,0.3,0.0,0.3,0.3,0.6,15.7,6535
5410108.02,5410108.02,81.9,0.5,3.0,0.5,0.3,0.8,0.6,0.1,0.1,0.3,0.3,0.6,11.0,7250
5410108.03,5410108.03,80.3,0.0,3.7,1.4,0.5,1.1,0.9,0.0,0.0,0.5,0.2,0.5,10.9,4285
5410108.04,5410108.04,80.1,0.3,4.1,0.8,0.4,0.7,1.0,0.0,0.0,0.3,0.3,0.4,11.6,5235
5410109.01,5410109.01,88.6,0.2,0.9,0.7,0.3,0.6,0.3,0.1,0.0,0.3,0.3,0.3,7.4,5180
5410109.02,5410109.02,80.8,0.3,2.2,0.5,0.5,1.0,1.4,0.2,0.0,0.7,0.2,0.2,12.0,6475
5410109.05,5410109.05,81.2,0.3,3.4,0.4,0.6,1.2,1.2,0.1,0.1,0.2,0.1,0.1,11.1,7220
5410109.07,5410109.07,61.8,0.3,6.8,1.3,0.6,0.8,3.4,0.0,0.0,0.5,0.7,2.2,21.6,6525
5410109.08,5410109.08,52.7,0.1,13.6,1.3,1.0,1.1,3.0,0.1,0.0,0.4,0.4,2.5,23.8,6755
5410109.09,5410109.09,72.7,0.0,8.1,0.3,0.7,0.3,1.4,0.1,0.0,0.1,0.5,0.5,15.3,4550
5410109.10,5410109.10,71.7,0.1,9.0,0.3,0.6,0.9,1.7,0.0,0.0,0.1,0.3,0.4,14.9,3440
5410110.00,5410110.00,83.8,0.3,0.4,2.3,0.1,0.4,0.3,0.1,0.0,0.7,0.4,0.8,10.4,6995
5410111.04,5410111.04,91.7,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.0,7.3,2760
5410111.05,5410111.05,82.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,17.5,4300
5410111.07,5410111.07,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,2580
5410111.08,5410111.08,91.4,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1400
5410111.09,5410111.09,94.3,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.0,0.0,0.2,0.1,4.2,4510
5410111.10,5410111.10,95.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.7,4165
5410120.02,5410120.02,85.8,0.3,0.1,0.3,0.1,0.7,0.5,0.3,0.2,0.2,4.6,0.4,6.5,7565
5410120.03,5410120.03,80.5,0.6,0.0,1.1,0.0,0.5,0.7,0.2,0.3,0.2,7.8,0.7,7.4,4395
5410120.04,5410120.04,85.5,0.4,0.4,1.9,0.1,0.4,0.5,0.4,0.0,0.4,1.5,1.2,7.3,4245
5410121.00,5410121.00,90.9,0.3,0.0,0.4,0.0,0.5,0.7,0.1,0.1,0.1,1.6,0.6,4.7,5525
5410122.01,5410122.01,94.8,0.2,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.1,0.8,0.4,2.6,5540
5410122.02,5410122.02,89.4,0.5,0.0,0.2,0.0,0.6,0.5,0.5,0.1,0.0,1.5,0.4,6.3,4625
5410123.01,5410123.01,91.4,0.4,0.3,1.3,0.1,0.6,0.1,0.2,0.1,0.1,0.7,0.6,4.1,5900
5410123.02,5410123.02,92.2,0.2,0.0,0.7,0.0,0.5,0.0,0.0,0.4,0.0,1.4,0.2,4.4,2835
5410124.00,5410124.00,90.4,0.3,0.3,0.4,0.3,0.4,0.6,0.1,0.1,0.3,1.2,0.4,5.2,3395
5410125.00,5410125.00,82.4,0.3,0.1,1.0,0.1,1.2,0.9,0.1,0.3,0.5,2.9,1.0,9.2,7180
5410126.01,5410126.01,90.1,0.4,0.0,0.4,0.0,0.5,0.3,0.1,0.3,0.1,1.5,0.3,6.0,3750
5410126.02,5410126.02,69.3,0.1,0.0,0.9,0.1,0.7,0.9,0.3,0.0,0.4,6.2,1.7,19.4,4445
5410126.05,5410126.05,75.8,0.3,0.3,1.2,0.3,0.6,1.7,0.3,0.6,0.3,2.6,3.7,12.3,1735
5410126.08,5410126.08,83.7,0.3,0.2,1.2,0.2,1.1,0.4,0.7,0.0,0.8,1.4,1.2,8.8,4540
5410126.09,5410126.09,79.8,0.2,0.2,0.8,0.3,1.5,0.8,0.9,0.3,0.6,2.9,2.1,9.6,3320
5410126.10,5410126.10,79.4,0.0,0.7,2.5,0.4,0.3,0.7,0.3,0.4,0.7,1.5,1.6,11.5,3420
5410126.11,5410126.11,81.7,0.6,0.3,2.2,0.2,0.6,0.9,0.1,0.2,0.8,1.1,0.9,10.4,4350
5410126.12,5410126.12,74.6,0.3,1.0,3.7,0.3,0.6,0.9,0.3,0.1,1.9,1.6,2.2,12.5,3365
5410126.13,5410126.13,67.6,0.1,0.5,9.5,0.3,0.7,0.8,0.2,0.0,1.5,0.7,4.3,13.8,5365
5410127.01,5410127.01,86.9,0.3,0.2,1.8,0.1,0.8,0.3,0.3,0.0,0.3,1.0,0.9,7.1,5800
5410127.02,5410127.02,91.7,0.2,0.0,0.6,0.0,0.6,0.3,0.3,0.0,0.1,0.4,0.4,5.4,4765
5410128.00,5410128.00,92.8,0.2,0.2,0.2,0.0,0.5,0.7,0.0,0.0,0.5,0.7,0.5,3.7,2150
5410129.01,5410129.01,71.6,0.7,0.3,7.0,0.3,0.9,0.7,0.4,0.0,0.2,0.5,2.6,14.8,5795
5410129.02,5410129.02,95.3,0.4,0.0,0.4,0.0,0.2,0.1,0.0,0.1,0.0,0.5,0.0,3.0,4145
5410130.01,5410130.01,76.1,0.5,0.4,4.5,0.1,1.4,0.7,0.3,0.0,0.1,0.7,3.0,12.2,5345
5410130.02,5410130.02,78.9,0.3,0.7,4.9,0.1,0.9,0.7,0.4,0.0,0.2,0.4,2.2,10.3,6010
5410131.01,5410131.01,94.1,0.1,0.1,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.4,0.0,4.1,3905
5410131.03,5410131.03,93.5,0.2,0.1,0.6,0.1,0.3,0.1,0.2,0.1,0.0,0.6,0.3,3.9,5300
5410131.05,5410131.05,88.4,0.5,0.1,0.7,0.0,0.2,0.2,0.2,0.0,0.4,0.2,0.5,8.6,4190
5410131.06,5410131.06,85.6,0.2,0.8,1.6,0.1,1.2,0.2,0.3,0.0,0.7,0.2,1.4,7.7,4580
5410140.01,5410140.01,94.1,0.2,0.1,0.3,0.0,0.1,0.1,0.0,0.1,0.0,1.5,0.1,3.4,4805
5410140.02,5410140.02,96.7,0.0,0.1,0.2,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.1,2.2,5820
5410151.00,5410151.00,95.3,0.2,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,3.8,6210
5410152.01,5410152.01,96.5,0.1,0.1,0.1,0.0,0.3,0.3,0.1,0.2,0.0,0.1,0.0,2.2,6200
5410152.02,5410152.02,97.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2830
5410153.00,5410153.00,97.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6030
8100001.00,8100001.00,88.9,0.2,0.4,0.7,0.6,0.8,0.5,1.0,0.0,0.4,0.0,0.1,6.4,5030
8100002.00,8100002.00,93.8,0.3,0.0,0.4,0.0,0.9,0.3,0.6,0.0,0.0,0.0,0.0,3.7,4955
8100003.00,8100003.00,90.0,0.3,0.3,0.4,0.5,1.0,0.4,0.8,0.1,0.0,0.0,0.3,5.9,3905
8100004.00,8100004.00,93.2,0.0,0.3,0.3,0.3,0.7,0.0,1.2,0.0,0.0,0.0,0.0,4.0,2920
8100005.00,8100005.00,94.2,0.4,0.0,0.4,0.0,0.2,0.1,0.8,0.1,0.0,0.0,0.0,3.8,4170
8100006.00,8100006.00,93.8,0.3,0.3,0.8,0.0,1.1,0.6,0.5,0.0,0.0,0.2,0.0,2.4,3215
8100007.00,8100007.00,97.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1270
8100008.00,8100008.00,92.5,0.5,0.0,0.0,0.2,1.2,0.0,1.1,0.0,0.0,0.0,0.0,4.5,2810
