ctuid,name,dwelling_value
5350411.04,5350411.04,1200000.0
5350411.07,5350411.07,1290000.0
5350411.08,5350411.08,700000.0
5350411.09,5350411.09,1000000.0
5350411.12,5350411.12,1000000.0
5350411.15,5350411.15,1000000.0
5350411.16,5350411.16,1200000.0
5350411.17,5350411.17,1800000.0
5350411.18,5350411.18,1300000.0
5350411.19,5350411.19,1500000.0
5350411.21,5350411.21,900000.0
5350411.22,5350411.22,1100000.0
5350411.23,5350411.23,700000.0
5350411.24,5350411.24,1000000.0
5350411.25,5350411.25,1000000.0
5350411.26,5350411.26,1000000.0
5350411.27,5350411.27,1200000.0
5350411.28,5350411.28,1200000.0
5350411.29,5350411.29,1400000.0
5350411.30,5350411.30,1300000.0
5350412.01,5350412.01,1100000.0
5350412.02,5350412.02,820000.0
5350412.04,5350412.04,1200000.0
5350412.06,5350412.06,1000000.0
5350412.08,5350412.08,1200000.0
5350412.10,5350412.10,1200000.0
5350412.11,5350412.11,1100000.0
5350412.12,5350412.12,980000.0
5350412.13,5350412.13,1200000.0
5350412.14,5350412.14,1800000.0
5350412.15,5350412.15,1510000.0
5350412.18,5350412.18,1800000.0
5350412.19,5350412.19,1200000.0
5350412.20,5350412.20,1100000.0
5350412.22,5350412.22,1250000.0
5350412.24,5350412.24,1100000.0
5350412.25,5350412.25,1290000.0
5350412.26,5350412.26,1200000.0
5350413.01,5350413.01,1700000.0
5350413.02,5350413.02,1250000.0
5350420.03,5350420.03,1400000.0
5350420.05,5350420.05,850000.0
5350420.06,5350420.06,1500000.0
5350420.08,5350420.08,650000.0
5350420.09,5350420.09,680000.0
5350420.10,5350420.10,2300000.0
5350420.11,5350420.11,2500000.0
5350420.13,5350420.13,800000.0
5350420.14,5350420.14,650000.0
5350420.15,5350420.15,2000000.0
5350421.01,5350421.01,1900000.0
5350421.04,5350421.04,700000.0
5350421.05,5350421.05,1000000.0
5350421.06,5350421.06,780000.0
5350421.07,5350421.07,1500000.0
5350422.02,5350422.02,900000.0
5350422.03,5350422.03,1200000.0
5350422.04,5350422.04,1400000.0
5350422.05,5350422.05,1300000.0
5350422.06,5350422.06,1000000.0
5350423.01,5350423.01,1500000.0
5350423.02,5350423.02,1510000.0
5350424.04,5350424.04,1200000.0
5350424.05,5350424.05,1200000.0
5350424.07,5350424.07,1250000.0
5350424.08,5350424.08,1400000.0
5350424.09,5350424.09,1300000.0
5350424.10,5350424.10,1270000.0
5350424.11,5350424.11,1300000.0
5350424.13,5350424.13,1300000.0
5350424.14,5350424.14,1200000.0
5350424.15,5350424.15,1200000.0
5350424.16,5350424.16,1500000.0
5350430.03,5350430.03,1000000.0
5350430.05,5350430.05,1000000.0
5350430.06,5350430.06,1000000.0
5350430.07,5350430.07,950000.0
5350430.08,5350430.08,1000000.0
5350431.01,5350431.01,1100000.0
5350431.02,5350431.02,1800000.0
5350440.00,5350440.00,1120000.0
5350441.02,5350441.02,950000.0
5350441.03,5350441.03,1200000.0
5350441.04,5350441.04,1200000.0
5350442.02,5350442.02,900000.0
5350442.03,5350442.03,1300000.0
5350442.04,5350442.04,950000.0
5350442.05,5350442.05,870000.0
5350442.06,5350442.06,1200000.0
5350450.02,5350450.02,900000.0
5350450.03,5350450.03,900000.0
5350450.05,5350450.05,1000000.0
5350450.06,5350450.06,1500000.0
5350451.01,5350451.01,800000.0
5350451.02,5350451.02,830000.0
5350451.03,5350451.03,850000.0
5350451.05,5350451.05,1200000.0
5350451.06,5350451.06,900000.0
5350451.07,5350451.07,900000.0
5350452.01,5350452.01,750000.0
5350452.02,5350452.02,800000.0
5350452.03,5350452.03,950000.0
5350452.05,5350452.05,1000000.0
5350452.06,5350452.06,1000000.0
5350452.07,5350452.07,950000.0
5350455.00,5350455.00,900000.0
5350456.01,5350456.01,1200000.0
5350456.02,5350456.02,1000000.0
5350456.03,5350456.03,1000000.0
5350460.01,5350460.01,1900000.0
5350460.02,5350460.02,1800000.0
5350461.01,5350461.01,1700000.0
5350461.02,5350461.02,1200000.0
5350470.00,5350470.00,695000.0
5350471.00,5350471.00,850000.0
5350472.00,5350472.00,785000.0
5350473.01,5350473.01,800000.0
5350473.02,5350473.02,750000.0
5350473.03,5350473.03,700000.0
5350474.00,5350474.00,770000.0
5350475.00,5350475.00,700000.0
5350476.02,5350476.02,624000.0
5350480.01,5350480.01,700000.0
5350480.03,5350480.03,950000.0
5350480.04,5350480.04,755000.0
5350480.05,5350480.05,980000.0
5350480.06,5350480.06,850000.0
5350481.02,5350481.02,750000.0
5350481.04,5350481.04,950000.0
5350481.05,5350481.05,800000.0
5350482.00,5350482.00,1000000.0
5350483.01,5350483.01,700000.0
5350483.02,5350483.02,900000.0
5350484.02,5350484.02,800000.0
5350484.03,5350484.03,700000.0
5350484.04,5350484.04,1000000.0
5350485.02,5350485.02,695000.0
5350485.04,5350485.04,730000.0
5350485.05,5350485.05,785000.0
5350500.01,5350500.01,1100000.0
5350500.02,5350500.02,800000.0
5350501.01,5350501.01,780000.0
5350501.02,5350501.02,1040000.0
5350502.01,5350502.01,755000.0
5350502.02,5350502.02,800000.0
5350503.00,5350503.00,850000.0
5350504.00,5350504.00,1180000.0
5350505.01,5350505.01,1700000.0
5350505.02,5350505.02,2000000.0
5350506.00,5350506.00,2500000.0
5350507.00,5350507.00,1510000.0
5350508.00,5350508.00,1000000.0
5350509.01,5350509.01,950000.0
5350509.02,5350509.02,1010000.0
5350510.00,5350510.00,1200000.0
5350511.01,5350511.01,552000.0
5350511.02,5350511.02,990000.0
5350512.00,5350512.00,1200000.0
5350513.01,5350513.01,1100000.0
5350513.02,5350513.02,900000.0
5350513.03,5350513.03,1200000.0
5350513.04,5350513.04,1000000.0
5350514.01,5350514.01,2000000.0
5350514.02,5350514.02,1400000.0
5350515.01,5350515.01,900000.0
5350515.02,5350515.02,1000000.0
5350516.01,5350516.01,900000.0
5350516.02,5350516.02,800000.0
5350516.03,5350516.03,650000.0
5350516.04,5350516.04,800000.0
5350516.05,5350516.05,750000.0
5350516.06,5350516.06,755000.0
5350516.08,5350516.08,820000.0
5350516.09,5350516.09,800000.0
5350516.11,5350516.11,1200000.0
5350516.16,5350516.16,1000000.0
5350516.17,5350516.17,790000.0
5350516.18,5350516.18,900000.0
5350516.20,5350516.20,950000.0
5350516.21,5350516.21,1150000.0
5350516.22,5350516.22,950000.0
5350516.23,5350516.23,1000000.0
5350516.24,5350516.24,1100000.0
5350516.25,5350516.25,1100000.0
5350516.26,5350516.26,1000000.0
5350516.28,5350516.28,1000000.0
5350516.29,5350516.29,1000000.0
5350516.30,5350516.30,1500000.0
5350516.31,5350516.31,1200000.0
5350516.32,5350516.32,920000.0
5350516.37,5350516.37,700000.0
5350516.38,5350516.38,950000.0
5350516.39,5350516.39,1000000.0
5350516.40,5350516.40,900000.0
5350516.41,5350516.41,900000.0
5350516.43,5350516.43,850000.0
5350516.44,5350516.44,950000.0
5350516.47,5350516.47,1000000.0
5350516.48,5350516.48,1000000.0
5350516.50,5350516.50,900000.0
5350516.51,5350516.51,1000000.0
5350516.52,5350516.52,1000000.0
5350516.53,5350516.53,1450000.0
5350516.54,5350516.54,800000.0
5350516.55,5350516.55,1000000.0
5350517.00,5350517.00,1300000.0
5350518.00,5350518.00,900000.0
5350519.00,5350519.00,900000.0
5350520.01,5350520.01,800000.0
5350520.02,5350520.02,800000.0
5350520.05,5350520.05,800000.0
5350520.07,5350520.07,500000.0
5350520.08,5350520.08,800000.0
5350520.09,5350520.09,516000.0
5350520.11,5350520.11,552000.0
5350520.12,5350520.12,552000.0
5350521.01,5350521.01,500000.0
5350521.02,5350521.02,900000.0
5350521.03,5350521.03,600000.0
5350521.04,5350521.04,800000.0
5350521.05,5350521.05,600000.0
5350521.06,5350521.06,552000.0
5350522.00,5350522.00,900000.0
5350523.00,5350523.00,900000.0
5350524.01,5350524.01,750000.0
5350524.02,5350524.02,650000.0
5350525.01,5350525.01,850000.0
5350525.02,5350525.02,900000.0
5350526.01,5350526.01,700000.0
5350526.02,5350526.02,1100000.0
5350527.02,5350527.02,1000000.0
5350527.04,5350527.04,1000000.0
5350527.05,5350527.05,1000000.0
5350527.06,5350527.06,990000.0
5350527.07,5350527.07,850000.0
5350527.08,5350527.08,950000.0
5350527.09,5350527.09,1000000.0
5350527.10,5350527.10,548000.0
5350527.11,5350527.11,600000.0
5350527.12,5350527.12,800000.0
5350527.13,5350527.13,552000.0
5350528.01,5350528.01,1100000.0
5350528.11,5350528.11,548000.0
5350528.12,5350528.12,1200000.0
5350528.13,5350528.13,1250000.0
5350528.15,5350528.15,1000000.0
5350528.16,5350528.16,980000.0
5350528.18,5350528.18,1000000.0
5350528.19,5350528.19,900000.0
5350528.20,5350528.20,920000.0
5350528.21,5350528.21,600000.0
5350528.22,5350528.22,800000.0
5350528.24,5350528.24,1000000.0
5350528.26,5350528.26,695000.0
5350528.31,5350528.31,850000.0
5350528.32,5350528.32,1000000.0
5350528.33,5350528.33,1190000.0
5350528.34,5350528.34,800000.0
5350528.35,5350528.35,1000000.0
5350528.39,5350528.39,950000.0
5350528.40,5350528.40,1000000.0
5350528.42,5350528.42,950000.0
5350528.43,5350528.43,800000.0
5350528.44,5350528.44,950000.0
5350528.45,5350528.45,900000.0
5350528.46,5350528.46,900000.0
5350528.47,5350528.47,1000000.0
5350528.49,5350528.49,1100000.0
5350528.50,5350528.50,900000.0
5350528.51,5350528.51,900000.0
5350528.52,5350528.52,1000000.0
5350528.53,5350528.53,1300000.0
5350528.54,5350528.54,1200000.0
5350528.55,5350528.55,1000000.0
5350528.56,5350528.56,1000000.0
5350528.57,5350528.57,1100000.0
5350528.58,5350528.58,1000000.0
5350528.59,5350528.59,1000000.0
5350528.60,5350528.60,800000.0
5350528.61,5350528.61,800000.0
5350528.62,5350528.62,750000.0
5350528.63,5350528.63,1000000.0
5350529.01,5350529.01,800000.0
5350529.02,5350529.02,800000.0
5350530.01,5350530.01,800000.0
5350530.02,5350530.02,600000.0
5350531.01,5350531.01,695000.0
5350531.02,5350531.02,850000.0
5350532.01,5350532.01,870000.0
5350532.02,5350532.02,800000.0
5350540.01,5350540.01,1100000.0
5350540.02,5350540.02,1390000.0
5350550.01,5350550.01,800000.0
5350550.02,5350550.02,1000000.0
5350560.00,5350560.00,800000.0
5350561.00,5350561.00,800000.0
5350562.02,5350562.02,900000.0
5350562.03,5350562.03,695000.0
5350562.04,5350562.04,800000.0
5350562.05,5350562.05,600000.0
5350562.06,5350562.06,950000.0
5350562.07,5350562.07,800000.0
5350562.08,5350562.08,695000.0
5350562.09,5350562.09,700000.0
5350562.11,5350562.11,700000.0
5350562.12,5350562.12,448000.0
5350562.13,5350562.13,600000.0
5350562.14,5350562.14,900000.0
5350562.15,5350562.15,900000.0
5350563.01,5350563.01,448000.0
5350563.02,5350563.02,800000.0
5350564.01,5350564.01,765000.0
5350564.02,5350564.02,650000.0
5350570.01,5350570.01,576000.0
5350570.02,5350570.02,900000.0
5350571.01,5350571.01,650000.0
5350571.02,5350571.02,850000.0
5350572.01,5350572.01,800000.0
5350572.04,5350572.04,800000.0
5350572.05,5350572.05,695000.0
5350572.07,5350572.07,900000.0
5350572.08,5350572.08,900000.0
5350572.09,5350572.09,850000.0
5350572.10,5350572.10,900000.0
5350573.03,5350573.03,800000.0
5350573.05,5350573.05,900000.0
5350573.06,5350573.06,800000.0
5350573.07,5350573.07,800000.0
5350573.09,5350573.09,890000.0
5350573.10,5350573.10,900000.0
5350573.11,5350573.11,900000.0
5350574.00,5350574.00,750000.0
5350575.01,5350575.01,750000.0
5350575.02,5350575.02,700000.0
5350575.03,5350575.03,750000.0
5350575.04,5350575.04,695000.0
5350575.05,5350575.05,700000.0
5350575.07,5350575.07,900000.0
5350575.08,5350575.08,850000.0
5350576.04,5350576.04,900000.0
5350576.05,5350576.05,850000.0
5350576.06,5350576.06,850000.0
5350576.07,5350576.07,850000.0
5350576.09,5350576.09,880000.0
5350576.16,5350576.16,950000.0
5350576.17,5350576.17,950000.0
5350576.20,5350576.20,900000.0
5350576.22,5350576.22,900000.0
5350576.29,5350576.29,800000.0
5350576.31,5350576.31,1000000.0
5350576.33,5350576.33,900000.0
5350576.34,5350576.34,850000.0
5350576.43,5350576.43,900000.0
5350576.44,5350576.44,950000.0
5350576.45,5350576.45,1000000.0
5350576.46,5350576.46,900000.0
5350576.47,5350576.47,1510000.0
5350576.49,5350576.49,950000.0
5350576.50,5350576.50,930000.0
5350576.52,5350576.52,950000.0
5350576.53,5350576.53,900000.0
5350576.54,5350576.54,950000.0
5350576.55,5350576.55,1000000.0
5350576.57,5350576.57,700000.0
5350576.59,5350576.59,1000000.0
5350576.62,5350576.62,1000000.0
5350576.63,5350576.63,1200000.0
5350576.65,5350576.65,880000.0
5350576.66,5350576.66,1000000.0
5350576.68,5350576.68,1200000.0
5350576.69,5350576.69,1000000.0
5350576.73,5350576.73,2500000.0
5350576.74,5350576.74,1600000.0
5350576.75,5350576.75,1300000.0
5350576.76,5350576.76,1000000.0
5350576.77,5350576.77,1000000.0
5350576.78,5350576.78,1000000.0
5350576.79,5350576.79,960000.0
5350576.80,5350576.80,900000.0
5350576.81,5350576.81,1000000.0
5350576.82,5350576.82,1200000.0
5350576.83,5350576.83,1200000.0
5350576.84,5350576.84,1000000.0
5350576.85,5350576.85,980000.0
5350576.86,5350576.86,1000000.0
5350576.87,5350576.87,1300000.0
5350576.88,5350576.88,1000000.0
5350576.89,5350576.89,1000000.0
5350576.90,5350576.90,1000000.0
5350576.91,5350576.91,1300000.0
5350576.92,5350576.92,800000.0
5350576.93,5350576.93,870000.0
5350576.94,5350576.94,1000000.0
5350576.95,5350576.95,1200000.0
5350576.96,5350576.96,1000000.0
5350576.97,5350576.97,1000000.0
5350576.98,5350576.98,1000000.0
5350576.99,5350576.99,900000.0
5350577.00,5350577.00,1000000.0
5350577.01,5350577.01,950000.0
5350577.02,5350577.02,1000000.0
5350577.03,5350577.03,1200000.0
5350577.04,5350577.04,1500000.0
5350577.05,5350577.05,1000000.0
5350577.06,5350577.06,1300000.0
5350577.07,5350577.07,900000.0
5350577.08,5350577.08,1000000.0
5350577.09,5350577.09,830000.0
5350585.02,5350585.02,1000000.0
5350585.03,5350585.03,900000.0
5350585.05,5350585.05,1000000.0
5350585.07,5350585.07,1250000.0
5350585.08,5350585.08,1600000.0
5350585.09,5350585.09,1000000.0
5350585.10,5350585.10,930000.0
5350586.02,5350586.02,1300000.0
5350586.03,5350586.03,1300000.0
5350586.04,5350586.04,1100000.0
5350586.05,5350586.05,1200000.0
5350587.01,5350587.01,1200000.0
5350587.02,5350587.02,1100000.0
5350590.00,5350590.00,650000.0
5350591.01,5350591.01,750000.0
5350591.02,5350591.02,700000.0
5350592.01,5350592.01,750000.0
5350592.02,5350592.02,800000.0
5350593.01,5350593.01,1000000.0
5350593.02,5350593.02,1100000.0
5350593.03,5350593.03,1000000.0
5350593.04,5350593.04,1500000.0
5350600.01,5350600.01,1800000.0
5350600.02,5350600.02,1350000.0
5350601.00,5350601.00,2780000.0
5350602.00,5350602.00,2300000.0
5350603.00,5350603.00,900000.0
5350604.00,5350604.00,2000000.0
5350605.00,5350605.00,2000000.0
5350606.00,5350606.00,1250000.0
5350607.00,5350607.00,1300000.0
5350608.00,5350608.00,1300000.0
5350609.00,5350609.00,1800000.0
5350610.03,5350610.03,1000000.0
5350610.04,5350610.04,1000000.0
5350610.05,5350610.05,1300000.0
5350610.06,5350610.06,1300000.0
5350611.00,5350611.00,1200000.0
5350612.03,5350612.03,1500000.0
5350612.05,5350612.05,1250000.0
5350612.08,5350612.08,1200000.0
5350612.11,5350612.11,1300000.0
5350612.12,5350612.12,1200000.0
5350612.13,5350612.13,1250000.0
5350612.14,5350612.14,1000000.0
5350612.15,5350612.15,1200000.0
5350612.18,5350612.18,1110000.0
5350612.19,5350612.19,1000000.0
5350612.20,5350612.20,1200000.0
5350612.21,5350612.21,1150000.0
5350612.22,5350612.22,1200000.0
5350612.23,5350612.23,1200000.0
5350612.25,5350612.25,1500000.0
5350612.26,5350612.26,695000.0
5350612.27,5350612.27,1250000.0
5350612.28,5350612.28,1900000.0
5350612.29,5350612.29,1400000.0
5350613.01,5350613.01,1000000.0
5350613.03,5350613.03,1000000.0
5350613.04,5350613.04,750000.0
5350614.01,5350614.01,1000000.0
5350614.02,5350614.02,1000000.0
5350615.00,5350615.00,1300000.0
5350620.05,5350620.05,1100000.0
5350620.06,5350620.06,850000.0
5350620.07,5350620.07,1000000.0
5350620.09,5350620.09,890000.0
5350620.13,5350620.13,1500000.0
5350620.14,5350620.14,900000.0
5350620.15,5350620.15,700000.0
5350620.16,5350620.16,900000.0
5350620.17,5350620.17,900000.0
5350620.18,5350620.18,950000.0
5350620.19,5350620.19,1200000.0
5350620.20,5350620.20,1100000.0
5350620.21,5350620.21,850000.0
5350620.22,5350620.22,1000000.0
5350620.23,5350620.23,980000.0
5350620.24,5350620.24,950000.0
5350620.25,5350620.25,1000000.0
5350620.26,5350620.26,920000.0
5350620.27,5350620.27,950000.0
5350620.28,5350620.28,1000000.0
5350620.29,5350620.29,1070000.0
5350621.00,5350621.00,900000.0
5350622.00,5350622.00,850000.0
5350623.00,5350623.00,800000.0
5350624.00,5350624.00,900000.0
5350625.00,5350625.00,1500000.0
5350626.00,5350626.00,1500000.0
5350630.00,5350630.00,1200000.0
5350631.02,5350631.02,1000000.0
5350631.03,5350631.03,1200000.0
5350631.04,5350631.04,1000000.0
5350632.00,5350632.00,820000.0
5350633.00,5350633.00,700000.0
5350634.01,5350634.01,1000000.0
5350634.02,5350634.02,800000.0
5350635.00,5350635.00,900000.0
5350636.00,5350636.00,850000.0
5350637.00,5350637.00,1200000.0
5350638.00,5350638.00,755000.0
5350639.00,5350639.00,800000.0
5350800.01,5350800.01,690000.0
5350800.02,5350800.02,800000.0
5350801.01,5350801.01,800000.0
5350801.02,5350801.02,1000000.0
5350802.01,5350802.01,890000.0
5350802.02,5350802.02,1000000.0
5350803.03,5350803.03,1000000.0
5350803.04,5350803.04,1000000.0
5350803.05,5350803.05,900000.0
5350803.06,5350803.06,900000.0
5350804.01,5350804.01,1000000.0
5350804.05,5350804.05,950000.0
5350804.06,5350804.06,800000.0
5350804.07,5350804.07,650000.0
5350804.08,5350804.08,980000.0
5350804.10,5350804.10,645000.0
5350804.11,5350804.11,632000.0
5350804.12,5350804.12,850000.0
5350804.13,5350804.13,900000.0
5350805.04,5350805.04,920000.0
5350805.06,5350805.06,800000.0
5350805.09,5350805.09,800000.0
5350805.10,5350805.10,800000.0
5350805.16,5350805.16,990000.0
5350805.17,5350805.17,950000.0
5350805.18,5350805.18,800000.0
5350805.19,5350805.19,800000.0
5350805.20,5350805.20,800000.0
5350805.21,5350805.21,760000.0
5350805.22,5350805.22,1000000.0
5350805.23,5350805.23,880000.0
5350805.24,5350805.24,1800000.0
5350805.25,5350805.25,900000.0
5350805.26,5350805.26,2500000.0
5350805.27,5350805.27,900000.0
5350806.00,5350806.00,1000000.0
5350807.00,5350807.00,1110000.0
5350810.01,5350810.01,552000.0
5350810.02,5350810.02,770000.0
5350810.03,5350810.03,800000.0
5350810.04,5350810.04,740000.0
5350810.05,5350810.05,800000.0
5350811.00,5350811.00,700000.0
5350812.00,5350812.00,700000.0
5350820.03,5350820.03,1000000.0
5350820.04,5350820.04,800000.0
5350820.05,5350820.05,1000000.0
5350820.06,5350820.06,750000.0
5350820.07,5350820.07,1000000.0
5350830.00,5350830.00,1200000.0
5350831.01,5350831.01,900000.0
5350831.02,5350831.02,850000.0
5350832.00,5350832.00,900000.0
4420001.00,4420001.00,230000.0
4420002.00,4420002.00,160000.0
4420003.00,4420003.00,174000.0
4420004.00,4420004.00,200000.0
4420005.00,4420005.00,224000.0
4420006.00,4420006.00,200000.0
4420007.00,4420007.00,224000.0
4420008.00,4420008.00,190000.0
4420009.00,4420009.00,180000.0
4420010.00,4420010.00,250000.0
4420011.00,4420011.00,200000.0
4420012.01,4420012.01,200000.0
4420012.02,4420012.02,174000.0
4420013.01,4420013.01,210000.0
4420013.02,4420013.02,200000.0
4420013.03,4420013.03,220000.0
4420100.01,4420100.01,176000.0
4420100.02,4420100.02,184000.0
4420101.02,4420101.02,250000.0
4420101.03,4420101.03,200000.0
4420101.04,4420101.04,250000.0
4420102.00,4420102.00,224000.0
4420200.00,4420200.00,160000.0
4420201.00,4420201.00,150000.0
4420202.00,4420202.00,150000.0
4420203.00,4420203.00,170000.0
4420204.00,4420204.00,178000.0
4420205.01,4420205.01,200000.0
4420205.02,4420205.02,218000.0
4420205.03,4420205.03,230000.0
4420210.00,4420210.00,200000.0
4420211.00,4420211.00,200000.0
4420212.00,4420212.00,200000.0
4420213.00,4420213.00,250000.0
4420300.02,4420300.02,230000.0
4420302.00,4420302.00,160000.0
4420303.00,4420303.00,125000.0
4420304.00,4420304.00,200000.0
9330001.01,9330001.01,800000.0
9330001.02,9330001.02,800000.0
9330002.01,9330002.01,1000000.0
9330002.03,9330002.03,2000000.0
9330002.04,9330002.04,1100000.0
9330003.01,9330003.01,1600000.0
9330003.02,9330003.02,1600000.0
9330004.01,9330004.01,1340000.0
9330004.02,9330004.02,1600000.0
9330005.00,9330005.00,500000.0
9330006.01,9330006.01,2000000.0
9330006.02,9330006.02,2000000.0
9330007.01,9330007.01,2500000.0
9330007.02,9330007.02,3480000.0
9330008.02,9330008.02,3200000.0
9330009.00,9330009.00,2500000.0
9330010.01,9330010.01,1800000.0
9330010.02,9330010.02,3520000.0
9330011.00,9330011.00,1800000.0
9330012.01,9330012.01,2300000.0
9330012.02,9330012.02,1600000.0
9330013.01,9330013.01,1600000.0
9330013.03,9330013.03,1700000.0
9330013.04,9330013.04,1600000.0
9330014.01,9330014.01,1600000.0
9330014.02,9330014.02,1600000.0
9330015.01,9330015.01,1800000.0
9330015.02,9330015.02,1800000.0
9330016.01,9330016.01,1510000.0
9330016.04,9330016.04,1200000.0
9330016.05,9330016.05,1450000.0
9330016.06,9330016.06,552000.0
9330017.02,9330017.02,1300000.0
9330017.03,9330017.03,1500000.0
9330017.04,9330017.04,1700000.0
9330018.01,9330018.01,1600000.0
9330018.02,9330018.02,1600000.0
9330019.00,9330019.00,1800000.0
9330020.00,9330020.00,1840000.0
9330021.00,9330021.00,5000000.0
9330022.00,9330022.00,1000000.0
9330023.00,9330023.00,3100000.0
9330024.00,9330024.00,3200000.0
9330025.00,9330025.00,2780000.0
9330026.00,9330026.00,3020000.0
9330027.01,9330027.01,3000000.0
9330027.02,9330027.02,2800000.0
9330028.00,9330028.00,4480000.0
9330029.00,9330029.00,1800000.0
9330030.00,9330030.00,1900000.0
9330031.01,9330031.01,2400000.0
9330031.02,9330031.02,1700000.0
9330032.01,9330032.01,1400000.0
9330032.02,9330032.02,1500000.0
9330033.01,9330033.01,1600000.0
9330033.02,9330033.02,1510000.0
9330034.01,9330034.01,1400000.0
9330034.02,9330034.02,1500000.0
9330035.01,9330035.01,1600000.0
9330035.02,9330035.02,1500000.0
9330036.01,9330036.01,1510000.0
9330036.02,9330036.02,1600000.0
9330037.01,9330037.01,1550000.0
9330037.02,9330037.02,1440000.0
9330038.00,9330038.00,900000.0
9330039.01,9330039.01,1200000.0
9330039.02,9330039.02,850000.0
9330040.01,9330040.01,700000.0
9330040.02,9330040.02,755000.0
9330041.01,9330041.01,800000.0
9330041.02,9330041.02,1100000.0
9330042.00,9330042.00,2500000.0
9330043.01,9330043.01,2780000.0
9330043.02,9330043.02,3000000.0
9330044.00,9330044.00,3200000.0
9330045.01,9330045.01,2000000.0
9330045.02,9330045.02,1620000.0
9330046.00,9330046.00,910000.0
9330047.01,9330047.01,950000.0
9330047.02,9330047.02,700000.0
9330048.01,9330048.01,900000.0
9330048.02,9330048.02,1000000.0
9330049.02,9330049.02,980000.0
9330049.03,9330049.03,1000000.0
9330049.04,9330049.04,900000.0
9330049.05,9330049.05,820000.0
9330049.06,9330049.06,850000.0
9330050.02,9330050.02,730000.0
9330050.03,9330050.03,685000.0
9330050.04,9330050.04,500000.0
9330051.01,9330051.01,1700000.0
9330051.02,9330051.02,1510000.0
9330052.01,9330052.01,1560000.0
9330052.02,9330052.02,1500000.0
9330053.01,9330053.01,1500000.0
9330053.02,9330053.02,1500000.0
9330054.01,9330054.01,1600000.0
9330054.02,9330054.02,1510000.0
9330055.01,9330055.01,1200000.0
9330055.02,9330055.02,600000.0
9330056.01,9330056.01,750000.0
9330056.02,9330056.02,1200000.0
9330057.01,9330057.01,650000.0
9330057.02,9330057.02,1290000.0
9330058.00,9330058.00,750000.0
9330059.07,9330059.07,1450000.0
9330059.08,9330059.08,1300000.0
9330059.09,9330059.09,800000.0
9330059.10,9330059.10,750000.0
9330059.11,9330059.11,880000.0
9330059.13,9330059.13,800000.0
9330059.15,9330059.15,850000.0
9330059.16,9330059.16,1000000.0
9330059.17,9330059.17,690000.0
9330059.18,9330059.18,755000.0
9330060.01,9330060.01,600000.0
9330060.02,9330060.02,700000.0
9330061.00,9330061.00,850000.0
9330062.00,9330062.00,850000.0
9330063.00,9330063.00,650000.0
9330064.00,9330064.00,700000.0
9330065.00,9330065.00,800000.0
9330066.01,9330066.01,1000000.0
9330066.02,9330066.02,1300000.0
9330067.01,9330067.01,755000.0
9330067.02,9330067.02,1550000.0
9330068.00,9330068.00,900000.0
9330069.02,9330069.02,1100000.0
9330069.03,9330069.03,1000000.0
9330069.04,9330069.04,3320000.0
9330100.01,9330100.01,1510000.0
9330100.02,9330100.02,1300000.0
9330101.03,9330101.03,650000.0
9330101.04,9330101.04,730000.0
9330101.05,9330101.05,880000.0
9330101.06,9330101.06,800000.0
9330102.02,9330102.02,900000.0
9330103.01,9330103.01,900000.0
9330103.02,9330103.02,900000.0
9330104.01,9330104.01,1600000.0
9330104.02,9330104.02,1700000.0
9330110.02,9330110.02,1740000.0
9330110.03,9330110.03,1740000.0
9330110.04,9330110.04,1510000.0
9330111.02,9330111.02,1600000.0
9330111.05,9330111.05,1390000.0
9330111.07,9330111.07,880000.0
9330112.00,9330112.00,1640000.0
9330113.00,9330113.00,1390000.0
9330114.01,9330114.01,1700000.0
9330114.02,9330114.02,1600000.0
9330115.00,9330115.00,1400000.0
9330116.00,9330116.00,2000000.0
9330117.00,9330117.00,2000000.0
9330118.00,9330118.00,1150000.0
9330119.00,9330119.00,2000000.0
9330120.00,9330120.00,2000000.0
9330121.00,9330121.00,2440000.0
9330122.00,9330122.00,2000000.0
9330130.01,9330130.01,1340000.0
9330130.03,9330130.03,1300000.0
9330131.00,9330131.00,2700000.0
9330132.00,9330132.00,3800000.0
9330133.01,9330133.01,2200000.0
9330133.02,9330133.02,2500000.0
9330134.00,9330134.00,3560000.0
9330135.00,9330135.00,3480000.0
9330140.02,9330140.02,1000000.0
9330140.03,9330140.03,1300000.0
9330140.04,9330140.04,1000000.0
9330141.02,9330141.02,900000.0
9330141.03,9330141.03,1400000.0
9330141.04,9330141.04,1450000.0
9330142.01,9330142.01,1300000.0
9330142.02,9330142.02,1500000.0
9330142.03,9330142.03,1500000.0
9330143.01,9330143.01,1500000.0
9330143.02,9330143.02,1600000.0
9330143.03,9330143.03,1680000.0
9330143.04,9330143.04,1600000.0
9330144.03,9330144.03,1500000.0
9330144.04,9330144.04,1200000.0
9330144.05,9330144.05,1390000.0
9330144.06,9330144.06,1400000.0
9330145.01,9330145.01,1800000.0
9330145.02,9330145.02,1300000.0
9330146.00,9330146.00,1200000.0
9330147.04,9330147.04,552000.0
9330147.05,9330147.05,645000.0
9330147.07,9330147.07,600000.0
9330147.09,9330147.09,516000.0
9330147.10,9330147.10,600000.0
9330147.11,9330147.11,452000.0
9330147.12,9330147.12,600000.0
9330147.13,9330147.13,765000.0
9330147.14,9330147.14,1000000.0
