ctuid,name,canadian_born,naturalized,non_citizens,npr,population
8250204.06,8250204.06,65.5,26.0,8.4,0.8,3275
8250204.07,8250204.07,76.4,18.0,5.6,0.0,1420
8250204.08,8250204.08,76.7,18.3,5.0,0.0,1695
8250204.09,8250204.09,77.4,17.6,5.1,0.3,6270
8250204.10,8250204.10,57.9,31.6,9.2,0.0,380
8250204.12,8250204.12,71.3,22.7,6.1,0.8,5340
8250204.13,8250204.13,65.0,26.7,8.4,0.7,3770
8250205.02,8250205.02,82.6,10.5,6.9,1.1,3185
8250205.04,8250205.04,83.5,9.1,7.5,0.5,4055
8250205.05,8250205.05,85.6,10.0,4.4,0.3,3305
8250205.06,8250205.06,88.0,7.9,4.2,0.0,3095
8250205.07,8250205.07,83.9,9.7,6.2,0.7,6005
8250205.08,8250205.08,86.0,9.3,4.6,0.5,4780
8250205.09,8250205.09,85.9,8.8,5.2,0.2,7045
8250206.02,8250206.02,90.8,5.7,3.5,0.7,3005
8250206.05,8250206.05,82.1,9.7,8.3,0.6,7750
8250206.06,8250206.06,75.8,17.3,6.9,0.5,7130
8250206.07,8250206.07,81.0,10.4,8.6,0.6,6905
8250206.08,8250206.08,83.2,10.7,6.1,0.4,9445
8250206.09,8250206.09,72.8,18.6,8.5,1.4,8365
8250206.10,8250206.10,86.4,9.3,4.4,0.3,7115
8250206.11,8250206.11,86.9,8.1,4.9,0.0,6435
8250207.01,8250207.01,90.5,5.6,3.7,0.3,4545
8250207.03,8250207.03,85.6,7.8,6.7,0.4,6615
8250207.04,8250207.04,81.3,12.2,6.4,0.4,5760
9300001.00,9300001.00,87.5,9.1,3.5,1.0,4185
9300002.02,9300002.02,88.1,8.9,3.2,0.3,3600
9300003.00,9300003.00,84.3,9.4,6.1,2.5,1815
9300004.00,9300004.00,86.7,8.7,4.6,0.5,1840
9300005.00,9300005.00,84.2,12.2,3.6,0.5,3065
9300006.00,9300006.00,84.9,9.7,5.4,0.4,2315
9300007.00,9300007.00,86.2,9.0,4.8,0.5,5235
9300008.00,9300008.00,85.1,10.5,4.3,0.9,4620
9300009.00,9300009.00,74.7,24.0,2.7,0.0,375
9300010.00,9300010.00,82.3,9.6,8.1,1.2,2405
9300011.01,9300011.01,84.7,13.6,3.4,0.0,295
9300011.02,9300011.02,81.4,12.4,6.2,0.4,4000
9300012.01,9300012.01,95.9,4.1,0.0,0.0,245
9300012.03,9300012.03,83.3,16.7,0.0,0.0,90
9300012.04,9300012.04,100.0,0.0,0.0,0.0,45
9300012.05,9300012.05,100.0,0.0,0.0,0.0,155
9300012.07,9300012.07,92.3,7.7,0.0,0.0,130
9300013.00,9300013.00,76.8,17.9,5.0,1.1,1785
9300014.00,9300014.00,88.0,9.7,2.2,0.0,2995
9300015.00,9300015.00,89.6,7.8,2.6,1.1,3795
9300016.02,9300016.02,80.3,14.2,5.3,0.5,4435
9300016.03,9300016.03,82.8,12.5,4.8,0.9,9190
9300016.04,9300016.04,78.3,14.9,7.0,0.8,2485
9300017.01,9300017.01,87.9,8.1,3.9,0.4,6145
9300017.02,9300017.02,83.5,9.3,7.3,2.0,6915
9300018.01,9300018.01,84.4,11.6,4.0,0.3,3115
9300018.02,9300018.02,87.3,8.7,3.9,0.4,5445
9300019.00,9300019.00,86.2,11.1,2.8,0.3,3800
9300020.01,9300020.01,100.0,0.0,0.0,0.0,45
9300020.02,9300020.02,85.7,11.7,2.6,0.0,980
9300020.03,9300020.03,82.4,12.0,5.5,0.9,4755
9300021.00,9300021.00,80.1,14.4,5.5,1.0,1005
9300022.00,9300022.00,80.7,14.7,5.0,0.0,1090
9300023.02,9300023.02,80.3,14.7,5.2,1.5,3395
9300024.00,9300024.00,87.6,7.7,4.7,0.0,1170
9300025.00,9300025.00,90.1,7.7,2.2,0.0,3880
9300026.00,9300026.00,93.6,6.4,0.0,0.0,235
9300028.00,9300028.00,83.3,12.3,4.4,0.7,5580
9300030.00,9300030.00,97.5,1.2,1.2,0.0,800
9300031.00,9300031.00,80.9,16.1,3.2,0.0,1860
9300032.00,9300032.00,87.5,9.8,2.5,0.0,2000
9300033.00,9300033.00,95.2,4.8,0.0,0.0,210
4470001.01,4470001.01,94.0,2.6,3.6,1.7,5060
4470001.02,4470001.02,94.8,3.2,2.0,1.1,2810
4470002.00,4470002.00,90.6,3.6,5.9,1.6,3730
4470003.00,4470003.00,92.5,3.8,3.7,2.1,6020
4470004.00,4470004.00,96.0,1.5,2.5,0.3,3395
4470005.00,4470005.00,95.1,3.3,1.5,0.3,7265
4470006.00,4470006.00,93.2,1.4,5.5,3.4,4990
4470007.00,4470007.00,85.1,5.8,9.0,2.4,4255
4470008.00,4470008.00,95.5,2.1,2.4,1.1,7280
4470009.01,4470009.01,93.1,3.0,3.9,1.5,6415
4470009.02,4470009.02,95.4,3.3,1.5,0.8,4735
4470010.00,4470010.00,96.7,1.5,1.7,1.0,7375
4470011.00,4470011.00,98.6,1.1,0.3,0.0,4895
4470012.00,4470012.00,98.3,1.4,0.0,0.0,1800
4470013.00,4470013.00,99.3,0.7,0.0,0.0,1380
4470014.00,4470014.00,96.0,2.2,1.7,0.9,6195
4470015.00,4470015.00,96.7,2.0,1.3,1.2,6070
4470100.00,4470100.00,98.8,1.2,0.0,0.0,840
4470101.00,4470101.00,97.9,0.9,1.2,0.7,4945
4470102.00,4470102.00,97.5,1.0,1.7,1.2,2585
4470103.00,4470103.00,97.8,0.6,1.5,1.2,1625
4470104.00,4470104.00,98.9,1.1,0.0,0.0,885
4470105.00,4470105.00,98.1,0.6,1.3,1.3,770
4470106.00,4470106.00,96.0,3.6,0.0,0.0,1245
4470107.00,4470107.00,98.9,0.0,1.1,1.1,925
4470108.00,4470108.00,99.5,0.5,0.0,0.0,1065
8350001.02,8350001.02,67.0,20.6,12.1,1.5,2350
8350001.03,8350001.03,64.6,19.7,15.8,2.6,4730
8350001.04,8350001.04,70.3,14.8,14.8,2.0,1280
8350001.05,8350001.05,55.4,14.3,30.1,14.2,4635
8350001.06,8350001.06,58.5,23.7,17.8,4.1,4810
8350001.07,8350001.07,67.0,22.6,10.3,1.2,4885
8350002.01,8350002.01,78.5,13.8,7.7,0.8,3635
8350002.02,8350002.02,63.5,20.1,16.5,3.2,3490
8350002.03,8350002.03,67.2,21.6,11.2,1.4,2805
8350002.04,8350002.04,54.8,20.4,24.8,6.3,4410
8350002.05,8350002.05,66.0,19.9,13.9,2.3,2160
8350003.00,8350003.00,70.3,17.1,12.6,2.8,3890
8350004.01,8350004.01,77.9,10.4,11.4,5.7,1400
8350004.02,8350004.02,70.5,18.4,10.9,4.0,4175
8350005.01,8350005.01,84.8,10.1,5.1,1.5,1980
8350005.02,8350005.02,72.0,18.4,9.7,1.5,4015
8350005.07,8350005.07,74.3,20.8,4.8,0.8,3820
8350005.08,8350005.08,65.8,26.7,7.6,0.0,2570
8350005.09,8350005.09,65.6,26.0,8.2,0.9,3360
8350005.10,8350005.10,57.3,34.9,7.8,0.5,4100
8350005.11,8350005.11,59.7,31.2,8.9,1.0,3810
8350005.12,8350005.12,58.2,35.2,6.6,0.0,1890
8350005.13,8350005.13,61.6,28.2,10.1,1.2,4115
8350006.03,8350006.03,50.6,20.9,28.3,3.4,3545
8350006.04,8350006.04,66.2,17.3,16.5,2.6,2340
8350006.05,8350006.05,60.7,20.8,18.4,1.9,5265
8350006.06,8350006.06,62.4,16.7,20.9,2.9,5505
8350006.08,8350006.08,71.4,21.0,7.5,0.2,5795
8350006.09,8350006.09,66.8,23.7,9.5,1.0,5040
8350006.13,8350006.13,66.6,22.0,11.4,1.0,5025
8350006.14,8350006.14,66.5,26.7,6.8,2.0,1985
8350006.15,8350006.15,60.6,25.7,13.9,1.4,4615
8350006.16,8350006.16,68.1,22.5,9.1,0.5,1930
8350006.17,8350006.17,71.8,22.4,5.7,0.4,5375
8350006.18,8350006.18,72.8,24.4,3.0,0.0,3010
8350006.19,8350006.19,70.2,24.1,5.8,0.8,3720
8350006.20,8350006.20,58.2,25.4,16.7,1.9,1555
8350007.01,8350007.01,77.1,12.2,10.8,0.6,3475
8350007.02,8350007.02,76.5,17.8,5.7,1.2,6085
8350008.01,8350008.01,88.8,9.6,1.3,0.0,1565
8350008.02,8350008.02,69.2,10.6,20.2,6.9,2455
8350009.00,8350009.00,87.9,10.8,1.2,0.0,4600
8350010.00,8350010.00,72.1,16.8,11.0,3.6,3640
8350011.00,8350011.00,71.8,12.1,16.1,8.7,5770
8350012.01,8350012.01,71.1,14.9,14.0,3.9,4730
8350012.02,8350012.02,69.8,14.9,15.3,4.0,2780
8350013.00,8350013.00,65.4,11.7,23.0,14.0,4265
8350014.00,8350014.00,80.6,11.5,7.8,2.9,4485
8350015.02,8350015.02,88.0,8.6,3.3,0.6,3155
8350016.02,8350016.02,86.2,8.4,5.5,1.0,2925
8350017.00,8350017.00,82.6,11.5,6.0,0.7,3340
8350018.00,8350018.00,88.9,11.1,0.0,0.0,45
8350019.01,8350019.01,79.2,13.5,6.2,4.2,480
8350019.02,8350019.02,85.3,8.7,6.2,1.0,3495
8350020.00,8350020.00,81.4,11.2,7.4,2.4,6545
8350021.00,8350021.00,76.3,11.5,12.3,5.9,6200
8350022.00,8350022.00,66.1,14.3,19.6,13.5,4555
8350023.00,8350023.00,54.6,15.5,30.1,21.5,4555
8350024.01,8350024.01,87.1,10.3,2.2,0.7,1355
8350024.02,8350024.02,81.0,14.3,5.0,1.0,2415
8350025.00,8350025.00,68.7,18.3,13.1,2.8,3255
8350026.01,8350026.01,57.9,17.6,24.4,1.5,2955
8350026.02,8350026.02,75.5,13.9,10.4,0.7,2695
8350027.00,8350027.00,60.7,21.4,18.0,3.2,6565
8350028.00,8350028.00,67.9,16.3,15.8,2.5,6285
8350029.00,8350029.00,81.5,12.8,5.7,1.3,6115
8350030.00,8350030.00,72.1,17.9,9.9,3.6,5745
8350031.00,8350031.00,72.4,14.8,12.8,2.2,5055
8350032.01,8350032.01,68.4,16.9,14.7,4.1,5130
8350032.02,8350032.02,71.6,16.2,12.1,6.7,4955
8350033.01,8350033.01,68.1,14.0,18.0,8.3,5165
8350033.02,8350033.02,66.5,16.1,17.4,8.7,4415
8350034.01,8350034.01,61.4,17.5,20.7,10.7,1400
8350034.02,8350034.02,64.7,25.8,9.5,1.2,2480
8350034.03,8350034.03,86.6,9.0,4.2,1.3,2280
8350035.00,8350035.00,83.9,9.9,6.1,1.4,3290
8350036.00,8350036.00,84.4,10.6,5.0,0.6,3200
8350037.00,8350037.00,86.4,10.9,2.8,0.3,3810
8350038.00,8350038.00,82.4,10.4,7.2,1.4,3125
8350039.00,8350039.00,82.6,12.1,5.3,0.8,4780
8350040.00,8350040.00,89.1,7.7,3.2,0.6,4355
8350041.00,8350041.00,88.3,7.4,4.2,0.6,3370
8350042.01,8350042.01,74.8,12.4,12.8,0.6,3350
8350042.02,8350042.02,82.5,12.3,5.0,0.3,3200
8350043.00,8350043.00,87.9,9.4,2.7,0.0,2760
8350044.00,8350044.00,60.3,22.5,17.1,4.7,6260
8350045.00,8350045.00,46.9,40.6,13.0,3.5,1270
8350046.00,8350046.00,52.5,21.5,26.0,6.0,4590
8350047.00,8350047.00,57.6,17.8,24.6,4.8,8100
8350048.00,8350048.00,82.1,11.6,6.2,0.8,3610
8350049.00,8350049.00,79.9,9.8,10.2,2.3,3665
8350050.00,8350050.00,73.2,16.5,10.2,1.4,4425
8350051.01,8350051.01,78.5,11.9,9.6,1.3,1930
8350052.02,8350052.02,75.7,12.8,11.5,0.7,2695
8350053.00,8350053.00,64.2,15.0,20.8,3.2,6950
8350054.01,8350054.01,63.7,26.3,10.4,1.9,1350
8350054.03,8350054.03,69.9,19.0,10.8,0.0,1710
8350055.00,8350055.00,67.8,21.4,10.9,1.9,3700
8350056.00,8350056.00,63.9,22.5,13.5,1.6,4105
8350057.00,8350057.00,85.9,10.5,3.9,0.7,2055
8350058.00,8350058.00,76.1,15.9,7.9,0.6,6180
8350059.00,8350059.00,76.7,15.3,7.9,1.2,6150
8350060.01,8350060.01,74.0,16.2,10.1,0.8,2535
8350060.02,8350060.02,72.7,17.9,9.6,0.3,3585
8350061.00,8350061.00,65.2,25.2,9.6,1.8,3330
8350062.02,8350062.02,65.4,19.6,15.1,3.5,2990
8350063.00,8350063.00,78.7,13.9,7.5,1.4,3825
8350064.01,8350064.01,85.0,9.6,5.4,1.2,2140
8350065.01,8350065.01,65.7,23.4,11.1,0.3,3205
8350065.02,8350065.02,77.1,10.4,12.3,1.1,3320
8350066.01,8350066.01,72.1,15.2,12.5,1.4,2870
8350066.02,8350066.02,79.2,13.0,7.8,1.3,1925
8350067.01,8350067.01,70.2,17.9,11.9,0.0,1595
8350067.02,8350067.02,67.4,17.1,15.6,1.9,2635
8350068.01,8350068.01,72.3,17.9,9.4,1.3,1535
8350068.02,8350068.02,70.8,16.0,13.3,1.9,2930
8350069.00,8350069.00,62.6,24.5,12.9,1.0,2995
8350070.00,8350070.00,67.8,17.2,15.1,2.8,3870
8350071.00,8350071.00,67.2,20.0,12.7,1.5,4295
8350072.00,8350072.00,79.6,14.1,6.3,0.6,3625
8350073.00,8350073.00,69.9,18.5,11.6,2.2,5050
8350075.01,8350075.01,69.0,18.0,13.2,1.5,2000
8350075.02,8350075.02,71.6,19.7,8.7,0.8,5780
8350075.03,8350075.03,67.6,17.5,14.8,1.0,2055
8350075.04,8350075.04,55.0,21.5,23.8,4.6,1955
8350075.05,8350075.05,68.9,20.8,10.2,0.6,4055
8350075.07,8350075.07,67.7,17.1,15.2,1.0,5350
8350075.08,8350075.08,74.9,15.0,10.1,0.5,5005
8350075.09,8350075.09,79.4,14.7,5.9,0.0,2965
8350075.10,8350075.10,75.4,17.0,7.6,1.1,6725
8350075.12,8350075.12,56.8,21.9,21.3,3.8,6105
8350075.13,8350075.13,64.8,25.0,10.3,1.5,3365
8350075.14,8350075.14,59.2,24.4,16.5,2.6,5190
8350076.01,8350076.01,77.0,15.3,7.7,0.9,2720
8350076.02,8350076.02,67.0,18.4,14.6,1.4,5385
8350077.01,8350077.01,67.6,25.0,7.6,0.9,3300
8350077.02,8350077.02,61.9,21.5,16.5,1.2,5400
8350078.02,8350078.02,63.4,24.0,12.6,2.4,4560
8350078.03,8350078.03,80.5,15.6,3.9,0.0,2435
8350078.05,8350078.05,64.4,26.9,8.5,0.4,3750
8350078.06,8350078.06,62.5,26.7,10.8,1.6,6080
8350078.07,8350078.07,77.1,16.8,5.9,0.3,4900
8350078.08,8350078.08,69.7,21.1,9.1,1.1,3645
8350078.09,8350078.09,63.4,23.9,12.5,1.3,4760
8350078.12,8350078.12,57.8,34.2,8.0,0.6,7075
8350078.15,8350078.15,66.4,29.9,3.9,0.7,2155
8350078.16,8350078.16,72.5,22.7,4.9,0.3,3970
8350078.18,8350078.18,66.4,26.9,6.7,0.7,5765
8350078.19,8350078.19,70.2,21.6,8.3,2.1,3375
8350078.20,8350078.20,59.1,30.6,10.4,0.7,5215
8350078.21,8350078.21,56.1,36.5,7.4,0.4,3370
8350078.22,8350078.22,56.8,36.6,6.6,2.2,2940
8350078.23,8350078.23,69.7,20.8,9.5,1.0,2095
8350078.24,8350078.24,76.7,17.1,6.3,0.4,3985
8350079.07,8350079.07,61.6,26.8,11.7,0.8,4960
8350079.08,8350079.08,65.3,25.7,9.0,1.3,7830
8350079.09,8350079.09,56.8,23.4,19.8,1.7,4065
8350079.10,8350079.10,66.5,22.2,11.4,1.2,1715
8350079.11,8350079.11,80.7,14.1,5.2,0.5,5285
8350079.12,8350079.12,66.7,29.6,0.0,0.0,135
8350079.13,8350079.13,94.3,4.4,1.3,0.0,1930
8350079.14,8350079.14,51.8,27.6,20.6,1.1,8095
8350079.15,8350079.15,51.4,33.2,15.2,1.5,4920
8350079.16,8350079.16,50.6,28.2,21.2,1.1,4840
8350079.17,8350079.17,67.8,26.4,5.7,0.9,6355
8350079.18,8350079.18,55.6,31.6,12.8,1.5,3040
8350079.19,8350079.19,69.3,21.8,8.6,0.0,3995
8350079.20,8350079.20,62.2,23.7,14.1,1.5,2275
8350090.01,8350090.01,59.4,26.3,14.2,2.2,5135
8350090.02,8350090.02,57.3,22.5,20.1,1.9,3405
8350090.03,8350090.03,61.4,23.1,15.3,1.1,2840
8350090.04,8350090.04,58.3,25.3,16.3,1.8,5265
8350090.05,8350090.05,67.9,19.6,12.6,1.5,4000
8350090.06,8350090.06,69.5,17.8,12.7,1.9,4405
8350090.08,8350090.08,75.7,14.9,9.4,0.7,3355
8350090.09,8350090.09,74.1,16.0,9.9,1.5,4820
8350090.11,8350090.11,71.7,19.5,8.6,3.2,2955
8350090.12,8350090.12,53.2,23.6,23.1,6.9,4175
8350090.13,8350090.13,67.3,21.0,11.8,3.1,3380
8350090.15,8350090.15,62.3,23.1,14.7,3.6,6310
8350090.16,8350090.16,67.9,18.9,13.3,4.4,2940
8350090.17,8350090.17,68.2,17.4,14.6,2.7,3160
8350090.18,8350090.18,77.0,13.3,9.7,1.2,2825
8350090.19,8350090.19,56.9,26.3,16.6,4.9,3065
8350090.20,8350090.20,55.5,22.0,22.5,6.8,3975
8350090.21,8350090.21,65.0,24.3,10.8,2.4,6465
8350090.22,8350090.22,57.5,32.5,10.0,2.5,4050
8350100.00,8350100.00,88.0,5.3,6.7,1.5,3750
8350101.01,8350101.01,87.6,8.0,4.3,0.2,5165
8350101.02,8350101.02,85.9,9.5,4.8,0.7,5760
8350102.00,8350102.00,92.8,5.8,1.5,0.0,4765
8350103.00,8350103.00,91.9,6.2,2.1,0.5,6585
8350104.02,8350104.02,83.1,13.0,3.9,0.5,7010
8350104.10,8350104.10,90.8,5.0,3.9,0.0,1685
8350104.13,8350104.13,92.1,6.4,1.5,0.0,4560
8350104.15,8350104.15,90.6,6.9,2.6,0.0,3035
8350104.16,8350104.16,89.2,9.9,1.1,0.0,4250
8350104.17,8350104.17,80.3,11.6,8.2,0.8,7775
8350104.19,8350104.19,89.4,6.0,4.5,0.1,7290
8350104.20,8350104.20,58.1,26.1,15.7,3.7,5400
8350104.25,8350104.25,65.5,28.1,6.5,0.7,6195
8350104.30,8350104.30,55.6,25.9,18.4,2.8,5780
8350104.32,8350104.32,49.0,30.0,20.9,3.1,6390
8350104.36,8350104.36,58.9,27.5,13.6,2.9,5955
8350104.40,8350104.40,59.6,27.9,12.6,2.1,7270
8350104.41,8350104.41,48.9,22.3,28.9,7.9,4730
8350104.42,8350104.42,48.1,26.0,26.0,6.7,3880
8350104.44,8350104.44,52.4,30.8,16.6,3.5,3130
8350104.45,8350104.45,52.0,29.0,19.0,4.2,5425
8350104.46,8350104.46,45.4,32.0,22.5,5.9,4485
8350104.47,8350104.47,44.9,29.6,25.3,3.7,4075
8350104.48,8350104.48,34.9,27.0,38.1,2.3,2220
8350104.49,8350104.49,33.3,33.3,33.4,5.9,9420
8350104.50,8350104.50,31.6,29.6,38.8,7.5,5625
8350104.52,8350104.52,41.8,24.7,33.5,3.3,1375
8350104.53,8350104.53,43.7,32.2,24.1,2.2,13430
8350104.55,8350104.55,83.7,14.0,4.7,0.0,215
8350104.56,8350104.56,78.9,10.5,7.9,0.0,190
8350104.58,8350104.58,63.1,24.4,12.5,2.0,17070
8350104.59,8350104.59,53.5,24.7,21.8,1.9,6135
8350104.60,8350104.60,65.8,27.9,6.3,1.1,2205
8350104.61,8350104.61,53.5,28.7,17.8,1.4,5005
8350104.62,8350104.62,92.6,7.4,0.0,0.0,340
8350104.63,8350104.63,67.8,23.6,8.6,0.8,3545
8350104.64,8350104.64,56.1,28.6,15.3,3.1,3895
8350104.65,8350104.65,52.2,27.7,20.1,3.0,4745
8350104.66,8350104.66,68.4,19.4,12.1,2.1,4990
8350104.67,8350104.67,66.2,27.5,6.1,0.7,2305
8350104.68,8350104.68,58.3,24.0,17.7,3.7,4785
8350104.69,8350104.69,58.5,32.7,8.9,1.2,3445
8350104.70,8350104.70,57.5,27.6,14.9,2.6,4555
8350104.71,8350104.71,54.2,30.2,15.5,2.4,7135
8350104.72,8350104.72,59.5,23.5,17.1,1.6,5540
8350104.73,8350104.73,58.6,25.8,15.6,3.6,6735
8350104.74,8350104.74,51.0,27.1,22.0,2.4,5230
8350104.75,8350104.75,58.5,22.9,18.5,1.9,10615
8350104.76,8350104.76,62.9,21.2,16.1,1.7,2860
8350104.77,8350104.77,45.4,29.0,25.6,2.7,2910
8350104.78,8350104.78,60.3,25.0,14.7,2.2,4045
8350104.79,8350104.79,46.5,24.4,29.0,4.8,4465
8350104.80,8350104.80,48.9,30.9,20.3,2.4,3785
8350104.81,8350104.81,91.9,6.9,1.2,0.0,3745
8350104.82,8350104.82,89.0,7.4,3.5,0.0,4670
8350104.83,8350104.83,89.2,7.9,3.0,0.0,4040
8350104.84,8350104.84,85.0,9.5,5.6,0.5,3940
8350105.03,8350105.03,93.4,5.7,1.0,0.0,3935
8350105.04,8350105.04,93.4,4.9,1.9,0.0,4535
8350105.05,8350105.05,92.2,6.1,1.8,0.0,4545
8350105.06,8350105.06,91.4,6.8,1.8,0.0,4455
8350106.02,8350106.02,93.3,3.8,2.8,0.0,3900
8350106.03,8350106.03,85.9,7.2,7.0,0.7,9125
8350106.04,8350106.04,93.2,4.7,2.2,0.3,7570
8350110.01,8350110.01,92.9,5.7,1.5,0.0,3445
8350110.02,8350110.02,90.3,5.3,4.4,0.2,4585
8350111.00,8350111.00,88.0,5.2,6.8,0.0,1840
8350120.01,8350120.01,85.0,10.9,4.0,0.4,7155
8350120.02,8350120.02,87.3,9.2,3.5,0.8,4530
8350120.03,8350120.03,82.3,11.5,6.2,1.6,2175
8350120.05,8350120.05,86.4,9.0,4.7,0.3,6960
8350120.07,8350120.07,87.4,7.4,5.2,0.2,6590
8350120.09,8350120.09,90.5,7.4,2.1,0.0,3490
8350120.10,8350120.10,91.5,5.4,3.1,0.6,4410
8350121.02,8350121.02,88.7,7.9,3.5,0.0,4200
8350121.03,8350121.03,90.8,7.6,1.6,0.0,2235
8350121.04,8350121.04,89.3,9.4,1.4,0.0,5865
8350121.06,8350121.06,85.0,10.4,4.4,0.9,5750
8350121.11,8350121.11,67.0,26.7,6.4,0.9,1650
8350121.12,8350121.12,60.3,28.8,10.8,1.0,6870
8350121.13,8350121.13,68.4,25.9,5.8,1.2,5725
8350121.14,8350121.14,59.7,30.6,9.9,1.3,5520
8350121.15,8350121.15,62.3,30.9,6.9,0.3,4440
8350121.17,8350121.17,62.8,29.5,7.7,0.5,6570
8350121.18,8350121.18,53.7,33.5,12.8,1.5,3555
8350140.04,8350140.04,90.8,7.6,1.7,0.0,5585
8350140.08,8350140.08,75.2,8.6,16.2,4.0,1855
8350140.09,8350140.09,58.2,36.5,5.4,0.9,3795
8350140.10,8350140.10,63.1,26.2,10.7,1.8,6730
8350140.11,8350140.11,100.0,0.0,0.0,0.0,140
8350140.12,8350140.12,86.7,11.4,1.9,0.0,2415
8350140.14,8350140.14,60.4,22.5,17.2,1.1,3090
8350140.15,8350140.15,54.7,30.4,15.0,1.7,7215
8350140.16,8350140.16,56.5,28.2,15.3,0.0,2750
8350140.17,8350140.17,60.3,27.3,12.4,1.5,6630
8350140.19,8350140.19,79.7,11.6,8.7,1.4,2460
8350140.20,8350140.20,88.5,9.1,2.4,0.0,5520
8350140.21,8350140.21,88.7,9.9,1.3,0.0,3745
8350141.01,8350141.01,100.0,0.0,0.9,0.0,1060
8350141.02,8350141.02,95.5,2.9,1.6,0.3,5505
8350142.01,8350142.01,95.2,3.6,1.2,0.0,6845
8350142.02,8350142.02,95.5,3.0,1.5,0.0,3665
8350142.04,8350142.04,95.5,3.7,0.8,0.0,5830
8350142.05,8350142.05,96.1,3.5,0.5,0.0,3985
8350142.06,8350142.06,93.9,3.5,2.5,0.5,6160
8350150.01,8350150.01,84.8,12.5,2.7,0.2,4575
8350150.02,8350150.02,93.7,3.8,2.5,0.0,4180
8350151.03,8350151.03,89.5,9.0,1.5,0.0,4910
8350151.04,8350151.04,78.7,12.7,8.7,2.4,3100
8350151.05,8350151.05,88.6,8.2,3.3,0.0,4280
8350151.06,8350151.06,83.6,9.8,6.6,0.9,3940
8350151.07,8350151.07,84.0,11.3,4.7,0.5,4620
8350152.00,8350152.00,91.9,5.3,2.8,0.2,9030
8350153.01,8350153.01,81.0,8.8,10.1,0.9,4800
8350153.02,8350153.02,85.7,6.1,8.2,0.8,8215
8350154.00,8350154.00,87.6,7.4,5.0,0.3,11615
8350155.00,8350155.00,94.1,3.9,2.0,0.4,5210
8350156.00,8350156.00,94.3,3.3,2.4,0.2,6425
8350157.00,8350157.00,96.0,2.8,1.2,0.2,4490
8350160.01,8350160.01,89.3,7.9,2.8,0.5,5665
8350160.03,8350160.03,98.4,0.3,1.4,0.5,1840
8350160.04,8350160.04,93.7,4.9,1.4,0.0,2470
8350161.01,8350161.01,90.9,6.6,2.5,0.4,5870
8350161.03,8350161.03,91.1,4.8,3.9,0.8,3725
8350161.04,8350161.04,93.4,3.2,3.4,0.3,3930
8350162.01,8350162.01,89.7,4.7,5.6,0.9,2765
8350162.03,8350162.03,88.7,6.1,5.2,1.0,7860
8350162.04,8350162.04,95.0,3.6,1.4,0.0,3475
8350162.05,8350162.05,86.7,5.9,7.4,0.9,6320
8350163.03,8350163.03,93.9,3.9,2.2,0.0,3420
8350163.05,8350163.05,90.6,4.7,4.8,0.3,6090
8350163.06,8350163.06,92.2,5.4,2.4,0.1,7850
8350164.01,8350164.01,86.0,7.6,6.4,1.3,3530
8350164.03,8350164.03,94.2,4.6,1.3,0.2,5165
8350164.04,8350164.04,91.2,7.3,1.4,0.2,5920
8350165.01,8350165.01,92.5,3.6,3.9,0.0,2940
8350165.03,8350165.03,100.0,0.0,0.0,0.0,980
8350165.04,8350165.04,92.5,4.8,2.5,0.0,6090
8350166.02,8350166.02,93.9,4.7,1.4,0.0,4750
8350200.00,8350200.00,97.7,1.5,0.0,0.0,1330
3200001.00,3200001.00,79.1,6.0,15.7,3.7,670
3200002.00,3200002.00,86.2,4.4,9.5,4.0,3540
3200003.00,3200003.00,85.7,5.6,8.6,2.3,3940
3200004.00,3200004.00,72.1,7.2,20.7,8.1,6430
3200005.00,3200005.00,66.2,6.2,28.0,20.7,1375
3200006.00,3200006.00,77.2,9.4,13.4,2.5,5980
3200007.00,3200007.00,77.8,8.3,13.8,4.0,4240
3200008.00,3200008.00,84.9,7.3,7.8,0.7,8065
3200009.00,3200009.00,94.2,3.9,1.7,0.3,3555
3200010.00,3200010.00,91.2,3.8,4.7,0.9,1695
3200011.00,3200011.00,89.6,3.9,6.5,1.3,5190
3200012.00,3200012.00,91.6,4.7,3.8,0.0,3795
3200013.00,3200013.00,89.1,3.8,7.2,1.9,7460
3200014.00,3200014.00,93.1,4.4,2.5,0.4,3965
3200015.00,3200015.00,85.9,3.8,10.3,2.3,1950
3200017.00,3200017.00,98.6,1.4,0.0,0.0,1070
3200018.00,3200018.00,96.7,2.3,1.0,0.0,5075
3200019.00,3200019.00,97.2,2.5,0.6,0.0,1770
3200020.00,3200020.00,97.7,1.7,0.5,0.0,7495
3200021.00,3200021.00,93.4,4.0,2.6,0.0,4155
3200022.00,3200022.00,95.5,2.9,1.6,0.0,2795
3200023.00,3200023.00,94.1,3.5,2.4,0.3,7520
3200024.00,3200024.00,96.2,2.5,1.4,0.0,5915
3200025.00,3200025.00,97.1,2.9,0.0,0.0,520
3200026.00,3200026.00,97.0,2.1,0.8,0.0,3320
3200027.00,3200027.00,97.9,2.1,0.0,0.0,475
3200028.00,3200028.00,99.2,0.0,0.0,0.0,610
3200029.00,3200029.00,96.1,2.8,1.1,0.0,2300
3200030.00,3200030.00,98.0,1.2,0.8,0.0,1235
3200031.00,3200031.00,96.3,3.3,0.9,0.0,1070
