ctuid,name,median_income
5350562.08,0562.08 - Toronto,102000.0
5350562.09,0562.09 - Toronto,103000.0
5350562.11,0562.11 - Toronto,109000.0
5350562.12,0562.12 - Toronto,73500.0
5350562.13,0562.13 - Toronto,100000.0
5350562.14,0562.14 - Toronto,126000.0
5350562.15,0562.15 - Toronto,112000.0
5350563.01,0563.01 - Toronto,63200.0
5350563.02,0563.02 - Toronto,101000.0
5350564.01,0564.01 - Toronto,106000.0
5350564.02,0564.02 - Toronto,95000.0
5350570.01,0570.01 - Toronto,61200.0
5350570.02,0570.02 - Toronto,128000.0
5350571.01,0571.01 - Toronto,76000.0
5350571.02,0571.02 - Toronto,101000.0
5350572.01,0572.01 - Toronto,89000.0
5350572.04,0572.04 - Toronto,98000.0
5350572.05,0572.05 - Toronto,76500.0
5350572.07,0572.07 - Toronto,109000.0
5350572.08,0572.08 - Toronto,104000.0
5350572.09,0572.09 - Toronto,121000.0
5350572.10,0572.10 - Toronto,114000.0
5350573.03,0573.03 - Toronto,103000.0
5350573.05,0573.05 - Toronto,106000.0
5350573.06,0573.06 - Toronto,107000.0
5350573.07,0573.07 - Toronto,84000.0
5350573.09,0573.09 - Toronto,111000.0
5350573.10,0573.10 - Toronto,125000.0
5350573.11,0573.11 - Toronto,121000.0
5350574.00,0574.00 - Toronto,71000.0
5350575.01,0575.01 - Toronto,87000.0
5350575.02,0575.02 - Toronto,64500.0
5350575.03,0575.03 - Toronto,95000.0
5350575.04,0575.04 - Toronto,99000.0
5350575.05,0575.05 - Toronto,103000.0
5350575.07,0575.07 - Toronto,123000.0
5350575.08,0575.08 - Toronto,112000.0
5350576.04,0576.04 - Toronto,131000.0
5350576.05,0576.05 - Toronto,109000.0
5350576.06,0576.06 - Toronto,116000.0
5350576.07,0576.07 - Toronto,113000.0
5350576.09,0576.09 - Toronto,124000.0
5350576.16,0576.16 - Toronto,118000.0
5350576.17,0576.17 - Toronto,114000.0
5350576.20,0576.20 - Toronto,114000.0
5350576.22,0576.22 - Toronto,119000.0
5350576.29,0576.29 - Toronto,118000.0
5350576.31,0576.31 - Toronto,139000.0
5350576.33,0576.33 - Toronto,125000.0
5350576.34,0576.34 - Toronto,117000.0
5350576.43,0576.43 - Toronto,122000.0
5350576.44,0576.44 - Toronto,130000.0
5350576.45,0576.45 - Toronto,119000.0
5350576.46,0576.46 - Toronto,112000.0
5350576.47,0576.47 - Toronto,166000.0
5350576.49,0576.49 - Toronto,120000.0
5350576.50,0576.50 - Toronto,125000.0
5350576.52,0576.52 - Toronto,124000.0
5350576.53,0576.53 - Toronto,125000.0
5350576.54,0576.54 - Toronto,112000.0
5350576.55,0576.55 - Toronto,126000.0
5350576.57,0576.57 - Toronto,95000.0
5350576.59,0576.59 - Toronto,120000.0
5350576.62,0576.62 - Toronto,128000.0
5350576.63,0576.63 - Toronto,141000.0
5350576.65,0576.65 - Toronto,114000.0
5350576.66,0576.66 - Toronto,122000.0
5350576.68,0576.68 - Toronto,133000.0
5350576.69,0576.69 - Toronto,132000.0
5350576.73,0576.73 - Toronto,166000.0
5350576.74,0576.74 - Toronto,148000.0
5350576.75,0576.75 - Toronto,151000.0
5350576.76,0576.76 - Toronto,135000.0
5350576.77,0576.77 - Toronto,136000.0
5350576.78,0576.78 - Toronto,126000.0
5350576.79,0576.79 - Toronto,117000.0
5350576.80,0576.80 - Toronto,122000.0
5350576.81,0576.81 - Toronto,128000.0
5350576.82,0576.82 - Toronto,140000.0
5350576.83,0576.83 - Toronto,143000.0
5350576.84,0576.84 - Toronto,118000.0
5350576.85,0576.85 - Toronto,120000.0
5350576.86,0576.86 - Toronto,132000.0
5350576.87,0576.87 - Toronto,146000.0
5350576.88,0576.88 - Toronto,128000.0
5350576.89,0576.89 - Toronto,127000.0
5350576.90,0576.90 - Toronto,114000.0
5350576.91,0576.91 - Toronto,140000.0
5350576.92,0576.92 - Toronto,93000.0
5350576.93,0576.93 - Toronto,114000.0
5350576.94,0576.94 - Toronto,124000.0
5350576.95,0576.95 - Toronto,137000.0
5350576.96,0576.96 - Toronto,125000.0
5350576.97,0576.97 - Toronto,131000.0
5350576.98,0576.98 - Toronto,119000.0
5350576.99,0576.99 - Toronto,120000.0
5350577.00,0577.00 - Toronto,130000.0
5350577.01,0577.01 - Toronto,131000.0
5350577.02,0577.02 - Toronto,127000.0
5350577.03,0577.03 - Toronto,139000.0
5350577.04,0577.04 - Toronto,172000.0
5350577.05,0577.05 - Toronto,134000.0
5350577.06,0577.06 - Toronto,158000.0
5350577.07,0577.07 - Toronto,122000.0
5350577.08,0577.08 - Toronto,135000.0
5350577.09,0577.09 - Toronto,119000.0
5350585.02,0585.02 - Toronto,125000.0
5350585.03,0585.03 - Toronto,118000.0
5350585.05,0585.05 - Toronto,141000.0
5350585.07,0585.07 - Toronto,142000.0
5350585.08,0585.08 - Toronto,174000.0
5350585.09,0585.09 - Toronto,124000.0
5350585.10,0585.10 - Toronto,124000.0
5350586.02,0586.02 - Toronto,115000.0
5350586.03,0586.03 - Toronto,121000.0
5350586.04,0586.04 - Toronto,134000.0
5350586.05,0586.05 - Toronto,138000.0
5350587.01,0587.01 - Toronto,145000.0
5350587.02,0587.02 - Toronto,135000.0
5350590.00,0590.00 - Toronto,77000.0
5350591.01,0591.01 - Toronto,123000.0
5350591.02,0591.02 - Toronto,108000.0
5350592.01,0592.01 - Toronto,83000.0
5350592.02,0592.02 - Toronto,131000.0
5350593.01,0593.01 - Toronto,124000.0
5350593.02,0593.02 - Toronto,124000.0
5350593.03,0593.03 - Toronto,142000.0
5350593.04,0593.04 - Toronto,170000.0
5350600.01,0600.01 - Toronto,184000.0
5350600.02,0600.02 - Toronto,144000.0
5350601.00,0601.00 - Toronto,214000.0
5350602.00,0602.00 - Toronto,170000.0
5350603.00,0603.00 - Toronto,69500.0
5350604.00,0604.00 - Toronto,93000.0
5350605.00,0605.00 - Toronto,137000.0
5350606.00,0606.00 - Toronto,85000.0
5350607.00,0607.00 - Toronto,125000.0
5350608.00,0608.00 - Toronto,116000.0
5350609.00,0609.00 - Toronto,166000.0
5350610.03,0610.03 - Toronto,83000.0
5350610.04,0610.04 - Toronto,95000.0
5350610.05,0610.05 - Toronto,159000.0
5350610.06,0610.06 - Toronto,155000.0
5350611.00,0611.00 - Toronto,137000.0
5350612.03,0612.03 - Toronto,132000.0
5350612.05,0612.05 - Toronto,127000.0
5350612.08,0612.08 - Toronto,134000.0
5350612.11,0612.11 - Toronto,170000.0
5350612.12,0612.12 - Toronto,159000.0
5350612.13,0612.13 - Toronto,121000.0
5350612.14,0612.14 - Toronto,129000.0
5350612.15,0612.15 - Toronto,142000.0
5350612.18,0612.18 - Toronto,154000.0
5350612.19,0612.19 - Toronto,147000.0
5350612.20,0612.20 - Toronto,162000.0
5350612.21,0612.21 - Toronto,158000.0
5350612.22,0612.22 - Toronto,147000.0
5350612.23,0612.23 - Toronto,145000.0
5350612.25,0612.25 - Toronto,164000.0
5350612.26,0612.26 - Toronto,93000.0
5350612.27,0612.27 - Toronto,131000.0
5350612.28,0612.28 - Toronto,202000.0
5350612.29,0612.29 - Toronto,127000.0
5350613.01,0613.01 - Toronto,115000.0
5350613.03,0613.03 - Toronto,93000.0
5350613.04,0613.04 - Toronto,72000.0
5350614.01,0614.01 - Toronto,135000.0
5350614.02,0614.02 - Toronto,123000.0
5350615.00,0615.00 - Toronto,131000.0
5350620.05,0620.05 - Toronto,166000.0
5350620.06,0620.06 - Toronto,118000.0
5350620.07,0620.07 - Toronto,157000.0
5350620.09,0620.09 - Toronto,127000.0
5350620.13,0620.13 - Toronto,118000.0
5350620.14,0620.14 - Toronto,130000.0
5350620.15,0620.15 - Toronto,103000.0
5350620.16,0620.16 - Toronto,131000.0
5350620.17,0620.17 - Toronto,134000.0
5350620.18,0620.18 - Toronto,127000.0
5350620.19,0620.19 - Toronto,168000.0
5350620.20,0620.20 - Toronto,156000.0
5350620.21,0620.21 - Toronto,123000.0
5350620.22,0620.22 - Toronto,145000.0
5350620.23,0620.23 - Toronto,130000.0
5350620.24,0620.24 - Toronto,142000.0
5350620.25,0620.25 - Toronto,131000.0
5350620.26,0620.26 - Toronto,120000.0
5350620.27,0620.27 - Toronto,120000.0
5350620.28,0620.28 - Toronto,114000.0
5350620.29,0620.29 - Toronto,131000.0
5350621.00,0621.00 - Toronto,116000.0
5350622.00,0622.00 - Toronto,108000.0
5350623.00,0623.00 - Toronto,74000.0
5350624.00,0624.00 - Toronto,108000.0
5350625.00,0625.00 - Toronto,105000.0
5350626.00,0626.00 - Toronto,143000.0
5350630.00,0630.00 - Toronto,124000.0
5350631.02,0631.02 - Toronto,162000.0
5350631.03,0631.03 - Toronto,194000.0
5350631.04,0631.04 - Toronto,164000.0
5350632.00,0632.00 - Toronto,112000.0
5350633.00,0633.00 - Toronto,100000.0
5350634.01,0634.01 - Toronto,149000.0
5350634.02,0634.02 - Toronto,111000.0
5350635.00,0635.00 - Toronto,101000.0
5350636.00,0636.00 - Toronto,124000.0
5350637.00,0637.00 - Toronto,129000.0
5350638.00,0638.00 - Toronto,99000.0
5350639.00,0639.00 - Toronto,120000.0
5350800.01,0800.01 - Toronto,90000.0
5350800.02,0800.02 - Toronto,95000.0
5350801.01,0801.01 - Toronto,106000.0
5350801.02,0801.02 - Toronto,136000.0
5350802.01,0802.01 - Toronto,130000.0
5350802.02,0802.02 - Toronto,143000.0
5350803.03,0803.03 - Toronto,136000.0
5350803.04,0803.04 - Toronto,151000.0
5350803.05,0803.05 - Toronto,143000.0
5350803.06,0803.06 - Toronto,129000.0
5350804.01,0804.01 - Toronto,145000.0
5350804.05,0804.05 - Toronto,139000.0
5350804.06,0804.06 - Toronto,114000.0
5350804.07,0804.07 - Toronto,94000.0
5350804.08,0804.08 - Toronto,145000.0
5350804.10,0804.10 - Toronto,81000.0
5350804.11,0804.11 - Toronto,93000.0
5350804.12,0804.12 - Toronto,122000.0
5350804.13,0804.13 - Toronto,122000.0
5350805.04,0805.04 - Toronto,150000.0
5350805.06,0805.06 - Toronto,109000.0
5350805.09,0805.09 - Toronto,125000.0
5350805.10,0805.10 - Toronto,118000.0
5350805.16,0805.16 - Toronto,143000.0
5350805.17,0805.17 - Toronto,140000.0
5350805.18,0805.18 - Toronto,123000.0
5350805.19,0805.19 - Toronto,102000.0
5350805.20,0805.20 - Toronto,122000.0
5350805.21,0805.21 - Toronto,118000.0
5350805.22,0805.22 - Toronto,140000.0
5350805.23,0805.23 - Toronto,121000.0
5350805.24,0805.24 - Toronto,125000.0
5350805.25,0805.25 - Toronto,131000.0
5350805.26,0805.26 - Toronto,240000.0
5350805.27,0805.27 - Toronto,136000.0
5350806.00,0806.00 - Toronto,119000.0
5350807.00,0807.00 - Toronto,126000.0
5350810.01,0810.01 - Toronto,73500.0
5350810.02,0810.02 - Toronto,94000.0
5350810.03,0810.03 - Toronto,111000.0
5350810.04,0810.04 - Toronto,92000.0
5350810.05,0810.05 - Toronto,119000.0
5350811.00,0811.00 - Toronto,78500.0
5350812.00,0812.00 - Toronto,106000.0
5350820.03,0820.03 - Toronto,141000.0
5350820.04,0820.04 - Toronto,133000.0
5350820.05,0820.05 - Toronto,162000.0
5350820.06,0820.06 - Toronto,95000.0
5350820.07,0820.07 - Toronto,141000.0
5350830.00,0830.00 - Toronto,137000.0
5350831.01,0831.01 - Toronto,122000.0
5350831.02,0831.02 - Toronto,100000.0
5350832.00,0832.00 - Toronto,121000.0
4420001.00,0001.00 - Trois-Rivières,38000.0
4420002.00,0002.00 - Trois-Rivières,37600.0
4420003.00,0003.00 - Trois-Rivières,33600.0
4420004.00,0004.00 - Trois-Rivières,45600.0
4420005.00,0005.00 - Trois-Rivières,36400.0
4420006.00,0006.00 - Trois-Rivières,44800.0
4420007.00,0007.00 - Trois-Rivières,50000.0
4420008.00,0008.00 - Trois-Rivières,43600.0
4420009.00,0009.00 - Trois-Rivières,27400.0
4420010.00,0010.00 - Trois-Rivières,55600.0
4420011.00,0011.00 - Trois-Rivières,66500.0
4420012.01,0012.01 - Trois-Rivières,48800.0
4420012.02,0012.02 - Trois-Rivières,52000.0
4420013.01,0013.01 - Trois-Rivières,91000.0
4420013.02,0013.02 - Trois-Rivières,77000.0
4420013.03,0013.03 - Trois-Rivières,86000.0
4420100.01,0100.01 - Trois-Rivières,50800.0
4420100.02,0100.02 - Trois-Rivières,72500.0
4420101.02,0101.02 - Trois-Rivières,81000.0
4420101.03,0101.03 - Trois-Rivières,70500.0
4420101.04,0101.04 - Trois-Rivières,107000.0
4420102.00,0102.00 - Trois-Rivières,92000.0
4420200.00,0200.00 - Trois-Rivières,46000.0
4420201.00,0201.00 - Trois-Rivières,44000.0
4420202.00,0202.00 - Trois-Rivières,42800.0
4420203.00,0203.00 - Trois-Rivières,47200.0
4420204.00,0204.00 - Trois-Rivières,55200.0
4420205.01,0205.01 - Trois-Rivières,82000.0
4420205.02,0205.02 - Trois-Rivières,67500.0
4420205.03,0205.03 - Trois-Rivières,62400.0
4420210.00,0210.00 - Trois-Rivières,78000.0
4420211.00,0211.00 - Trois-Rivières,79500.0
4420212.00,0212.00 - Trois-Rivières,82000.0
4420213.00,0213.00 - Trois-Rivières,72000.0
4420300.02,0300.02 - Trois-Rivières,80000.0
4420302.00,0302.00 - Trois-Rivières,68500.0
4420303.00,0303.00 - Trois-Rivières,63600.0
4420304.00,0304.00 - Trois-Rivières,68000.0
9330001.01,0001.01 - Vancouver,89000.0
9330001.02,0001.02 - Vancouver,95000.0
9330002.01,0002.01 - Vancouver,88000.0
9330002.03,0002.03 - Vancouver,91000.0
9330002.04,0002.04 - Vancouver,95000.0
9330003.01,0003.01 - Vancouver,94000.0
9330003.02,0003.02 - Vancouver,91000.0
9330004.01,0004.01 - Vancouver,69500.0
9330004.02,0004.02 - Vancouver,90000.0
9330005.00,0005.00 - Vancouver,57200.0
9330006.01,0006.01 - Vancouver,87000.0
9330006.02,0006.02 - Vancouver,75000.0
9330007.01,0007.01 - Vancouver,83000.0
9330007.02,0007.02 - Vancouver,100000.0
9330008.01,0008.01 - Vancouver,108000.0
9330008.02,0008.02 - Vancouver,143000.0
9330009.00,0009.00 - Vancouver,75000.0
9330010.01,0010.01 - Vancouver,77000.0
9330010.02,0010.02 - Vancouver,96000.0
9330011.00,0011.00 - Vancouver,86000.0
9330012.01,0012.01 - Vancouver,99000.0
9330012.02,0012.02 - Vancouver,91000.0
9330013.01,0013.01 - Vancouver,81000.0
9330013.03,0013.03 - Vancouver,87000.0
9330013.04,0013.04 - Vancouver,90000.0
9330014.01,0014.01 - Vancouver,81000.0
9330014.02,0014.02 - Vancouver,68500.0
9330015.01,0015.01 - Vancouver,93000.0
9330015.02,0015.02 - Vancouver,83000.0
9330016.01,0016.01 - Vancouver,76000.0
9330016.04,0016.04 - Vancouver,84000.0
9330016.05,0016.05 - Vancouver,79000.0
9330016.06,0016.06 - Vancouver,74000.0
9330017.02,0017.02 - Vancouver,86000.0
9330017.03,0017.03 - Vancouver,85000.0
9330017.04,0017.04 - Vancouver,87000.0
9330018.01,0018.01 - Vancouver,83000.0
9330018.02,0018.02 - Vancouver,95000.0
9330019.00,0019.00 - Vancouver,91000.0
9330020.00,0020.00 - Vancouver,94000.0
9330021.00,0021.00 - Vancouver,166000.0
9330022.00,0022.00 - Vancouver,71000.0
9330023.00,0023.00 - Vancouver,127000.0
9330024.00,0024.00 - Vancouver,123000.0
9330025.00,0025.00 - Vancouver,108000.0
9330026.00,0026.00 - Vancouver,98000.0
9330027.01,0027.01 - Vancouver,101000.0
9330027.02,0027.02 - Vancouver,91000.0
9330028.00,0028.00 - Vancouver,105000.0
9330029.00,0029.00 - Vancouver,99000.0
9330030.00,0030.00 - Vancouver,108000.0
9330031.01,0031.01 - Vancouver,106000.0
9330031.02,0031.02 - Vancouver,107000.0
9330032.01,0032.01 - Vancouver,94000.0
9330032.02,0032.02 - Vancouver,90000.0
9330033.01,0033.01 - Vancouver,101000.0
9330033.02,0033.02 - Vancouver,92000.0
9330034.01,0034.01 - Vancouver,83000.0
9330034.02,0034.02 - Vancouver,91000.0
9330035.01,0035.01 - Vancouver,84000.0
9330035.02,0035.02 - Vancouver,81000.0
9330036.01,0036.01 - Vancouver,85000.0
9330036.02,0036.02 - Vancouver,93000.0
9330037.01,0037.01 - Vancouver,96000.0
9330037.02,0037.02 - Vancouver,83000.0
9330038.00,0038.00 - Vancouver,84000.0
9330039.01,0039.01 - Vancouver,84000.0
9330039.02,0039.02 - Vancouver,83000.0
9330040.01,0040.01 - Vancouver,64500.0
9330040.02,0040.02 - Vancouver,71000.0
9330041.01,0041.01 - Vancouver,78000.0
9330041.02,0041.02 - Vancouver,99000.0
9330042.00,0042.00 - Vancouver,100000.0
9330043.01,0043.01 - Vancouver,89000.0
9330043.02,0043.02 - Vancouver,113000.0
9330044.00,0044.00 - Vancouver,96000.0
9330045.01,0045.01 - Vancouver,104000.0
9330045.02,0045.02 - Vancouver,93000.0
9330046.00,0046.00 - Vancouver,78500.0
9330047.01,0047.01 - Vancouver,83000.0
9330047.02,0047.02 - Vancouver,79000.0
9330048.01,0048.01 - Vancouver,77500.0
9330048.02,0048.02 - Vancouver,96000.0
9330049.02,0049.02 - Vancouver,89000.0
9330049.03,0049.03 - Vancouver,110000.0
9330049.04,0049.04 - Vancouver,104000.0
9330049.05,0049.05 - Vancouver,89000.0
9330049.06,0049.06 - Vancouver,104000.0
9330050.02,0050.02 - Vancouver,64500.0
9330050.03,0050.03 - Vancouver,78500.0
9330050.04,0050.04 - Vancouver,61600.0
9330051.01,0051.01 - Vancouver,105000.0
9330051.02,0051.02 - Vancouver,83000.0
9330052.01,0052.01 - Vancouver,69000.0
9330052.02,0052.02 - Vancouver,88000.0
9330053.01,0053.01 - Vancouver,92000.0
9330053.02,0053.02 - Vancouver,90000.0
9330054.01,0054.01 - Vancouver,95000.0
9330054.02,0054.02 - Vancouver,97000.0
9330055.01,0055.01 - Vancouver,74000.0
9330055.02,0055.02 - Vancouver,65500.0
9330056.01,0056.01 - Vancouver,56800.0
9330056.02,0056.02 - Vancouver,76500.0
9330057.01,0057.01 - Vancouver,38800.0
9330057.02,0057.02 - Vancouver,52800.0
9330058.00,0058.00 - Vancouver,32000.0
9330059.07,0059.07 - Vancouver,101000.0
9330059.08,0059.08 - Vancouver,98000.0
9330059.09,0059.09 - Vancouver,69000.0
9330059.10,0059.10 - Vancouver,72000.0
9330059.11,0059.11 - Vancouver,84000.0
9330059.13,0059.13 - Vancouver,87000.0
9330059.15,0059.15 - Vancouver,91000.0
9330059.16,0059.16 - Vancouver,93000.0
9330059.17,0059.17 - Vancouver,50000.0
9330059.18,0059.18 - Vancouver,38000.0
9330060.01,0060.01 - Vancouver,68000.0
9330060.02,0060.02 - Vancouver,63200.0
9330061.00,0061.00 - Vancouver,65500.0
9330062.00,0062.00 - Vancouver,67000.0
9330063.00,0063.00 - Vancouver,68500.0
9330064.00,0064.00 - Vancouver,60000.0
9330065.00,0065.00 - Vancouver,64500.0
9330066.01,0066.01 - Vancouver,74500.0
9330066.02,0066.02 - Vancouver,87000.0
9330067.01,0067.01 - Vancouver,51200.0
9330067.02,0067.02 - Vancouver,80000.0
9330068.00,0068.00 - Vancouver,65000.0
9330069.02,0069.02 - Vancouver,57200.0
9330069.03,0069.03 - Vancouver,70000.0
9330069.04,0069.04 - Vancouver,64500.0
9330100.01,0100.01 - Vancouver,102000.0
9330100.02,0100.02 - Vancouver,100000.0
9330101.03,0101.03 - Vancouver,70000.0
9330101.04,0101.04 - Vancouver,68500.0
9330101.05,0101.05 - Vancouver,87000.0
9330101.06,0101.06 - Vancouver,82000.0
9330102.01,0102.01 - Vancouver,79000.0
9330102.02,0102.02 - Vancouver,103000.0
9330103.01,0103.01 - Vancouver,86000.0
9330103.02,0103.02 - Vancouver,69500.0
9330104.01,0104.01 - Vancouver,92000.0
9330104.02,0104.02 - Vancouver,127000.0
9330110.02,0110.02 - Vancouver,144000.0
9330110.03,0110.03 - Vancouver,135000.0
9330110.04,0110.04 - Vancouver,143000.0
9330111.02,0111.02 - Vancouver,134000.0
9330111.04,0111.04 - Vancouver,100000.0
9330111.05,0111.05 - Vancouver,118000.0
9330111.07,0111.07 - Vancouver,106000.0
9330112.00,0112.00 - Vancouver,114000.0
9330113.00,0113.00 - Vancouver,104000.0
9330114.01,0114.01 - Vancouver,162000.0
9330114.02,0114.02 - Vancouver,138000.0
9330115.00,0115.00 - Vancouver,128000.0
9330116.00,0116.00 - Vancouver,135000.0
9330117.00,0117.00 - Vancouver,130000.0
9330118.00,0118.00 - Vancouver,84000.0
9330119.00,0119.00 - Vancouver,123000.0
9330120.00,0120.00 - Vancouver,148000.0
9330121.00,0121.00 - Vancouver,159000.0
9330122.00,0122.00 - Vancouver,146000.0
9330130.01,0130.01 - Vancouver,74000.0
9330130.03,0130.03 - Vancouver,66000.0
9330130.04,0130.04 - Vancouver,58000.0
9330131.00,0131.00 - Vancouver,109000.0
9330132.00,0132.00 - Vancouver,170000.0
9330133.01,0133.01 - Vancouver,150000.0
9330133.02,0133.02 - Vancouver,152000.0
9330134.00,0134.00 - Vancouver,106000.0
9330135.00,0135.00 - Vancouver,120000.0
9330140.02,0140.02 - Vancouver,101000.0
9330140.03,0140.03 - Vancouver,92000.0
9330140.04,0140.04 - Vancouver,117000.0
9330141.02,0141.02 - Vancouver,87000.0
9330141.03,0141.03 - Vancouver,97000.0
9330141.04,0141.04 - Vancouver,96000.0
9330142.01,0142.01 - Vancouver,110000.0
9330142.02,0142.02 - Vancouver,95000.0
9330142.03,0142.03 - Vancouver,84000.0
9330143.01,0143.01 - Vancouver,99000.0
9330143.02,0143.02 - Vancouver,75000.0
9330143.03,0143.03 - Vancouver,82000.0
9330143.04,0143.04 - Vancouver,100000.0
9330144.03,0144.03 - Vancouver,97000.0
9330144.04,0144.04 - Vancouver,78500.0
9330144.05,0144.05 - Vancouver,81000.0
9330144.06,0144.06 - Vancouver,96000.0
9330145.01,0145.01 - Vancouver,84000.0
9330145.02,0145.02 - Vancouver,99000.0
9330146.00,0146.00 - Vancouver,90000.0
9330147.04,0147.04 - Vancouver,66000.0
9330147.05,0147.05 - Vancouver,68000.0
9330147.07,0147.07 - Vancouver,50000.0
9330147.09,0147.09 - Vancouver,68000.0
9330147.10,0147.10 - Vancouver,71000.0
9330147.11,0147.11 - Vancouver,63600.0
9330147.12,0147.12 - Vancouver,64500.0
9330147.13,0147.13 - Vancouver,68500.0
9330147.14,0147.14 - Vancouver,85000.0
9330148.01,0148.01 - Vancouver,59600.0
9330148.02,0148.02 - Vancouver,55200.0
9330148.03,0148.03 - Vancouver,42000.0
9330149.02,0149.02 - Vancouver,96000.0
9330149.05,0149.05 - Vancouver,81000.0
9330149.06,0149.06 - Vancouver,87000.0
9330149.07,0149.07 - Vancouver,98000.0
9330149.08,0149.08 - Vancouver,83000.0
9330149.09,0149.09 - Vancouver,74500.0
9330150.00,0150.00 - Vancouver,114000.0
9330151.03,0151.03 - Vancouver,102000.0
9330151.05,0151.05 - Vancouver,97000.0
9330151.06,0151.06 - Vancouver,106000.0
9330151.07,0151.07 - Vancouver,53200.0
9330151.09,0151.09 - Vancouver,98000.0
9330151.10,0151.10 - Vancouver,68000.0
9330151.11,0151.11 - Vancouver,99000.0
9330160.01,0160.01 - Vancouver,133000.0
9330160.02,0160.02 - Vancouver,105000.0
9330160.03,0160.03 - Vancouver,108000.0
9330160.04,0160.04 - Vancouver,88000.0
9330161.02,0161.02 - Vancouver,93000.0
9330161.03,0161.03 - Vancouver,106000.0
9330161.05,0161.05 - Vancouver,108000.0
9330161.06,0161.06 - Vancouver,106000.0
9330161.08,0161.08 - Vancouver,98000.0
9330161.09,0161.09 - Vancouver,105000.0
9330162.01,0162.01 - Vancouver,119000.0
9330162.02,0162.02 - Vancouver,119000.0
9330162.04,0162.04 - Vancouver,135000.0
9330162.05,0162.05 - Vancouver,97000.0
9330162.06,0162.06 - Vancouver,104000.0
9330163.01,0163.01 - Vancouver,117000.0
9330163.04,0163.04 - Vancouver,121000.0
9330163.05,0163.05 - Vancouver,94000.0
9330163.06,0163.06 - Vancouver,95000.0
9330163.07,0163.07 - Vancouver,104000.0
9330163.08,0163.08 - Vancouver,111000.0
9330170.03,0170.03 - Vancouver,58000.0
9330170.04,0170.04 - Vancouver,94000.0
9330170.05,0170.05 - Vancouver,56400.0
9330170.07,0170.07 - Vancouver,93000.0
9330170.08,0170.08 - Vancouver,92000.0
9330180.05,0180.05 - Vancouver,102000.0
9330180.06,0180.06 - Vancouver,144000.0
9330180.07,0180.07 - Vancouver,111000.0
9330180.08,0180.08 - Vancouver,119000.0
9330180.09,0180.09 - Vancouver,104000.0
9330180.10,0180.10 - Vancouver,115000.0
9330181.03,0181.03 - Vancouver,115000.0
9330181.07,0181.07 - Vancouver,129000.0
9330181.08,0181.08 - Vancouver,126000.0
9330181.09,0181.09 - Vancouver,100000.0
9330181.10,0181.10 - Vancouver,83000.0
9330181.11,0181.11 - Vancouver,64000.0
9330181.12,0181.12 - Vancouver,132000.0
9330181.13,0181.13 - Vancouver,92000.0
9330181.14,0181.14 - Vancouver,88000.0
9330181.16,0181.16 - Vancouver,98000.0
9330181.17,0181.17 - Vancouver,80000.0
9330181.18,0181.18 - Vancouver,68500.0
9330182.02,0182.02 - Vancouver,137000.0
9330182.03,0182.03 - Vancouver,126000.0
9330182.04,0182.04 - Vancouver,148000.0
9330182.05,0182.05 - Vancouver,118000.0
9330182.06,0182.06 - Vancouver,115000.0
9330182.07,0182.07 - Vancouver,146000.0
9330182.08,0182.08 - Vancouver,127000.0
9330183.01,0183.01 - Vancouver,117000.0
9330183.03,0183.03 - Vancouver,88000.0
9330183.06,0183.06 - Vancouver,93000.0
9330183.07,0183.07 - Vancouver,123000.0
9330183.10,0183.10 - Vancouver,105000.0
9330183.11,0183.11 - Vancouver,97000.0
9330183.12,0183.12 - Vancouver,101000.0
9330183.13,0183.13 - Vancouver,109000.0
9330183.14,0183.14 - Vancouver,110000.0
9330183.15,0183.15 - Vancouver,130000.0
9330183.16,0183.16 - Vancouver,140000.0
9330183.17,0183.17 - Vancouver,123000.0
9330184.07,0184.07 - Vancouver,76000.0
9330184.08,0184.08 - Vancouver,105000.0
9330184.09,0184.09 - Vancouver,114000.0
9330184.10,0184.10 - Vancouver,108000.0
9330184.13,0184.13 - Vancouver,114000.0
9330184.15,0184.15 - Vancouver,118000.0
9330184.16,0184.16 - Vancouver,111000.0
9330184.17,0184.17 - Vancouver,114000.0
9330184.18,0184.18 - Vancouver,122000.0
9330184.19,0184.19 - Vancouver,116000.0
9330184.20,0184.20 - Vancouver,117000.0
9330184.21,0184.21 - Vancouver,90000.0
9330184.22,0184.22 - Vancouver,76500.0
9330184.23,0184.23 - Vancouver,106000.0
9330184.24,0184.24 - Vancouver,93000.0
9330184.25,0184.25 - Vancouver,104000.0
9330184.26,0184.26 - Vancouver,126000.0
9330184.27,0184.27 - Vancouver,113000.0
9330185.05,0185.05 - Vancouver,84000.0
9330185.08,0185.08 - Vancouver,156000.0
9330185.09,0185.09 - Vancouver,86000.0
9330185.10,0185.10 - Vancouver,92000.0
9330185.12,0185.12 - Vancouver,110000.0
9330185.15,0185.15 - Vancouver,95000.0
9330185.16,0185.16 - Vancouver,101000.0
9330185.17,0185.17 - Vancouver,105000.0
9330185.18,0185.18 - Vancouver,118000.0
9330185.19,0185.19 - Vancouver,94000.0
9330185.20,0185.20 - Vancouver,105000.0
9330185.21,0185.21 - Vancouver,85000.0
9330185.22,0185.22 - Vancouver,93000.0
9330185.23,0185.23 - Vancouver,116000.0
9330185.24,0185.24 - Vancouver,114000.0
9330185.25,0185.25 - Vancouver,116000.0
