date,geography,component,value
1992-01-01,British Columbia,Deaths,24281.0
1993-01-01,British Columbia,Deaths,25629.0
1994-01-01,British Columbia,Deaths,25476.0
1995-01-01,British Columbia,Deaths,26292.0
1996-01-01,British Columbia,Deaths,26972.0
1997-01-01,British Columbia,Deaths,27599.0
1998-01-01,British Columbia,Deaths,27878.0
1999-01-01,British Columbia,Deaths,27765.0
2000-01-01,British Columbia,Deaths,27680.0
2001-01-01,British Columbia,Deaths,27859.0
2002-01-01,British Columbia,Deaths,28755.0
2003-01-01,British Columbia,Deaths,28726.0
2004-01-01,British Columbia,Deaths,29919.0
2005-01-01,British Columbia,Deaths,30370.0
2006-01-01,British Columbia,Deaths,30383.0
2007-01-01,British Columbia,Deaths,30995.0
2008-01-01,British Columbia,Deaths,32002.0
2009-01-01,British Columbia,Deaths,31447.0
2010-01-01,British Columbia,Deaths,31409.0
2011-01-01,British Columbia,Deaths,31713.0
2012-01-01,British Columbia,Deaths,32262.0
2013-01-01,British Columbia,Deaths,32919.0
2014-01-01,British Columbia,Deaths,33158.0
2015-01-01,British Columbia,Deaths,34843.0
2016-01-01,British Columbia,Deaths,35588.0
2017-01-01,British Columbia,Deaths,38365.0
2018-01-01,British Columbia,Deaths,38129.0
2019-01-01,British Columbia,Deaths,38561.0
2020-01-01,British Columbia,Deaths,39164.0
2021-01-01,British Columbia,Deaths,42787.0
2022-01-01,British Columbia,Deaths,45727.0
2023-01-01,British Columbia,Deaths,45508.0
2024-01-01,British Columbia,Deaths,44487.0
2025-01-01,British Columbia,Deaths,43902.0
1972-01-01,British Columbia,Emigrants,8531.0
1973-01-01,British Columbia,Emigrants,8354.0
1974-01-01,British Columbia,Emigrants,11074.0
1975-01-01,British Columbia,Emigrants,10483.0
1976-01-01,British Columbia,Emigrants,8988.0
1977-01-01,British Columbia,Emigrants,7776.0
1978-01-01,British Columbia,Emigrants,8529.0
1979-01-01,British Columbia,Emigrants,8445.0
1980-01-01,British Columbia,Emigrants,6818.0
1981-01-01,British Columbia,Emigrants,6205.0
1982-01-01,British Columbia,Emigrants,7254.0
1983-01-01,British Columbia,Emigrants,8115.0
1984-01-01,British Columbia,Emigrants,8046.0
1985-01-01,British Columbia,Emigrants,8836.0
1986-01-01,British Columbia,Emigrants,8289.0
1987-01-01,British Columbia,Emigrants,8020.0
1988-01-01,British Columbia,Emigrants,6116.0
1989-01-01,British Columbia,Emigrants,5944.0
1990-01-01,British Columbia,Emigrants,6148.0
1991-01-01,British Columbia,Emigrants,6218.0
1992-01-01,British Columbia,Emigrants,6927.0
1993-01-01,British Columbia,Emigrants,6740.0
1994-01-01,British Columbia,Emigrants,6241.0
1995-01-01,British Columbia,Emigrants,5746.0
1996-01-01,British Columbia,Emigrants,5815.0
1997-01-01,British Columbia,Emigrants,7257.0
1998-01-01,British Columbia,Emigrants,8190.0
1999-01-01,British Columbia,Emigrants,8448.0
2000-01-01,British Columbia,Emigrants,9480.0
2001-01-01,British Columbia,Emigrants,8579.0
2002-01-01,British Columbia,Emigrants,11958.0
2003-01-01,British Columbia,Emigrants,12837.0
2004-01-01,British Columbia,Emigrants,13987.0
2005-01-01,British Columbia,Emigrants,12883.0
2006-01-01,British Columbia,Emigrants,12296.0
2007-01-01,British Columbia,Emigrants,13259.0
2008-01-01,British Columbia,Emigrants,12163.0
2009-01-01,British Columbia,Emigrants,11240.0
2010-01-01,British Columbia,Emigrants,11589.0
2011-01-01,British Columbia,Emigrants,11809.0
2012-01-01,British Columbia,Emigrants,13258.0
2013-01-01,British Columbia,Emigrants,12873.0
2014-01-01,British Columbia,Emigrants,12978.0
2015-01-01,British Columbia,Emigrants,12771.0
2016-01-01,British Columbia,Emigrants,13172.0
2017-01-01,British Columbia,Emigrants,24399.0
2018-01-01,British Columbia,Emigrants,20419.0
2019-01-01,British Columbia,Emigrants,18088.0
2020-01-01,British Columbia,Emigrants,15552.0
2021-01-01,British Columbia,Emigrants,11959.0
2022-01-01,British Columbia,Emigrants,18180.0
2023-01-01,British Columbia,Emigrants,22462.0
2024-01-01,British Columbia,Emigrants,24287.0
2025-01-01,British Columbia,Emigrants,25023.0
1972-01-01,British Columbia,Immigrants,18402.0
1973-01-01,British Columbia,Immigrants,22570.0
1974-01-01,British Columbia,Immigrants,32986.0
1975-01-01,British Columbia,Immigrants,33618.0
1976-01-01,British Columbia,Immigrants,25261.0
1977-01-01,British Columbia,Immigrants,16961.0
1978-01-01,British Columbia,Immigrants,14048.0
1979-01-01,British Columbia,Immigrants,12537.0
1980-01-01,British Columbia,Immigrants,22144.0
1981-01-01,British Columbia,Immigrants,22879.0
1982-01-01,British Columbia,Immigrants,22126.0
1983-01-01,British Columbia,Immigrants,15424.0
1984-01-01,British Columbia,Immigrants,14470.0
1985-01-01,British Columbia,Immigrants,12320.0
1986-01-01,British Columbia,Immigrants,12390.0
1987-01-01,British Columbia,Immigrants,15823.0
1988-01-01,British Columbia,Immigrants,20455.0
1989-01-01,British Columbia,Immigrants,24584.0
1990-01-01,British Columbia,Immigrants,26496.0
1991-01-01,British Columbia,Immigrants,30642.0
1992-01-01,British Columbia,Immigrants,34808.0
1993-01-01,British Columbia,Immigrants,41014.0
1994-01-01,British Columbia,Immigrants,49432.0
1995-01-01,British Columbia,Immigrants,46260.0
1996-01-01,British Columbia,Immigrants,47728.0
1997-01-01,British Columbia,Immigrants,53235.0
1998-01-01,British Columbia,Immigrants,40456.0
1999-01-01,British Columbia,Immigrants,34274.0
2000-01-01,British Columbia,Immigrants,36946.0
2001-01-01,British Columbia,Immigrants,39543.0
2002-01-01,British Columbia,Immigrants,38024.0
2003-01-01,British Columbia,Immigrants,31924.0
2004-01-01,British Columbia,Immigrants,36714.0
2005-01-01,British Columbia,Immigrants,40578.0
2006-01-01,British Columbia,Immigrants,43848.0
2007-01-01,British Columbia,Immigrants,37819.0
2008-01-01,British Columbia,Immigrants,43231.0
2009-01-01,British Columbia,Immigrants,42377.0
2010-01-01,British Columbia,Immigrants,43883.0
2011-01-01,British Columbia,Immigrants,38952.0
2012-01-01,British Columbia,Immigrants,36237.0
2013-01-01,British Columbia,Immigrants,35735.0
2014-01-01,British Columbia,Immigrants,37478.0
2015-01-01,British Columbia,Immigrants,31673.0
2016-01-01,British Columbia,Immigrants,43223.0
2017-01-01,British Columbia,Immigrants,35412.0
2018-01-01,British Columbia,Immigrants,41900.0
2019-01-01,British Columbia,Immigrants,43133.0
2020-01-01,British Columbia,Immigrants,44795.0
2021-01-01,British Columbia,Immigrants,34383.0
2022-01-01,British Columbia,Immigrants,83222.0
2023-01-01,British Columbia,Immigrants,66280.0
2024-01-01,British Columbia,Immigrants,63606.0
2025-01-01,British Columbia,Immigrants,56203.0
1972-01-01,British Columbia,Net emigration,3576.0
1973-01-01,British Columbia,Net emigration,3764.0
1974-01-01,British Columbia,Net emigration,6336.0
1975-01-01,British Columbia,Net emigration,5572.0
1976-01-01,British Columbia,Net emigration,4174.0
1977-01-01,British Columbia,Net emigration,3418.0
1978-01-01,British Columbia,Net emigration,4266.0
1979-01-01,British Columbia,Net emigration,4216.0
1980-01-01,British Columbia,Net emigration,2855.0
1981-01-01,British Columbia,Net emigration,2505.0
1982-01-01,British Columbia,Net emigration,3838.0
1983-01-01,British Columbia,Net emigration,4248.0
1984-01-01,British Columbia,Net emigration,4499.0
1985-01-01,British Columbia,Net emigration,4990.0
1986-01-01,British Columbia,Net emigration,4402.0
1987-01-01,British Columbia,Net emigration,4339.0
1988-01-01,British Columbia,Net emigration,3308.0
1989-01-01,British Columbia,Net emigration,3218.0
1990-01-01,British Columbia,Net emigration,3325.0
1991-01-01,British Columbia,Net emigration,3365.0
1992-01-01,British Columbia,Net emigration,6929.0
1993-01-01,British Columbia,Net emigration,7005.0
1994-01-01,British Columbia,Net emigration,6675.0
1995-01-01,British Columbia,Net emigration,6171.0
1996-01-01,British Columbia,Net emigration,5846.0
1997-01-01,British Columbia,Net emigration,10249.0
1998-01-01,British Columbia,Net emigration,11200.0
1999-01-01,British Columbia,Net emigration,11404.0
2000-01-01,British Columbia,Net emigration,12999.0
2001-01-01,British Columbia,Net emigration,12177.0
2002-01-01,British Columbia,Net emigration,12982.0
2003-01-01,British Columbia,Net emigration,12894.0
2004-01-01,British Columbia,Net emigration,14095.0
2005-01-01,British Columbia,Net emigration,12130.0
2006-01-01,British Columbia,Net emigration,10615.0
2007-01-01,British Columbia,Net emigration,12876.0
2008-01-01,British Columbia,Net emigration,12266.0
2009-01-01,British Columbia,Net emigration,11637.0
2010-01-01,British Columbia,Net emigration,11475.0
2011-01-01,British Columbia,Net emigration,12272.0
2012-01-01,British Columbia,Net emigration,12919.0
2013-01-01,British Columbia,Net emigration,12623.0
2014-01-01,British Columbia,Net emigration,12331.0
2015-01-01,British Columbia,Net emigration,11543.0
2016-01-01,British Columbia,Net emigration,11659.0
2017-01-01,British Columbia,Net emigration,13963.0
2018-01-01,British Columbia,Net emigration,10918.0
2019-01-01,British Columbia,Net emigration,9050.0
2020-01-01,British Columbia,Net emigration,7141.0
2021-01-01,British Columbia,Net emigration,5513.0
2022-01-01,British Columbia,Net emigration,9733.0
2023-01-01,British Columbia,Net emigration,13669.0
2024-01-01,British Columbia,Net emigration,14797.0
2025-01-01,British Columbia,Net emigration,15246.0
1972-01-01,British Columbia,Net interprovincial migration,28088.0
1973-01-01,British Columbia,Net interprovincial migration,27193.0
1974-01-01,British Columbia,Net interprovincial migration,31505.0
1975-01-01,British Columbia,Net interprovincial migration,9615.0
1976-01-01,British Columbia,Net interprovincial migration,-5035.0
1977-01-01,British Columbia,Net interprovincial migration,5016.0
1978-01-01,British Columbia,Net interprovincial migration,17576.0
1979-01-01,British Columbia,Net interprovincial migration,22005.0
1980-01-01,British Columbia,Net interprovincial migration,40164.0
1981-01-01,British Columbia,Net interprovincial migration,37864.0
1982-01-01,British Columbia,Net interprovincial migration,8705.0
1983-01-01,British Columbia,Net interprovincial migration,-1489.0
1984-01-01,British Columbia,Net interprovincial migration,6636.0
1985-01-01,British Columbia,Net interprovincial migration,-1969.0
1986-01-01,British Columbia,Net interprovincial migration,-4501.0
1987-01-01,British Columbia,Net interprovincial migration,7426.0
1988-01-01,British Columbia,Net interprovincial migration,21479.0
1989-01-01,British Columbia,Net interprovincial migration,27821.0
1990-01-01,British Columbia,Net interprovincial migration,41394.0
1991-01-01,British Columbia,Net interprovincial migration,34053.0
1992-01-01,British Columbia,Net interprovincial migration,38004.0
1993-01-01,British Columbia,Net interprovincial migration,40099.0
1994-01-01,British Columbia,Net interprovincial migration,37871.0
1995-01-01,British Columbia,Net interprovincial migration,29291.0
1996-01-01,British Columbia,Net interprovincial migration,22025.0
1997-01-01,British Columbia,Net interprovincial migration,9880.0
1998-01-01,British Columbia,Net interprovincial migration,-10029.0
1999-01-01,British Columbia,Net interprovincial migration,-14484.0
2000-01-01,British Columbia,Net interprovincial migration,-14610.0
2001-01-01,British Columbia,Net interprovincial migration,-8286.0
2002-01-01,British Columbia,Net interprovincial migration,-8556.0
2003-01-01,British Columbia,Net interprovincial migration,-1037.0
2004-01-01,British Columbia,Net interprovincial migration,7865.0
2005-01-01,British Columbia,Net interprovincial migration,8214.0
2006-01-01,British Columbia,Net interprovincial migration,8800.0
2007-01-01,British Columbia,Net interprovincial migration,15005.0
2008-01-01,British Columbia,Net interprovincial migration,14643.0
2009-01-01,British Columbia,Net interprovincial migration,9995.0
2010-01-01,British Columbia,Net interprovincial migration,8728.0
2011-01-01,British Columbia,Net interprovincial migration,3421.0
2012-01-01,British Columbia,Net interprovincial migration,-2711.0
2013-01-01,British Columbia,Net interprovincial migration,-1868.0
2014-01-01,British Columbia,Net interprovincial migration,9475.0
2015-01-01,British Columbia,Net interprovincial migration,20379.0
2016-01-01,British Columbia,Net interprovincial migration,26573.0
2017-01-01,British Columbia,Net interprovincial migration,18834.0
2018-01-01,British Columbia,Net interprovincial migration,13989.0
2019-01-01,British Columbia,Net interprovincial migration,13325.0
2020-01-01,British Columbia,Net interprovincial migration,16999.0
2021-01-01,British Columbia,Net interprovincial migration,25376.0
2022-01-01,British Columbia,Net interprovincial migration,26069.0
2023-01-01,British Columbia,Net interprovincial migration,3388.0
2024-01-01,British Columbia,Net interprovincial migration,-4127.0
2025-01-01,British Columbia,Net interprovincial migration,-2392.0
1972-01-01,British Columbia,Net non-permanent residents,285.0
1973-01-01,British Columbia,Net non-permanent residents,778.0
1974-01-01,British Columbia,Net non-permanent residents,-212.0
1975-01-01,British Columbia,Net non-permanent residents,774.0
1976-01-01,British Columbia,Net non-permanent residents,-311.0
1977-01-01,British Columbia,Net non-permanent residents,-211.0
1978-01-01,British Columbia,Net non-permanent residents,-309.0
1979-01-01,British Columbia,Net non-permanent residents,770.0
1980-01-01,British Columbia,Net non-permanent residents,1452.0
1981-01-01,British Columbia,Net non-permanent residents,1343.0
1982-01-01,British Columbia,Net non-permanent residents,1377.0
1983-01-01,British Columbia,Net non-permanent residents,94.0
1984-01-01,British Columbia,Net non-permanent residents,723.0
1985-01-01,British Columbia,Net non-permanent residents,758.0
1986-01-01,British Columbia,Net non-permanent residents,4751.0
1987-01-01,British Columbia,Net non-permanent residents,3409.0
1988-01-01,British Columbia,Net non-permanent residents,6465.0
1989-01-01,British Columbia,Net non-permanent residents,9971.0
1990-01-01,British Columbia,Net non-permanent residents,7074.0
1991-01-01,British Columbia,Net non-permanent residents,-3294.0
1992-01-01,British Columbia,Net non-permanent residents,-1338.0
1993-01-01,British Columbia,Net non-permanent residents,-4140.0
1994-01-01,British Columbia,Net non-permanent residents,-1944.0
1995-01-01,British Columbia,Net non-permanent residents,2555.0
1996-01-01,British Columbia,Net non-permanent residents,5470.0
1997-01-01,British Columbia,Net non-permanent residents,2816.0
1998-01-01,British Columbia,Net non-permanent residents,-1274.0
1999-01-01,British Columbia,Net non-permanent residents,4185.0
2000-01-01,British Columbia,Net non-permanent residents,3723.0
2001-01-01,British Columbia,Net non-permanent residents,6858.0
2002-01-01,British Columbia,Net non-permanent residents,8155.0
2003-01-01,British Columbia,Net non-permanent residents,6345.0
2004-01-01,British Columbia,Net non-permanent residents,2637.0
2005-01-01,British Columbia,Net non-permanent residents,5711.0
2006-01-01,British Columbia,Net non-permanent residents,4858.0
2007-01-01,British Columbia,Net non-permanent residents,8328.0
2008-01-01,British Columbia,Net non-permanent residents,11119.0
2009-01-01,British Columbia,Net non-permanent residents,17683.0
2010-01-01,British Columbia,Net non-permanent residents,11174.0
2011-01-01,British Columbia,Net non-permanent residents,2011.0
2012-01-01,British Columbia,Net non-permanent residents,14031.0
2013-01-01,British Columbia,Net non-permanent residents,10734.0
2014-01-01,British Columbia,Net non-permanent residents,11603.0
2015-01-01,British Columbia,Net non-permanent residents,-18183.0
2016-01-01,British Columbia,Net non-permanent residents,9801.0
2017-01-01,British Columbia,Net non-permanent residents,20158.0
2018-01-01,British Columbia,Net non-permanent residents,29759.0
2019-01-01,British Columbia,Net non-permanent residents,31892.0
2020-01-01,British Columbia,Net non-permanent residents,603.0
2021-01-01,British Columbia,Net non-permanent residents,-8845.0
2022-01-01,British Columbia,Net non-permanent residents,35336.0
2023-01-01,British Columbia,Net non-permanent residents,104750.0
2024-01-01,British Columbia,Net non-permanent residents,112905.0
2025-01-01,British Columbia,Net non-permanent residents,-12612.0
1992-01-01,British Columbia,Net temporary emigration,3181.0
1993-01-01,British Columbia,Net temporary emigration,3181.0
1994-01-01,British Columbia,Net temporary emigration,3182.0
1995-01-01,British Columbia,Net temporary emigration,3181.0
1996-01-01,British Columbia,Net temporary emigration,3182.0
1997-01-01,British Columbia,Net temporary emigration,6068.0
1998-01-01,British Columbia,Net temporary emigration,6067.0
1999-01-01,British Columbia,Net temporary emigration,6069.0
2000-01-01,British Columbia,Net temporary emigration,6068.0
2001-01-01,British Columbia,Net temporary emigration,6066.0
2002-01-01,British Columbia,Net temporary emigration,4925.0
2003-01-01,British Columbia,Net temporary emigration,4923.0
2004-01-01,British Columbia,Net temporary emigration,4923.0
2005-01-01,British Columbia,Net temporary emigration,4925.0
2006-01-01,British Columbia,Net temporary emigration,4926.0
2007-01-01,British Columbia,Net temporary emigration,5798.0
2008-01-01,British Columbia,Net temporary emigration,5798.0
2009-01-01,British Columbia,Net temporary emigration,5800.0
2010-01-01,British Columbia,Net temporary emigration,5799.0
2011-01-01,British Columbia,Net temporary emigration,5797.0
2012-01-01,British Columbia,Net temporary emigration,5237.0
2013-01-01,British Columbia,Net temporary emigration,5236.0
2014-01-01,British Columbia,Net temporary emigration,5237.0
2015-01-01,British Columbia,Net temporary emigration,5234.0
2016-01-01,British Columbia,Net temporary emigration,5234.0
2022-01-01,British Columbia,"Non-permanent residents, inflows",133360.0
2023-01-01,British Columbia,"Non-permanent residents, inflows",188321.0
2024-01-01,British Columbia,"Non-permanent residents, inflows",211140.0
2025-01-01,British Columbia,"Non-permanent residents, inflows",115407.0
2022-01-01,British Columbia,"Non-permanent residents, outflows",98024.0
2023-01-01,British Columbia,"Non-permanent residents, outflows",83571.0
2024-01-01,British Columbia,"Non-permanent residents, outflows",98235.0
2025-01-01,British Columbia,"Non-permanent residents, outflows",128019.0
1972-01-01,British Columbia,Residual deviation,1737.0
1973-01-01,British Columbia,Residual deviation,1731.0
1974-01-01,British Columbia,Residual deviation,1732.0
1975-01-01,British Columbia,Residual deviation,1731.0
1976-01-01,British Columbia,Residual deviation,1597.0
1977-01-01,British Columbia,Residual deviation,36.0
1978-01-01,British Columbia,Residual deviation,36.0
1979-01-01,British Columbia,Residual deviation,36.0
1980-01-01,British Columbia,Residual deviation,37.0
1981-01-01,British Columbia,Residual deviation,-37.0
1982-01-01,British Columbia,Residual deviation,-914.0
1983-01-01,British Columbia,Residual deviation,-913.0
1984-01-01,British Columbia,Residual deviation,-916.0
1985-01-01,British Columbia,Residual deviation,-914.0
1986-01-01,British Columbia,Residual deviation,-705.0
1987-01-01,British Columbia,Residual deviation,1802.0
1988-01-01,British Columbia,Residual deviation,1808.0
1989-01-01,British Columbia,Residual deviation,1802.0
1990-01-01,British Columbia,Residual deviation,1802.0
1991-01-01,British Columbia,Residual deviation,2310.0
1992-01-01,British Columbia,Residual deviation,8696.0
1993-01-01,British Columbia,Residual deviation,8672.0
