year,gender,age_group,uom,value
2011,Men,0 to 17 years,Persons,3561507.0
2011,Men,15 to 49 years,Persons,8385866.0
2011,Men,15 to 64 years,Persons,11922975.0
2011,Men,16 to 64 years,Persons,11704238.0
2011,Men,17 to 64 years,Persons,11477999.0
2011,Men,18 years and older,Persons,13451644.0
2011,Men,18 to 64 years,Persons,11248866.0
2011,Men,18 to 24 years,Persons,1665125.0
2011,Men,25 to 44 years,Persons,4676902.0
2011,Men,45 to 64 years,Persons,4906839.0
2011,Men,65 years and older,Persons,2202778.0
2011,Men,90 years and older,Persons,60118.0
2011,Men,Median age,Years,39.1
2011,Men,Average age,Years,39.0
2011,Total,All ages,Persons,34339221.0
2011,Total,0 to 4 years,Persons,1899982.0
2011,Total,0 years,Persons,376665.0
2011,Total,1 year,Persons,380165.0
2011,Total,2 years,Persons,383324.0
2011,Total,3 years,Persons,383919.0
2011,Total,4 years,Persons,375909.0
2011,Total,5 to 9 years,Persons,1809872.0
2011,Total,5 years,Persons,366649.0
2011,Total,6 years,Persons,360857.0
2011,Total,7 years,Persons,363364.0
2011,Total,8 years,Persons,358503.0
2011,Total,9 years,Persons,360499.0
2011,Total,10 to 14 years,Persons,1917116.0
2011,Total,10 years,Persons,365093.0
2011,Total,11 years,Persons,376453.0
2011,Total,12 years,Persons,379666.0
2011,Total,13 years,Persons,390976.0
2011,Total,14 years,Persons,404928.0
2011,Total,15 to 19 years,Persons,2236579.0
2011,Total,15 years,Persons,426291.0
2011,Total,16 years,Persons,439738.0
2011,Total,17 years,Persons,446027.0
2011,Total,18 years,Persons,455398.0
2011,Total,19 years,Persons,469125.0
2011,Total,20 to 24 years,Persons,2352455.0
2011,Total,20 years,Persons,479163.0
2011,Total,21 years,Persons,483698.0
2011,Total,22 years,Persons,469629.0
2011,Total,23 years,Persons,458461.0
2011,Total,24 years,Persons,461504.0
2011,Total,25 to 29 years,Persons,2368361.0
2011,Total,25 years,Persons,471279.0
2011,Total,26 years,Persons,474756.0
2011,Total,27 years,Persons,474010.0
2011,Total,28 years,Persons,474985.0
2011,Total,29 years,Persons,473331.0
2011,Total,30 to 34 years,Persons,2326440.0
2011,Total,30 years,Persons,478972.0
2011,Total,31 years,Persons,472596.0
2011,Total,32 years,Persons,462610.0
2011,Total,33 years,Persons,455691.0
2011,Total,34 years,Persons,456571.0
2011,Total,35 to 39 years,Persons,2272583.0
2011,Total,35 years,Persons,457725.0
2011,Total,36 years,Persons,458304.0
2011,Total,37 years,Persons,448496.0
2011,Total,38 years,Persons,450086.0
2011,Total,39 years,Persons,457972.0
2011,Total,40 to 44 years,Persons,2386116.0
2011,Total,40 years,Persons,480166.0
2011,Total,41 years,Persons,478042.0
2011,Total,42 years,Persons,475591.0
2011,Total,43 years,Persons,473106.0
2011,Total,44 years,Persons,479211.0
2011,Total,45 to 49 years,Persons,2720349.0
2011,Total,45 years,Persons,506257.0
2011,Total,46 years,Persons,541562.0
2011,Total,47 years,Persons,557965.0
2011,Total,48 years,Persons,562632.0
2011,Total,49 years,Persons,551933.0
2011,Total,50 to 54 years,Persons,2691280.0
2011,Total,50 years,Persons,558985.0
2011,Total,51 years,Persons,548858.0
2011,Total,52 years,Persons,536627.0
2011,Total,53 years,Persons,529913.0
2011,Total,54 years,Persons,516897.0
2011,Total,55 to 59 years,Persons,2353006.0
2011,Total,55 years,Persons,501132.0
2011,Total,56 years,Persons,493961.0
2011,Total,57 years,Persons,473612.0
2011,Total,58 years,Persons,451077.0
2011,Total,59 years,Persons,433224.0
2011,Total,60 to 64 years,Persons,2049927.0
2011,Total,60 years,Persons,424359.0
2011,Total,61 years,Persons,414379.0
2011,Total,62 years,Persons,405488.0
2011,Total,63 years,Persons,404136.0
2011,Total,64 years,Persons,401565.0
2011,Total,65 to 69 years,Persons,1531972.0
2011,Total,65 years,Persons,343832.0
2011,Total,66 years,Persons,317757.0
2011,Total,67 years,Persons,306760.0
2011,Total,68 years,Persons,292782.0
2011,Total,69 years,Persons,270841.0
2011,Total,70 to 74 years,Persons,1152876.0
2011,Total,70 years,Persons,257835.0
2011,Total,71 years,Persons,240426.0
2011,Total,72 years,Persons,229967.0
2011,Total,73 years,Persons,218462.0
2011,Total,74 years,Persons,206186.0
2011,Total,75 to 79 years,Persons,918922.0
2011,Total,75 years,Persons,200536.0
2011,Total,76 years,Persons,190644.0
2011,Total,77 years,Persons,180575.0
2011,Total,78 years,Persons,176819.0
2011,Total,79 years,Persons,170348.0
2011,Total,80 to 84 years,Persons,700691.0
2011,Total,80 years,Persons,163351.0
2011,Total,81 years,Persons,152189.0
2011,Total,82 years,Persons,138639.0
2011,Total,83 years,Persons,129311.0
2011,Total,84 years,Persons,117201.0
2011,Total,85 to 89 years,Persons,426501.0
2011,Total,85 years,Persons,107166.0
2011,Total,86 years,Persons,96141.0
2011,Total,87 years,Persons,85012.0
2011,Total,88 years,Persons,73828.0
2011,Total,89 years,Persons,64354.0
2011,Total,90 to 94 years,Persons,175029.0
2011,Total,90 years,Persons,54259.0
2011,Total,91 years,Persons,44754.0
2011,Total,92 years,Persons,32130.0
2011,Total,93 years,Persons,24674.0
2011,Total,94 years,Persons,19212.0
2011,Total,95 to 99 years,Persons,43133.0
2011,Total,95 years,Persons,14720.0
2011,Total,96 years,Persons,11169.0
2011,Total,97 years,Persons,8103.0
2011,Total,98 years,Persons,5415.0
2011,Total,99 years,Persons,3726.0
2011,Total,100 years and older,Persons,6031.0
2011,Total,0 to 14 years,Persons,5626970.0
2011,Total,0 to 15 years,Persons,6053261.0
2011,Total,0 to 16 years,Persons,6492999.0
2011,Total,0 to 17 years,Persons,6939026.0
2011,Total,15 to 49 years,Persons,16662883.0
2011,Total,15 to 64 years,Persons,23757096.0
2011,Total,16 to 64 years,Persons,23330805.0
2011,Total,17 to 64 years,Persons,22891067.0
2011,Total,18 years and older,Persons,27400195.0
2011,Total,18 to 64 years,Persons,22445040.0
2011,Total,18 to 24 years,Persons,3276978.0
2011,Total,25 to 44 years,Persons,9353500.0
2011,Total,45 to 64 years,Persons,9814562.0
2011,Total,65 years and older,Persons,4955155.0
2011,Total,90 years and older,Persons,224193.0
2011,Total,Median age,Years,40.0
2011,Total,Average age,Years,39.9
2011,Women,All ages,Persons,17326070.0
2011,Women,0 to 4 years,Persons,926890.0
2011,Women,0 years,Persons,183728.0
2011,Women,1 year,Persons,185508.0
2011,Women,2 years,Persons,186738.0
2011,Women,3 years,Persons,187658.0
2011,Women,4 years,Persons,183258.0
2011,Women,5 to 9 years,Persons,882009.0
2011,Women,5 years,Persons,178905.0
2011,Women,6 years,Persons,175837.0
2011,Women,7 years,Persons,176940.0
2011,Women,8 years,Persons,174846.0
2011,Women,9 years,Persons,175481.0
2011,Women,10 to 14 years,Persons,930673.0
2011,Women,10 years,Persons,177028.0
2011,Women,11 years,Persons,182713.0
2011,Women,12 years,Persons,184522.0
2011,Women,13 years,Persons,190354.0
2011,Women,14 years,Persons,196056.0
2011,Women,15 to 19 years,Persons,1090592.0
2011,Women,15 years,Persons,207554.0
2011,Women,16 years,Persons,213499.0
2011,Women,17 years,Persons,216894.0
2011,Women,18 years,Persons,222468.0
2011,Women,19 years,Persons,230177.0
2011,Women,20 to 24 years,Persons,1159208.0
2011,Women,20 years,Persons,234734.0
2011,Women,21 years,Persons,238254.0
2011,Women,22 years,Persons,231110.0
2011,Women,23 years,Persons,226648.0
2011,Women,24 years,Persons,228462.0
2011,Women,25 to 29 years,Persons,1180127.0
2011,Women,25 years,Persons,233324.0
2011,Women,26 years,Persons,235661.0
2011,Women,27 years,Persons,236421.0
2011,Women,28 years,Persons,237428.0
2011,Women,29 years,Persons,237293.0
2011,Women,30 to 34 years,Persons,1166734.0
2011,Women,30 years,Persons,239588.0
2011,Women,31 years,Persons,236533.0
2011,Women,32 years,Persons,232467.0
2011,Women,33 years,Persons,228708.0
2011,Women,34 years,Persons,229438.0
2011,Women,35 to 39 years,Persons,1138917.0
2011,Women,35 years,Persons,229791.0
2011,Women,36 years,Persons,229774.0
2011,Women,37 years,Persons,225377.0
2011,Women,38 years,Persons,225172.0
2011,Women,39 years,Persons,228803.0
2011,Women,40 to 44 years,Persons,1190820.0
2011,Women,40 years,Persons,239566.0
2011,Women,41 years,Persons,238474.0
2011,Women,42 years,Persons,237479.0
2011,Women,43 years,Persons,236341.0
2011,Women,44 years,Persons,238960.0
2011,Women,45 to 49 years,Persons,1350619.0
2011,Women,45 years,Persons,251000.0
2011,Women,46 years,Persons,269182.0
2011,Women,47 years,Persons,276946.0
2011,Women,48 years,Persons,279043.0
2011,Women,49 years,Persons,274448.0
2011,Women,50 to 54 years,Persons,1341168.0
2011,Women,50 years,Persons,278168.0
2011,Women,51 years,Persons,273504.0
2011,Women,52 years,Persons,267751.0
2011,Women,53 years,Persons,263769.0
2011,Women,54 years,Persons,257976.0
2011,Women,55 to 59 years,Persons,1179561.0
2011,Women,55 years,Persons,250130.0
2011,Women,56 years,Persons,247258.0
2011,Women,57 years,Persons,237779.0
2011,Women,58 years,Persons,226788.0
2011,Women,59 years,Persons,217606.0
2011,Women,60 to 64 years,Persons,1036375.0
2011,Women,60 years,Persons,213352.0
2011,Women,61 years,Persons,208905.0
2011,Women,62 years,Persons,205293.0
2011,Women,63 years,Persons,204681.0
2011,Women,64 years,Persons,204144.0
2011,Women,65 to 69 years,Persons,787313.0
2011,Women,65 years,Persons,175107.0
2011,Women,66 years,Persons,162379.0
2011,Women,67 years,Persons,157693.0
2011,Women,68 years,Persons,151178.0
2011,Women,69 years,Persons,140956.0
2011,Women,70 to 74 years,Persons,610296.0
2011,Women,70 years,Persons,135294.0
2011,Women,71 years,Persons,126765.0
2011,Women,72 years,Persons,121672.0
2011,Women,73 years,Persons,116123.0
2011,Women,74 years,Persons,110442.0
2011,Women,75 to 79 years,Persons,503244.0
2011,Women,75 years,Persons,107944.0
2011,Women,76 years,Persons,103634.0
2011,Women,77 years,Persons,98794.0
2011,Women,78 years,Persons,97732.0
2011,Women,79 years,Persons,95140.0
2011,Women,80 to 84 years,Persons,410233.0
2011,Women,80 years,Persons,92715.0
2011,Women,81 years,Persons,87642.0
2011,Women,82 years,Persons,81263.0
2011,Women,83 years,Persons,77179.0
2011,Women,84 years,Persons,71434.0
2011,Women,85 to 89 years,Persons,277216.0
2011,Women,85 years,Persons,67085.0
2011,Women,86 years,Persons,61612.0
2011,Women,87 years,Persons,55526.0
2011,Women,88 years,Persons,49348.0
2011,Women,89 years,Persons,43645.0
2011,Women,90 to 94 years,Persons,125180.0
2011,Women,90 years,Persons,37389.0
2011,Women,91 years,Persons,31810.0
2011,Women,92 years,Persons,23232.0
2011,Women,93 years,Persons,18283.0
2011,Women,94 years,Persons,14466.0
2011,Women,95 to 99 years,Persons,33806.0
2011,Women,95 years,Persons,11307.0
2011,Women,96 years,Persons,8705.0
2011,Women,97 years,Persons,6452.0
2011,Women,98 years,Persons,4290.0
2011,Women,99 years,Persons,3052.0
2011,Women,100 years and older,Persons,5089.0
2011,Women,0 to 14 years,Persons,2739572.0
2011,Women,0 to 15 years,Persons,2947126.0
2011,Women,0 to 16 years,Persons,3160625.0
2011,Women,0 to 17 years,Persons,3377519.0
2011,Women,15 to 49 years,Persons,8277017.0
2011,Women,15 to 64 years,Persons,11834121.0
2011,Women,16 to 64 years,Persons,11626567.0
2011,Women,17 to 64 years,Persons,11413068.0
2011,Women,18 years and older,Persons,13948551.0
2011,Women,18 to 64 years,Persons,11196174.0
2011,Women,18 to 24 years,Persons,1611853.0
2011,Women,25 to 44 years,Persons,4676598.0
2011,Women,45 to 64 years,Persons,4907723.0
2011,Women,65 years and older,Persons,2752377.0
2011,Women,90 years and older,Persons,164075.0
2011,Women,Median age,Years,40.8
2011,Women,Average age,Years,40.8
2012,Men,All ages,Persons,17207389.0
2012,Men,0 to 4 years,Persons,981706.0
2012,Men,0 years,Persons,194270.0
2012,Men,1 year,Persons,194258.0
2012,Men,2 years,Persons,196599.0
2012,Men,3 years,Persons,198414.0
2012,Men,4 years,Persons,198165.0
2012,Men,5 to 9 years,Persons,945251.0
2012,Men,5 years,Persons,194436.0
2012,Men,6 years,Persons,189518.0
2012,Men,7 years,Persons,186929.0
2012,Men,8 years,Persons,188549.0
2012,Men,9 years,Persons,185819.0
2012,Men,10 to 14 years,Persons,974518.0
2012,Men,10 years,Persons,187350.0
2012,Men,11 years,Persons,190477.0
2012,Men,12 years,Persons,196442.0
2012,Men,13 years,Persons,197564.0
2012,Men,14 years,Persons,202685.0
2012,Men,15 to 19 years,Persons,1132885.0
2012,Men,15 years,Persons,210531.0
2012,Men,16 years,Persons,220825.0
2012,Men,17 years,Persons,228777.0
2012,Men,18 years,Persons,233269.0
2012,Men,19 years,Persons,239483.0
2012,Men,20 to 24 years,Persons,1220130.0
2012,Men,20 years,Persons,243755.0
2012,Men,21 years,Persons,248008.0
2012,Men,22 years,Persons,249755.0
2012,Men,23 years,Persons,243143.0
2012,Men,24 years,Persons,235469.0
2012,Men,25 to 29 years,Persons,1199007.0
2012,Men,25 years,Persons,235955.0
2012,Men,26 years,Persons,241034.0
2012,Men,27 years,Persons,241707.0
2012,Men,28 years,Persons,240398.0
2012,Men,29 years,Persons,239913.0
2012,Men,30 to 34 years,Persons,1178919.0
2012,Men,30 years,Persons,238470.0
2012,Men,31 years,Persons,241612.0
2012,Men,32 years,Persons,238222.0
2012,Men,33 years,Persons,231892.0
2012,Men,34 years,Persons,228723.0
2012,Men,35 to 39 years,Persons,1140020.0
2012,Men,35 years,Persons,228781.0
2012,Men,36 years,Persons,229799.0
2012,Men,37 years,Persons,230218.0
2012,Men,38 years,Persons,224728.0
2012,Men,39 years,Persons,226494.0
2012,Men,40 to 44 years,Persons,1190740.0
2012,Men,40 years,Persons,230561.0
2012,Men,41 years,Persons,242088.0
2012,Men,42 years,Persons,241068.0
2012,Men,43 years,Persons,239233.0
2012,Men,44 years,Persons,237790.0
2012,Men,45 to 49 years,Persons,1336018.0
2012,Men,45 years,Persons,240895.0
2012,Men,46 years,Persons,255976.0
2012,Men,47 years,Persons,273197.0
2012,Men,48 years,Persons,281686.0
2012,Men,49 years,Persons,284264.0
2012,Men,50 to 54 years,Persons,1366894.0
2012,Men,50 years,Persons,277247.0
2012,Men,51 years,Persons,280649.0
2012,Men,52 years,Persons,275119.0
2012,Men,53 years,Persons,268204.0
2012,Men,54 years,Persons,265675.0
2012,Men,55 to 59 years,Persons,1211313.0
2012,Men,55 years,Persons,258080.0
2012,Men,56 years,Persons,249937.0
2012,Men,57 years,Persons,245836.0
2012,Men,58 years,Persons,234566.0
2012,Men,59 years,Persons,222894.0
2012,Men,60 to 64 years,Persons,1023242.0
2012,Men,60 years,Persons,214277.0
2012,Men,61 years,Persons,209522.0
2012,Men,62 years,Persons,203768.0
2012,Men,63 years,Persons,198330.0
2012,Men,64 years,Persons,197345.0
2012,Men,65 to 69 years,Persons,801418.0
2012,Men,65 years,Persons,195750.0
2012,Men,66 years,Persons,166173.0
2012,Men,67 years,Persons,153012.0
2012,Men,68 years,Persons,146979.0
2012,Men,69 years,Persons,139504.0
2012,Men,70 to 74 years,Persons,564057.0
2012,Men,70 years,Persons,127652.0
2012,Men,71 years,Persons,120081.0
2012,Men,72 years,Persons,111120.0
2012,Men,73 years,Persons,105688.0
2012,Men,74 years,Persons,99516.0
2012,Men,75 to 79 years,Persons,420251.0
2012,Men,75 years,Persons,92807.0
2012,Men,76 years,Persons,89589.0
2012,Men,77 years,Persons,83815.0
2012,Men,78 years,Persons,78435.0
2012,Men,79 years,Persons,75605.0
2012,Men,80 to 84 years,Persons,299902.0
2012,Men,80 years,Persons,71459.0
2012,Men,81 years,Persons,66744.0
2012,Men,82 years,Persons,60428.0
2012,Men,83 years,Persons,53206.0
2012,Men,84 years,Persons,48065.0
2012,Men,85 to 89 years,Persons,155860.0
2012,Men,85 years,Persons,41710.0
2012,Men,86 years,Persons,36245.0
2012,Men,87 years,Persons,30843.0
2012,Men,88 years,Persons,25878.0
2012,Men,89 years,Persons,21184.0
2012,Men,90 to 94 years,Persons,54449.0
2012,Men,90 years,Persons,17703.0
2012,Men,91 years,Persons,14141.0
2012,Men,92 years,Persons,10528.0
2012,Men,93 years,Persons,7077.0
2012,Men,94 years,Persons,5000.0
2012,Men,95 to 99 years,Persons,9770.0
2012,Men,95 years,Persons,3573.0
2012,Men,96 years,Persons,2499.0
2012,Men,97 years,Persons,1761.0
2012,Men,98 years,Persons,1174.0
2012,Men,99 years,Persons,763.0
2012,Men,100 years and older,Persons,1039.0
2012,Men,0 to 14 years,Persons,2901475.0
2012,Men,0 to 15 years,Persons,3112006.0
2012,Men,0 to 16 years,Persons,3332831.0
2012,Men,0 to 17 years,Persons,3561608.0
2012,Men,15 to 49 years,Persons,8397719.0
2012,Men,15 to 64 years,Persons,11999168.0
2012,Men,16 to 64 years,Persons,11788637.0
2012,Men,17 to 64 years,Persons,11567812.0
2012,Men,18 years and older,Persons,13645781.0
2012,Men,18 to 64 years,Persons,11339035.0
2012,Men,18 to 24 years,Persons,1692882.0
2012,Men,25 to 44 years,Persons,4708686.0
2012,Men,45 to 64 years,Persons,4937467.0
2012,Men,65 years and older,Persons,2306746.0
2012,Men,90 years and older,Persons,65258.0
2012,Men,Median age,Years,39.3
2012,Men,Average age,Years,39.2
2012,Total,All ages,Persons,34713395.0
2012,Total,0 to 4 years,Persons,1918726.0
2012,Total,0 years,Persons,379123.0
2012,Total,1 year,Persons,379667.0
2012,Total,2 years,Persons,384477.0
2012,Total,3 years,Persons,387333.0
2012,Total,4 years,Persons,388126.0
2012,Total,5 to 9 years,Persons,1846795.0
2012,Total,5 years,Persons,379952.0
2012,Total,6 years,Persons,370773.0
2012,Total,7 years,Persons,365006.0
2012,Total,8 years,Persons,367985.0
2012,Total,9 years,Persons,363079.0
2012,Total,10 to 14 years,Persons,1895615.0
2012,Total,10 years,Persons,365250.0
2012,Total,11 years,Persons,370039.0
2012,Total,12 years,Persons,381755.0
2012,Total,13 years,Persons,383966.0
2012,Total,14 years,Persons,394605.0
2012,Total,15 to 19 years,Persons,2199349.0
2012,Total,15 years,Persons,407870.0
2012,Total,16 years,Persons,430133.0
2012,Total,17 years,Persons,443734.0
2012,Total,18 years,Persons,451997.0
2012,Total,19 years,Persons,465615.0
2012,Total,20 to 24 years,Persons,2390447.0
2012,Total,20 years,Persons,476376.0
2012,Total,21 years,Persons,484292.0
2012,Total,22 years,Persons,489600.0
2012,Total,23 years,Persons,476030.0
2012,Total,24 years,Persons,464149.0
2012,Total,25 to 29 years,Persons,2383114.0
2012,Total,25 years,Persons,466762.0
2012,Total,26 years,Persons,476910.0
2012,Total,27 years,Persons,479937.0
2012,Total,28 years,Persons,479494.0
2012,Total,29 years,Persons,480011.0
2012,Total,30 to 34 years,Persons,2366972.0
2012,Total,30 years,Persons,478628.0
2012,Total,31 years,Persons,483738.0
2012,Total,32 years,Persons,477611.0
2012,Total,33 years,Persons,467017.0
2012,Total,34 years,Persons,459978.0
2012,Total,35 to 39 years,Persons,2291129.0
2012,Total,35 years,Persons,460772.0
2012,Total,36 years,Persons,461971.0
2012,Total,37 years,Persons,462319.0
2012,Total,38 years,Persons,452286.0
2012,Total,39 years,Persons,453781.0
2012,Total,40 to 44 years,Persons,2380998.0
2012,Total,40 years,Persons,461421.0
2012,Total,41 years,Persons,483820.0
2012,Total,42 years,Persons,481661.0
2012,Total,43 years,Persons,478545.0
2012,Total,44 years,Persons,475551.0
2012,Total,45 to 49 years,Persons,2657634.0
2012,Total,45 years,Persons,481117.0
2012,Total,46 years,Persons,508288.0
2012,Total,47 years,Persons,543833.0
2012,Total,48 years,Persons,559882.0
2012,Total,49 years,Persons,564514.0
2012,Total,50 to 54 years,Persons,2726116.0
2012,Total,50 years,Persons,552120.0
2012,Total,51 years,Persons,559251.0
2012,Total,52 years,Persons,548895.0
