country_code,year,age,employment_rate,country_name
NZL,2005,Total (15–64),74.21869,New Zealand
NZL,2006,Total (15–64),74.76456,New Zealand
NZL,2007,Total (15–64),75.10442,New Zealand
NZL,2008,Total (15–64),74.55002,New Zealand
NZL,2009,Total (15–64),72.72729,New Zealand
NZL,2010,Total (15–64),72.10973,New Zealand
NZL,2011,Total (15–64),72.40391,New Zealand
NZL,2012,Total (15–64),71.85777,New Zealand
NZL,2013,Total (15–64),72.72184,New Zealand
NZL,2014,Total (15–64),74.17313,New Zealand
NZL,2015,Total (15–64),74.24967,New Zealand
NZL,2016,Total (15–64),75.57751,New Zealand
NZL,2017,Total (15–64),76.91602,New Zealand
NZL,2018,Total (15–64),77.49399,New Zealand
NZL,2019,Total (15–64),77.45027,New Zealand
NZL,2020,Total (15–64),76.75866,New Zealand
NZL,2021,Total (15–64),78.27825,New Zealand
NZL,2022,Total (15–64),79.58669,New Zealand
NZL,2023,Total (15–64),79.96558,New Zealand
NZL,2024,Total (15–64),78.45765,New Zealand
NZL,2025,Total (15–64),77.23849,New Zealand
NZL,1986,Youth (15–24),68.49432,New Zealand
NZL,1987,Youth (15–24),67.4436,New Zealand
NZL,1988,Youth (15–24),62.19793,New Zealand
NZL,1989,Youth (15–24),58.31278,New Zealand
NZL,1990,Youth (15–24),58.58052,New Zealand
NZL,1991,Youth (15–24),54.35513,New Zealand
NZL,1992,Youth (15–24),52.9661,New Zealand
NZL,1993,Youth (15–24),53.13518,New Zealand
NZL,1994,Youth (15–24),55.81016,New Zealand
NZL,1995,Youth (15–24),58.86101,New Zealand
NZL,1996,Youth (15–24),58.78666,New Zealand
NZL,1997,Youth (15–24),57.63948,New Zealand
NZL,1998,Youth (15–24),55.18742,New Zealand
NZL,1999,Youth (15–24),54.01125,New Zealand
NZL,2000,Youth (15–24),54.20114,New Zealand
NZL,2001,Youth (15–24),55.33973,New Zealand
NZL,2002,Youth (15–24),56.15985,New Zealand
NZL,2003,Youth (15–24),55.86916,New Zealand
NZL,2004,Youth (15–24),56.1777,New Zealand
NZL,2005,Youth (15–24),56.26131,New Zealand
NZL,2006,Youth (15–24),58.00466,New Zealand
NZL,2007,Youth (15–24),57.95829,New Zealand
NZL,2008,Youth (15–24),55.76686,New Zealand
NZL,2009,Youth (15–24),50.96881,New Zealand
NZL,2010,Youth (15–24),49.2164,New Zealand
NZL,2011,Youth (15–24),49.00301,New Zealand
NZL,2012,Youth (15–24),48.45407,New Zealand
NZL,2013,Youth (15–24),49.02097,New Zealand
NZL,2014,Youth (15–24),51.59349,New Zealand
NZL,2015,Youth (15–24),52.91188,New Zealand
NZL,2016,Youth (15–24),53.98805,New Zealand
NZL,2017,Youth (15–24),55.00819,New Zealand
NZL,2018,Youth (15–24),56.19257,New Zealand
NZL,2019,Youth (15–24),56.35797,New Zealand
NZL,2020,Youth (15–24),55.02117,New Zealand
NZL,2021,Youth (15–24),57.90965,New Zealand
NZL,2022,Youth (15–24),60.98042,New Zealand
NZL,2023,Youth (15–24),61.03495,New Zealand
NZL,2024,Youth (15–24),56.23429,New Zealand
NZL,2025,Youth (15–24),54.13208,New Zealand
SWE,2001,Older (55–64),66.7,Sweden
SWE,2002,Older (55–64),68.025,Sweden
SWE,2003,Older (55–64),68.55,Sweden
SWE,2004,Older (55–64),69.125,Sweden
SWE,2005,Older (55–64),68.675,Sweden
SWE,2006,Older (55–64),68.85,Sweden
SWE,2007,Older (55–64),69.175,Sweden
SWE,2008,Older (55–64),69.3,Sweden
SWE,2009,Older (55–64),69.1,Sweden
SWE,2010,Older (55–64),69.575,Sweden
SWE,2011,Older (55–64),71.225,Sweden
SWE,2012,Older (55–64),72.15,Sweden
SWE,2013,Older (55–64),72.8,Sweden
SWE,2014,Older (55–64),73.275,Sweden
SWE,2015,Older (55–64),73.725,Sweden
SWE,2016,Older (55–64),74.65,Sweden
SWE,2017,Older (55–64),75.675,Sweden
SWE,2018,Older (55–64),77.3,Sweden
SWE,2019,Older (55–64),77.0,Sweden
SWE,2020,Older (55–64),76.75,Sweden
SWE,2021,Older (55–64),76.375,Sweden
SWE,2022,Older (55–64),77.025,Sweden
SWE,2023,Older (55–64),78.0,Sweden
SWE,2024,Older (55–64),78.125,Sweden
SWE,2025,Older (55–64),78.35,Sweden
SWE,2001,Prime-age (25–54),84.575,Sweden
SWE,2002,Prime-age (25–54),84.15,Sweden
SWE,2003,Prime-age (25–54),83.5,Sweden
SWE,2004,Prime-age (25–54),82.95,Sweden
SWE,2005,Prime-age (25–54),83.325,Sweden
SWE,2006,Prime-age (25–54),84.175,Sweden
SWE,2007,Prime-age (25–54),85.55,Sweden
SWE,2008,Prime-age (25–54),86.0,Sweden
SWE,2009,Prime-age (25–54),83.95,Sweden
SWE,2010,Prime-age (25–54),83.525,Sweden
SWE,2011,Prime-age (25–54),84.65,Sweden
SWE,2012,Prime-age (25–54),84.775,Sweden
SWE,2013,Prime-age (25–54),84.9,Sweden
SWE,2014,Prime-age (25–54),84.9,Sweden
SWE,2015,Prime-age (25–54),85.15,Sweden
SWE,2016,Prime-age (25–54),85.45,Sweden
SWE,2017,Prime-age (25–54),85.85,Sweden
SWE,2018,Prime-age (25–54),86.075,Sweden
SWE,2019,Prime-age (25–54),85.925,Sweden
SWE,2020,Prime-age (25–54),84.35,Sweden
SWE,2021,Prime-age (25–54),84.525,Sweden
SWE,2022,Prime-age (25–54),86.275,Sweden
SWE,2023,Prime-age (25–54),86.7,Sweden
SWE,2024,Prime-age (25–54),86.125,Sweden
SWE,2025,Prime-age (25–54),85.725,Sweden
SWE,2001,Total (15–64),74.05,Sweden
SWE,2002,Total (15–64),73.625,Sweden
SWE,2003,Total (15–64),72.875,Sweden
SWE,2004,Total (15–64),72.05,Sweden
SWE,2005,Total (15–64),72.1,Sweden
SWE,2006,Total (15–64),72.725,Sweden
SWE,2007,Total (15–64),73.825,Sweden
SWE,2008,Total (15–64),73.975,Sweden
SWE,2009,Total (15–64),71.85,Sweden
SWE,2010,Total (15–64),71.775,Sweden
SWE,2011,Total (15–64),73.25,Sweden
SWE,2012,Total (15–64),73.45,Sweden
SWE,2013,Total (15–64),74.125,Sweden
SWE,2014,Total (15–64),74.55,Sweden
SWE,2015,Total (15–64),75.2,Sweden
SWE,2016,Total (15–64),75.875,Sweden
SWE,2017,Total (15–64),76.525,Sweden
SWE,2018,Total (15–64),77.0,Sweden
SWE,2019,Total (15–64),76.75,Sweden
SWE,2020,Total (15–64),74.95,Sweden
SWE,2021,Total (15–64),75.1,Sweden
SWE,2022,Total (15–64),76.975,Sweden
SWE,2023,Total (15–64),77.4,Sweden
SWE,2024,Total (15–64),76.675,Sweden
SWE,2025,Total (15–64),76.425,Sweden
SWE,2001,Youth (15–24),44.175,Sweden
SWE,2002,Youth (15–24),42.775,Sweden
SWE,2003,Youth (15–24),41.25,Sweden
SWE,2004,Youth (15–24),39.125,Sweden
SWE,2005,Youth (15–24),39.2,Sweden
SWE,2006,Youth (15–24),40.65,Sweden
SWE,2007,Youth (15–24),42.625,Sweden
SWE,2008,Youth (15–24),42.55,Sweden
SWE,2009,Youth (15–24),38.65,Sweden
SWE,2010,Youth (15–24),39.25,Sweden
SWE,2011,Youth (15–24),41.4,Sweden
SWE,2012,Youth (15–24),40.65,Sweden
SWE,2013,Youth (15–24),42.15,Sweden
SWE,2014,Youth (15–24),43.25,Sweden
SWE,2015,Youth (15–24),44.375,Sweden
SWE,2016,Youth (15–24),44.925,Sweden
SWE,2017,Youth (15–24),45.35,Sweden
SWE,2018,Youth (15–24),45.05,Sweden
SWE,2019,Youth (15–24),44.35,Sweden
SWE,2020,Youth (15–24),39.775,Sweden
SWE,2021,Youth (15–24),40.7,Sweden
SWE,2022,Youth (15–24),44.475,Sweden
SWE,2023,Youth (15–24),44.775,Sweden
SWE,2024,Youth (15–24),43.0,Sweden
SWE,2025,Youth (15–24),43.35,Sweden
USA,1955,Older (55–64),57.00017,United States
USA,1956,Older (55–64),58.68433,United States
USA,1957,Older (55–64),58.07466,United States
USA,1958,Older (55–64),57.34931,United States
USA,1959,Older (55–64),58.28258,United States
USA,1960,Older (55–64),58.33343,United States
USA,1961,Older (55–64),58.1783,United States
USA,1962,Older (55–64),58.87207,United States
USA,1963,Older (55–64),59.45409,United States
USA,1964,Older (55–64),59.62,United States
USA,1965,Older (55–64),59.94807,United States
USA,1966,Older (55–64),60.61648,United States
USA,1967,Older (55–64),60.85712,United States
USA,1968,Older (55–64),60.99564,United States
USA,1969,Older (55–64),60.89451,United States
USA,1970,Older (55–64),60.12932,United States
USA,1971,Older (55–64),59.23735,United States
USA,1972,Older (55–64),58.10341,United States
USA,1973,Older (55–64),56.87283,United States
USA,1974,Older (55–64),56.17423,United States
USA,1975,Older (55–64),54.55823,United States
USA,1976,Older (55–64),54.06102,United States
USA,1977,Older (55–64),54.1255,United States
USA,1978,Older (55–64),54.60492,United States
USA,1979,Older (55–64),54.6199,United States
USA,1980,Older (55–64),53.83836,United States
USA,1981,Older (55–64),52.97338,United States
USA,1982,Older (55–64),52.09811,United States
USA,1983,Older (55–64),51.42358,United States
USA,1984,Older (55–64),51.67029,United States
USA,1985,Older (55–64),51.82479,United States
USA,1986,Older (55–64),51.81475,United States
USA,1987,Older (55–64),52.50756,United States
USA,1988,Older (55–64),52.8298,United States
USA,1989,Older (55–64),53.75276,United States
USA,1990,Older (55–64),54.00095,United States
USA,1991,Older (55–64),53.20819,United States
USA,1992,Older (55–64),53.37768,United States
USA,1993,Older (55–64),53.74734,United States
USA,1994,Older (55–64),54.41189,United States
USA,1995,Older (55–64),55.146,United States
USA,1996,Older (55–64),55.92462,United States
USA,1997,Older (55–64),57.17223,United States
USA,1998,Older (55–64),57.73208,United States
USA,1999,Older (55–64),57.73042,United States
USA,2000,Older (55–64),57.78587,United States
USA,2001,Older (55–64),58.55196,United States
USA,2002,Older (55–64),59.49021,United States
USA,2003,Older (55–64),59.85929,United States
USA,2004,Older (55–64),59.92963,United States
USA,2005,Older (55–64),60.82557,United States
USA,2006,Older (55–64),61.79658,United States
USA,2007,Older (55–64),61.80577,United States
USA,2008,Older (55–64),62.14368,United States
USA,2009,Older (55–64),60.62915,United States
USA,2010,Older (55–64),60.29404,United States
USA,2011,Older (55–64),59.98019,United States
USA,2012,Older (55–64),60.64771,United States
USA,2013,Older (55–64),60.9304,United States
USA,2014,Older (55–64),61.34781,United States
USA,2015,Older (55–64),61.52417,United States
USA,2016,Older (55–64),61.78946,United States
USA,2017,Older (55–64),62.51775,United States
USA,2018,Older (55–64),63.07812,United States
USA,2019,Older (55–64),63.66526,United States
USA,2020,Older (55–64),60.32893,United States
USA,2021,Older (55–64),61.86636,United States
USA,2022,Older (55–64),63.49785,United States
USA,2023,Older (55–64),64.1571,United States
USA,2024,Older (55–64),64.05804,United States
USA,1955,Prime-age (25–54),65.2446,United States
USA,1956,Prime-age (25–54),65.8946,United States
USA,1957,Prime-age (25–54),65.96951,United States
USA,1958,Prime-age (25–54),64.62547,United States
USA,1959,Prime-age (25–54),65.65218,United States
USA,1960,Prime-age (25–54),65.81903,United States
USA,1961,Prime-age (25–54),65.29864,United States
USA,1962,Prime-age (25–54),65.99744,United States
USA,1963,Prime-age (25–54),66.44264,United States
USA,1964,Prime-age (25–54),66.96754,United States
USA,1965,Prime-age (25–54),67.65842,United States
USA,1966,Prime-age (25–54),68.46783,United States
USA,1967,Prime-age (25–54),68.96984,United States
USA,1968,Prime-age (25–54),69.45882,United States
USA,1969,Prime-age (25–54),69.96863,United States
USA,1970,Prime-age (25–54),69.6046,United States
USA,1971,Prime-age (25–54),69.02011,United States
USA,1972,Prime-age (25–54),69.51879,United States
USA,1973,Prime-age (25–54),70.5099,United States
USA,1974,Prime-age (25–54),70.80537,United States
USA,1975,Prime-age (25–54),69.33621,United States
USA,1976,Prime-age (25–54),70.60496,United States
USA,1977,Prime-age (25–54),71.86903,United States
USA,1978,Prime-age (25–54),73.60542,United States
USA,1979,Prime-age (25–54),74.60213,United States
USA,1980,Prime-age (25–54),74.33554,United States
USA,1981,Prime-age (25–54),74.66693,United States
USA,1982,Prime-age (25–54),73.50237,United States
USA,1983,Prime-age (25–54),73.71217,United States
USA,1984,Prime-age (25–54),75.82619,United States
USA,1985,Prime-age (25–54),76.69023,United States
USA,1986,Prime-age (25–54),77.31669,United States
USA,1987,Prime-age (25–54),78.36794,United States
USA,1988,Prime-age (25–54),79.17963,United States
USA,1989,Prime-age (25–54),79.91461,United States
USA,1990,Prime-age (25–54),79.67451,United States
USA,1991,Prime-age (25–54),78.62824,United States
USA,1992,Prime-age (25–54),78.30109,United States
USA,1993,Prime-age (25–54),78.54217,United States
USA,1994,Prime-age (25–54),79.2347,United States
USA,1995,Prime-age (25–54),79.74972,United States
USA,1996,Prime-age (25–54),80.20246,United States
USA,1997,Prime-age (25–54),80.85052,United States
USA,1998,Prime-age (25–54),81.1053,United States
USA,1999,Prime-age (25–54),81.41203,United States
USA,2000,Prime-age (25–54),81.46412,United States
USA,2001,Prime-age (25–54),80.54707,United States
USA,2002,Prime-age (25–54),79.31309,United States
USA,2003,Prime-age (25–54),78.82092,United States
USA,2004,Prime-age (25–54),78.98165,United States
USA,2005,Prime-age (25–54),79.33595,United States
USA,2006,Prime-age (25–54),79.81139,United States
USA,2007,Prime-age (25–54),79.91457,United States
USA,2008,Prime-age (25–54),79.08375,United States
USA,2009,Prime-age (25–54),75.77327,United States
USA,2010,Prime-age (25–54),75.09118,United States
USA,2011,Prime-age (25–54),75.11697,United States
USA,2012,Prime-age (25–54),75.73579,United States
USA,2013,Prime-age (25–54),75.89228,United States
USA,2014,Prime-age (25–54),76.69785,United States
USA,2015,Prime-age (25–54),77.24269,United States
USA,2016,Prime-age (25–54),77.92879,United States
USA,2017,Prime-age (25–54),78.62778,United States
USA,2018,Prime-age (25–54),79.36824,United States
USA,2019,Prime-age (25–54),79.96117,United States
USA,2020,Prime-age (25–54),75.63313,United States
USA,2021,Prime-age (25–54),77.60513,United States
USA,2022,Prime-age (25–54),79.88082,United States
USA,2023,Prime-age (25–54),80.6801,United States
USA,2024,Prime-age (25–54),80.71349,United States
USA,1955,Total (15–64),61.46822,United States
USA,1956,Total (15–64),62.4337,United States
USA,1957,Total (15–64),62.20108,United States
USA,1958,Total (15–64),60.5542,United States
USA,1959,Total (15–64),61.39219,United States
USA,1960,Total (15–64),61.52728,United States
USA,1961,Total (15–64),60.87849,United States
USA,1962,Total (15–64),61.47677,United States
USA,1963,Total (15–64),61.48097,United States
USA,1964,Total (15–64),61.79631,United States
USA,1965,Total (15–64),62.41243,United States
USA,1966,Total (15–64),63.37987,United States
USA,1967,Total (15–64),63.80169,United States
USA,1968,Total (15–64),64.08068,United States
USA,1969,Total (15–64),64.61467,United States
USA,1970,Total (15–64),63.99263,United States
USA,1971,Total (15–64),63.17525,United States
USA,1972,Total (15–64),63.7738,United States
USA,1973,Total (15–64),64.85249,United States
USA,1974,Total (15–64),64.99554,United States
USA,1975,Total (15–64),63.08882,United States
USA,1976,Total (15–64),64.14752,United States
USA,1977,Total (15–64),65.39526,United States
USA,1978,Total (15–64),67.09882,United States
USA,1979,Total (15–64),67.91239,United States
USA,1980,Total (15–64),67.18594,United States
USA,1981,Total (15–64),67.07856,United States
USA,1982,Total (15–64),65.76852,United States
USA,1983,Total (15–64),66.00588,United States
USA,1984,Total (15–64),68.13399,United States
USA,1985,Total (15–64),69.00044,United States
USA,1986,Total (15–64),69.68153,United States
USA,1987,Total (15–64),70.74065,United States
USA,1988,Total (15–64),71.64634,United States
USA,1989,Total (15–64),72.4952,United States
USA,1990,Total (15–64),72.19167,United States
USA,1991,Total (15–64),70.96761,United States
USA,1992,Total (15–64),70.80585,United States
USA,1993,Total (15–64),71.20782,United States
USA,1994,Total (15–64),72.00175,United States
USA,1995,Total (15–64),72.5349,United States
USA,1996,Total (15–64),72.85875,United States
USA,1997,Total (15–64),73.50204,United States
USA,1998,Total (15–64),73.84345,United States
USA,1999,Total (15–64),73.94605,United States
USA,2000,Total (15–64),74.09456,United States
USA,2001,Total (15–64),73.13562,United States
USA,2002,Total (15–64),71.92931,United States
USA,2003,Total (15–64),71.22334,United States
USA,2004,Total (15–64),71.22248,United States
USA,2005,Total (15–64),71.53017,United States
USA,2006,Total (15–64),71.99708,United States
USA,2007,Total (15–64),71.78132,United States
USA,2008,Total (15–64),70.88825,United States
USA,2009,Total (15–64),67.62595,United States
USA,2010,Total (15–64),66.68977,United States
USA,2011,Total (15–64),66.64754,United States
USA,2012,Total (15–64),67.13661,United States
USA,2013,Total (15–64),67.35994,United States
USA,2014,Total (15–64),68.14875,United States
USA,2015,Total (15–64),68.70962,United States
USA,2016,Total (15–64),69.35136,United States
USA,2017,Total (15–64),70.11017,United States
USA,2018,Total (15–64),70.72614,United States
USA,2019,Total (15–64),71.35841,United States
USA,2020,Total (15–64),67.06998,United States
USA,2021,Total (15–64),69.40365,United States
USA,2022,Total (15–64),71.27018,United States
USA,2023,Total (15–64),71.95479,United States
USA,2024,Total (15–64),71.86034,United States
USA,1955,Youth (15–24),51.20199,United States
USA,1956,Youth (15–24),52.86832,United States
USA,1957,Youth (15–24),52.02966,United States
USA,1958,Youth (15–24),48.87822,United States
USA,1959,Youth (15–24),49.52064,United States
USA,1960,Youth (15–24),50.07655,United States
USA,1961,Youth (15–24),48.96936,United States
USA,1962,Youth (15–24),49.48196,United States
USA,1963,Youth (15–24),48.45137,United States
USA,1964,Youth (15–24),48.95921,United States
USA,1965,Youth (15–24),50.17193,United States
USA,1966,Youth (15–24),52.1538,United States
USA,1967,Youth (15–24),52.70056,United States
USA,1968,Youth (15–24),52.70082,United States
USA,1969,Youth (15–24),53.99015,United States
USA,1970,Youth (15–24),53.1882,United States
USA,1971,Youth (15–24),52.2924,United States
USA,1972,Youth (15–24),54.32703,United States
USA,1973,Youth (15–24),56.97075,United States
USA,1974,Youth (15–24),57.20119,United States
USA,1975,Youth (15–24),54.22214,United States
USA,1976,Youth (15–24),55.71786,United States
USA,1977,Youth (15–24),57.57201,United States
USA,1978,Youth (15–24),59.81789,United States
USA,1979,Youth (15–24),60.54963,United States
USA,1980,Youth (15–24),58.62714,United States
USA,1981,Youth (15–24),57.6432,United States
USA,1982,Youth (15–24),55.28709,United States
USA,1983,Youth (15–24),55.62901,United States
USA,1984,Youth (15–24),58.30947,United States
USA,1985,Youth (15–24),59.0015,United States
USA,1986,Youth (15–24),59.48774,United States
USA,1987,Youth (15–24),60.05712,United States
USA,1988,Youth (15–24),60.82959,United States
USA,1989,Youth (15–24),61.11715,United States
USA,1990,Youth (15–24),59.78778,United States
USA,1991,Youth (15–24),57.15594,United States
USA,1992,Youth (15–24),56.72354,United States
USA,1993,Youth (15–24),57.23212,United States
USA,1994,Youth (15–24),58.12646,United States
USA,1995,Youth (15–24),58.25953,United States
USA,1996,Youth (15–24),57.62483,United States
USA,1997,Youth (15–24),58.03733,United States
USA,1998,Youth (15–24),58.98952,United States
USA,1999,Youth (15–24),58.99432,United States
USA,2000,Youth (15–24),59.65937,United States
USA,2001,Youth (15–24),57.71646,United States
USA,2002,Youth (15–24),55.6932,United States
USA,2003,Youth (15–24),53.90615,United States
USA,2004,Youth (15–24),53.89894,United States
USA,2005,Youth (15–24),53.90497,United States
USA,2006,Youth (15–24),54.24495,United States
USA,2007,Youth (15–24),53.12725,United States
USA,2008,Youth (15–24),51.2261,United States
USA,2009,Youth (15–24),46.85199,United States
USA,2010,Youth (15–24),45.00231,United States
USA,2011,Youth (15–24),45.45388,United States
USA,2012,Youth (15–24),45.9838,United States
USA,2013,Youth (15–24),46.49167,United States
USA,2014,Youth (15–24),47.63922,United States
USA,2015,Youth (15–24),48.60504,United States
USA,2016,Youth (15–24),49.413,United States
USA,2017,Youth (15–24),50.34262,United States
USA,2018,Youth (15–24),50.46012,United States
USA,2019,Youth (15–24),51.18781,United States
USA,2020,Youth (15–24),45.8646,United States
USA,2021,Youth (15–24),50.11889,United States
USA,2022,Youth (15–24),51.05246,United States
USA,2023,Youth (15–24),51.78579,United States
USA,2024,Youth (15–24),50.89007,United States
